family,form,k,kou_jing,ic,n_windows,ic_2014-2019,ic_2020-2026
F3,F3_lb20zw250,5,1000,0.04556624416569885,645,0.047749441195233486,0.013623278697249514
F3,F3_lb20zw250,5,blend,0.051090970154226346,645,0.05516608310729539,0.015345168455605768
F3,F3_lb20zw250,10,500,0.07512956207954215,322,0.11589907101243899,0.020704588199965224
F3,F3_lb20zw250,10,1000,0.059511843403714494,322,0.07564556762714532,0.009388187321205606
F3,F3_lb20zw250,10,blend,0.06659590631094073,322,0.089407179971658,0.024150084556906003
F3,F3_lb20zw250,20,500,0.07588187038556193,160,0.2416232555148241,-0.05144855144855144
F3,F3_lb20zw250,20,1000,0.04457107699519512,160,0.21985336677599848,-0.06375203743624795
F3,F3_lb20zw250,20,blend,0.062158678073362235,160,0.2323943661971831,-0.05702192544297807
F4,F4_lb5zw60,3,500,0.05198871339031725,1077,0.02006406604088408,0.11431289740968699
F4,F4_lb5zw60,3,1000,0.04263684102647885,1077,0.009186532500341816,0.11189578754329868
F4,F4_lb5zw60,3,blend,0.04649967804168194,1077,0.012509729801389454,0.11292948682782074
F4,F4_lb5zw60,5,500,0.07380826764823285,646,0.048808613628505616,0.08036803045553376
F4,F4_lb5zw60,5,1000,0.07160443983836073,646,0.03649299485266546,0.08828363594241373
F4,F4_lb5zw60,5,blend,0.07324135286361297,646,0.04104475794866301,0.08302130603772816
F4,F4_lb5zw60,10,500,0.08685174705053861,322,0.07388600220437727,0.12592815033743734
F4,F4_lb5zw60,10,1000,0.07840219857912584,322,0.04730357424027712,0.11953975755085267
F4,F4_lb5zw60,10,blend,0.08364021414292956,322,0.054644937805070064,0.13515196535537607
F4,F4_lb5zw60,20,500,0.0530294152115317,160,0.09457199819924113,0.046295809453704186
F4,F4_lb5zw60,20,1000,0.057957342083675145,160,0.09309280339571678,0.05928282244071717
F4,F4_lb5zw60,20,blend,0.06115375600609399,160,0.08990931892726223,0.04695304695304695
F4,F4_lb5zw250,3,500,0.04876655584942753,1077,0.0354358015964147,0.06344697398647894
F4,F4_lb5zw250,3,1000,0.04038460249064734,1077,0.024602839169551846,0.059490597555862786
F4,F4_lb5zw250,3,blend,0.04424138783832689,1077,0.02952051871217949,0.060262999001280224
F4,F4_lb5zw250,5,500,0.04442449035369078,646,0.05601975173972116,0.04515029749558961
F4,F4_lb5zw250,5,1000,0.04315289372584557,646,0.0416890269735913,0.04720208567810367
F4,F4_lb5zw250,5,blend,0.04220877763116999,646,0.0479525101169229,0.0437911786022325
F4,F4_lb5zw250,10,500,0.06993180299986287,322,0.08853723823019996,0.07271893916644274
F4,F4_lb5zw250,10,1000,0.06530949598342727,322,0.07160289718154621,0.0619335872674685
