measure,form,P,Q,hold,threshold,dual_sharpe_train_14_20,maxdd_improve_train_14_20,short_frac_train_14_20,dual_sharpe_val_21_23,maxdd_improve_val_21_23,short_frac_val_21_23,dual_sharpe_holdout_24_26,maxdd_improve_holdout_24_26,short_frac_holdout_24_26
pct_above_ma20,deteriorating,20,10,20,0.2,0.4707059241787638,-0.1920640278792034,0.13942589338019917,0.864742035549312,-1.1102230246251565e-16,0.13204951856946354,1.7690113746944942,1.1102230246251565e-16,0.08922558922558922
pct_above_ma20,low_pct,20,10,20,0.2,1.3085424529414103,-0.027168174185408067,0.03046280023432923,0.6392824128426657,-9.653689284561118e-05,0.01925722145804677,1.727485855550218,0.0,0.003367003367003367
pct_above_ma20,deteriorating,20,20,20,0.2,0.8672914184868816,-0.07755132103343099,0.07439953134153486,0.8673484530129237,-2.220446049250313e-16,0.12929848693259974,1.726362791819357,0.0,0.045454545454545456
pct_above_ma20,low_pct,20,20,20,0.2,1.264847539434199,-0.04006788103132819,0.01757469244288225,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma20,deteriorating,20,40,20,0.2,0.9114131516135541,-0.0042267511017554105,0.10427650849443468,0.6849375829699696,-1.1102230246251565e-16,0.11829436038514443,1.5453340153268669,-0.007916953848384756,0.04882154882154882
pct_above_ma20,low_pct,20,40,20,0.2,1.3570617219672365,-3.3306690738754696e-16,0.007029876977152899,0.7602070094470955,0.0,0.0,1.6722673839617683,0.0,0.006734006734006734
pct_above_ma20,nonconfirm,60,60,5,0.2,0.7061930161771256,-0.11947559540744856,0.11775043936731107,0.5668038748135836,-2.220446049250313e-16,0.037138927097661624,2.1297429248433573,0.0021892516018939823,0.05723905723905724
pct_above_ma20,deteriorating,60,10,5,0.2,1.1903869057077223,-0.0716157809569199,0.046280023432923256,0.6625222315458429,-3.3306690738754696e-16,0.005502063273727648,1.780517067067849,0.0,0.030303030303030304
pct_above_ma20,low_pct,60,10,5,0.2,1.460656020483501,-4.440892098500626e-16,0.012302284710017574,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
pct_above_ma20,deteriorating,60,20,5,0.2,1.2658006645890096,-0.021410638190563103,0.03163444639718805,0.5907199844641308,-2.220446049250313e-16,0.008253094910591471,1.7481093567462527,0.0,0.018518518518518517
