rank_worst_tv,lookback,z_window,smoothing,theta,exposure,is_incumbent,sharpe_full,ann_full,maxdd_full,turnover_full,sharpe_2014-2020,sharpe_2021-2023,sharpe_2024-2026,worst_tv
1017,40,200,5,0.7,0.053763440860215055,0,0.3411821946265754,0.021777685212545108,-0.16546925492005238,2.0755946562398173,0.4261647293913283,0.6557060829078032,0.14932719031270805,0.4261647293913283
1018,5,15,0,0.1,0.4056695992179863,0,0.5624316332792993,0.10943506772549158,-0.49537353604013423,48.696643857934184,0.423953285587959,0.5209527991467497,0.8681201096139219,0.423953285587959
1019,5,25,0,0.35,0.20430107526881722,0,0.5515004217407126,0.0754997040110745,-0.34497261846796456,34.16748126425546,0.4208420133381591,0.45471371807016187,0.851856350538713,0.4208420133381591
1020,10,20,0,-0.15,0.5998696643857934,0,0.7560662045154611,0.17713135807907152,-0.4812096678357013,34.007820136852395,0.7676234129257076,0.4193813219540284,0.9862253100685653,0.4193813219540284
1021,5,25,5,0.0,0.4916911045943304,0,0.5023504889868639,0.10940219158704514,-0.4599851953979478,25.30628869338547,0.41586643792125627,0.4983394772102725,0.709725799860138,0.41586643792125627
1022,5,25,0,0.1,0.40599543825350276,0,0.6491769073295959,0.12716555576165484,-0.4050647516458764,46.38155751058977,0.5892349040803642,0.4130730994120978,0.9483689826125711,0.4130730994120978
1023,60,120,5,0.7,0.06125773867709352,0,0.26586701357042125,0.018278809781482944,-0.1768179026298935,2.3949169110459434,0.4129103195403003,0.489339449037029,-0.048015345203304076,0.4129103195403003
1024,5,25,5,-0.1,0.6073639622026719,0,0.7259407666509017,0.17269018102034625,-0.47882520711123544,25.54578038449006,0.7542473649141092,0.4106547716852999,0.8979279674460325,0.4106547716852999
1025,10,20,0,0.3,0.27174975562072334,0,0.7674485511946307,0.11978767356026321,-0.32948118692054973,30.734767025089603,0.7574557617183828,0.40786151528140835,1.065622817298838,0.40786151528140835
1026,10,20,5,0.45,0.1414141414141414,0,0.706046200111395,0.07187850116652178,-0.19839654704330023,11.57543173672206,0.9474696465439741,0.4074550532461054,0.3462704940367275,0.4074550532461054
1027,20,40,0,0.7,0.0469208211143695,0,0.678280043989976,0.04108666124236189,-0.09960873699872341,8.462039752362333,1.0307373499057797,0.4043052646319311,0.4945405491964723,0.4043052646319311
1028,5,15,0,0.15,0.3616813294232649,0,0.5616853111536727,0.10315008432420322,-0.514542812360446,48.217660475725,0.4024420402846038,0.5434727734385847,0.8936594681650863,0.4024420402846038
1029,5,25,0,0.45,0.1348973607038123,0,0.6563548613320925,0.07141711201920675,-0.22857637317589674,26.823069403714566,0.5892755982658446,0.40178887645073164,0.9574159458900994,0.40178887645073164
1030,5,25,5,0.05,0.44151189312479633,0,0.5829598249136139,0.11968269147411655,-0.49861543190573243,25.30628869338547,0.5126443613036169,0.40155499350910695,0.8908469269532384,0.40155499350910695
1031,60,180,0,0.6,0.1032909742587162,0,0.5605992162667359,0.05429196165127704,-0.1443053325159851,6.8654284783317046,0.4735334734833118,0.39517354663431614,0.8604875335458138,0.39517354663431614
1032,60,300,5,0.65,0.07201042684913653,0,0.6386246266103894,0.04642540189219166,-0.123448653078575,2.0755946562398173,0.3927730734863004,0.8699810985694809,0.9858785403322061,0.3927730734863004
1033,5,15,0,0.05,0.4467253176930596,0,0.48425875953339476,0.09911951502227938,-0.5365055261644132,48.45715216682959,0.3897028391142742,0.4564790186972841,0.6884465975848068,0.3897028391142742
1034,40,250,5,0.65,0.06875203649397198,0,0.3155254108873076,0.02241091253369717,-0.1694692509193314,2.873900293255132,0.5912514101633646,0.3779816813594599,0.02102674507212141,0.3779816813594599
1035,5,15,0,0.3,0.2482893450635386,0,0.5153219010612516,0.08060537676484494,-0.4199304421790798,39.116976213750405,0.3773345421888338,0.5283392912108562,0.7557399031771138,0.3773345421888338
1036,60,180,0,0.65,0.07917888563049853,0,0.8020881553568299,0.07064586474688207,-0.13891215821968084,4.94949494949495,0.9813288438992376,0.3728525593590052,0.9332432809908898,0.3728525593590052
1037,5,25,0,0.5,0.10850439882697947,0,0.5855463022781465,0.05977920894203544,-0.2286679883116013,22.991202346041057,0.3737019251304022,0.3725515584371246,1.0485279872219653,0.3725515584371246
1038,5,15,0,0.0,0.4910394265232975,0,0.55986986725542,0.12114325768521685,-0.551290349796542,49.41511893124797,0.37021852467769994,0.8207706146339148,0.7696676047831136,0.37021852467769994
1039,5,15,0,-0.05,0.5294884327142392,0,0.5098015613911274,0.11362338540428318,-0.5777261858269396,50.29325513196481,0.3668525782206697,0.7671616938800431,0.6285819728346597,0.3668525782206697
1040,5,25,0,0.05,0.444118605408928,0,0.6420849277202134,0.13061383497779105,-0.4470085389836952,45.902574128380586,0.4903391741428668,0.36546161376781827,1.1767224284786453,0.36546161376781827
1041,5,25,0,0.0,0.48615184099055064,0,0.5979929748896424,0.126044266181757,-0.5144513953234399,47.81850765721734,0.3635850923815495,0.46539497359959087,1.21970434913266,0.3635850923815495
1042,5,15,0,0.2,0.32453567937438904,0,0.5428269372386448,0.09427333550946149,-0.5560047482168324,44.86477680026067,0.3587046481081178,0.5863701026851046,0.8731119131545275,0.3587046481081178
1043,5,25,5,0.6,0.021831215379602475,0,0.49641048796025256,0.01756325310451345,-0.06642300432744819,3.9915281850765725,0.5879237281219022,0.3548345565058961,0.3420743716546928,0.3548345565058961
