Date,000057.SH,000058.SH,000918.CSI,000919.CSI,H30351.CSI,H30352.CSI,H30355.CSI,H30356.CSI,000028.SH,000029.SH,000117.SH,000118.SH,932406.CSI,932407.CSI,932408.CSI,932409.CSI,399346.SZ,399348.SZ,399370.SZ,399371.SZ,399372.SZ,399373.SZ,399374.SZ,399375.SZ,399376.SZ,399377.SZ,399602.SZ,399604.SZ,399630.SZ,399631.SZ
2023-03-06,4282.415,3891.6892,5091.6541,4440.7084,6420.5355,9009.3124,5162.4789,5553.9394,3989.4979,3643.6042,5126.3789,8661.872,2816.3557,2384.4236,3318.5829,2399.0454,3807.1465,5888.4118,4947.7674,6017.9689,5094.4902,6865.8208,4938.3994,5324.6422,5674.1118,6838.4494,1196.5296,1973.6187,1534.2446,2055.9801
2023-03-03,4288.7708,3941.5368,5079.1842,4502.535,6423.344,9066.7017,5163.5542,5622.8272,4000.8962,3698.3168,5099.1682,8697.7797,2822.0753,2362.1494,3321.681,2391.044,3801.5465,5950.9445,4948.1856,6079.7526,5094.8436,6964.1744,4938.0032,5353.712,5676.121,6859.2501,1192.0737,1993.7409,1529.6124,2072.7595
2023-03-02,4294.3005,3901.4327,5077.2359,4460.2192,6419.5112,9029.6219,5165.2258,5574.938,3996.1161,3660.0544,5100.4138,8646.4534,2820.6446,2367.8693,3316.1445,2396.7783,3793.7383,5951.3131,4949.3103,6033.1671,5093.9823,6893.5178,4950.8714,5332.7422,5667.7091,6830.0527,1191.1971,1998.1402,1527.4656,2072.5194
2023-03-01,4317.7377,3884.288,5115.4772,4440.2675,6468.8145,9004.7216,5201.6379,5551.9207,4005.9886,3642.7827,5147.1514,8632.2754,2823.4677,2388.8027,3324.5691,2409.2187,3829.645,5942.1954,4979.9117,6005.5328,5130.5443,6860.6754,4970.9061,5307.1504,5698.6567,6805.0984,1197.7519,1993.7656,1539.1966,2071.3036
2023-02-28,4289.344,3817.3826,5076.0757,4360.3311,6430.6214,8928.2566,5156.1155,5463.6904,3975.2599,3571.4799,5143.7187,8577.4676,2802.4207,2375.2575,3296.7722,2387.2674,3793.3032,5831.145,4938.3659,5912.5835,5076.2139,6729.0651,4957.8881,5243.8004,5653.8323,6752.8541,1187.9535,1966.9923,1528.2011,2042.7227
2023-02-27,4275.162,3792.8831,5051.0477,4328.7234,6399.7393,8882.3832,5130.8023,5426.6344,3960.3466,3547.6584,5127.0231,8529.8374,2771.8885,2358.081,3260.8775,2368.4071,3767.7436,5788.6019,4911.7272,5875.5647,5045.0956,6683.8441,4939.5427,5217.4662,5625.4526,6709.6412,1181.1524,1953.904,1517.6265,2026.9658
2023-02-24,4274.637,3803.4957,5087.8513,4353.2412,6411.6917,8918.7287,5149.0971,5454.9264,3969.6284,3561.8035,5145.9278,8543.2378,2791.8239,2379.3566,3291.4654,2391.3706,3806.6814,5835.5868,4941.6742,5903.734,5080.9496,6721.1038,4947.0173,5234.95,5673.7073,6737.3645,1192.684,1966.5013,1531.3318,2042.0418
2023-02-23,4326.1413,3836.4771,5151.8993,4394.9241,6440.6596,8955.8145,5209.8922,5501.0841,4020.5399,3596.2583,5182.784,8573.5982,2797.7293,2388.6686,3294.2216,2396.4378,3856.5651,5881.126,4996.8331,5948.9948,5154.1692,6782.0357,4983.3785,5272.2792,5700.2077,6762.1161,1200.0204,1980.3964,1545.395,2057.5188
2023-02-22,4322.7295,3836.3391,5131.8947,4394.6272,6433.0869,8954.625,5205.4188,5499.9628,4016.5853,3597.8702,5165.205,8560.5818,2814.362,2394.5857,3302.0351,2395.3327,3845.4576,5887.3107,4991.4973,5948.6022,5142.084,6778.5108,4980.7134,5274.8871,5716.1244,6766.8998,1199.6431,1988.4044,1544.2198,2061.6903
2023-02-21,4369.1549,3868.1062,5185.9793,4435.671,6451.3287,8963.7235,5257.0435,5541.9499,4061.2226,3634.3782,5179.2121,8576.006,2808.2171,2392.3393,3303.2175,2391.5267,3876.5627,5927.9789,5033.2042,5990.4134,5197.1249,6841.8456,5013.8171,5303.1703,5728.99,6776.7937,1205.8019,2000.1166,1552.7747,2071.251
2023-02-20,4338.7234,3837.7786,5171.3542,4406.6355,6412.2392,8870.9419,5244.3802,5500.7634,4022.5897,3610.696,5164.3276,8487.205,2793.9627,2385.5657,3288.3345,2381.4823,3879.2627,5887.9456,5023.659,5945.1272,5190.3185,6798.7567,5009.0978,5250.9573,5698.8684,6717.5997,1201.0115,1999.9635,1553.1906,2057.128
2023-02-17,4246.8154,3727.3405,5087.7495,4271.4027,6301.1339,8659.6844,5141.8369,5340.0569,3936.0602,3498.859,5094.9841,8335.1813,2746.1508,2367.1748,3246.6491,2356.8382,3822.6474,5688.943,4923.9608,5779.839,5080.3234,6602.301,4915.124,5089.2451,5605.2038,6583.5415,1179.5226,1944.8873,1527.6961,1999.0416
2023-02-16,4297.2222,3750.3315,5184.8439,4306.9172,6355.0084,8658.5926,5225.1474,5374.6234,3982.6049,3528.893,5123.5797,8321.2266,2747.9723,2396.2148,3247.5064,2383.0266,3909.2006,5733.859,4999.6932,5808.0017,5175.7277,6655.1034,4964.2088,5088.1262,5663.1001,6591.2444,1198.614,1962.4963,1557.3254,2009.1708
2023-02-15,4340.5447,3761.6168,5257.9721,4323.0626,6481.6416,8764.8947,5285.0482,5403.7534,4023.4701,3531.5008,5219.7953,8412.6715,2791.6022,2451.7103,3318.6407,2459.6826,3969.2451,5794.747,5067.9024,5842.895,5234.6616,6663.401,5036.3393,5154.1117,5779.861,6675.9589,1219.2637,1984.4839,1582.6561,2035.2217
2023-02-14,4367.4781,3793.86,5283.6633,4353.3811,6514.1512,8821.4041,5308.7072,5440.8374,4053.7688,3564.1381,5258.4215,8474.9472,2786.9705,2451.8376,3311.8491,2447.6215,3990.5931,5805.1332,5092.8127,5884.9062,5261.658,6714.7624,5065.4519,5194.3527,5796.7092,6706.7099,1220.7207,1989.0521,1587.478,2037.927
2023-02-13,4365.2844,3776.9413,5292.4308,4335.7896,6497.7245,8773.6231,5315.7395,5416.029,4044.8968,3549.5978,5257.1744,8425.1276,2774.0974,2458.0309,3306.0491,2454.8163,4000.2985,5779.5905,5098.7184,5860.5857,5277.2492,6690.2095,5069.3686,5168.8031,5768.886,6675.333,1221.7843,1976.3491,1590.3441,2027.5539
2023-02-10,4325.2287,3775.947,5235.6964,4329.82,6461.9118,8741.6308,5260.6739,5405.9568,4010.6787,3551.7645,5239.8342,8396.6622,2739.8097,2434.1379,3279.7202,2421.2266,3954.7091,5726.7269,5039.1843,5838.5118,5209.2383,6688.8756,5017.9186,5116.9105,5715.1293,6626.2845,1212.2912,1965.5379,1572.9262,2006.5441
2023-02-09,4358.9294,3784.5995,5285.237,4338.6392,6509.5,8741.8328,5307.2025,5415.001,4047.9733,3560.4265,5274.9705,8401.5087,2737.5001,2449.8966,3275.004,2434.1968,3994.8837,5735.3236,5081.0558,5846.4982,5262.022,6697.6466,5049.6731,5131.0256,5740.05,6624.1584,1221.9253,1968.7955,1584.548,2006.9355
2023-02-08,4293.3449,3755.946,5206.5305,4305.3537,6409.7174,8661.0931,5220.9387,5371.7922,3989.9337,3533.7365,5188.0788,8332.6165,2699.3729,2400.6067,3242.0468,2398.7481,3931.1894,5663.9591,4994.5492,5796.626,5174.4849,6646.5703,4962.4901,5085.8703,5636.0454,6549.5937,1205.0262,1945.0754,1557.49,1983.9256
2023-02-07,4319.44,3772.4758,5227.7948,4321.2588,6456.2706,8694.4226,5249.1692,5391.7594,4014.7262,3547.5956,5225.2921,8379.8793,2717.6509,2415.7602,3258.98,2408.4598,3952.0163,5696.5986,5024.1391,5821.8227,5201.2896,6670.7624,4991.8247,5114.7966,5684.7491,6582.0091,1209.8745,1953.1834,1565.9929,1996.0191
2023-02-06,4314.4801,3751.7771,5243.2543,4295.5743,6454.1303,8650.2554,5250.7127,5360.7289,4012.9388,3531.0326,5225.4315,8323.3451,2701.3378,2406.5149,3229.0169,2391.7206,3967.5395,5661.0979,5028.9958,5790.0942,5213.7319,6634.4003,5004.3355,5087.2256,5649.3854,6545.6278,1214.8976,1941.4148,1569.0227,1982.1793
2023-02-03,4372.2632,3790.6372,5309.7534,4345.1484,6510.7345,8712.3773,5323.2502,5417.3489,4073.5847,3571.5485,5251.4601,8362.6353,2713.5923,2418.7348,3223.577,2390.6675,4016.9426,5738.6123,5095.7435,5850.269,5294.7132,6718.1328,5060.6421,5132.8626,5693.0452,6576.3239,1221.4667,1958.6877,1585.5001,2004.0901
2023-02-02,4421.175,3833.8386,5368.1858,4392.4244,6546.8187,8777.6907,5375.1441,5472.2036,4127.2172,3613.2454,5282.5791,8434.1054,2722.1204,2420.5142,3225.413,2391.9497,4052.3676,5776.4654,5141.6588,5907.5728,5353.1122,6794.2726,5093.2213,5171.5091,5721.7031,6626.1602,1227.4366,1966.7957,1595.3943,2017.7673
2023-02-01,4416.0729,3853.8672,5382.7601,4415.4749,6548.2869,8796.8063,5386.7864,5496.7428,4121.2731,3635.2821,5255.4499,8445.4309,2716.3274,2416.2715,3221.8151,2384.2169,4070.1801,5797.9214,5144.8977,5927.3853,5368.3858,6833.4632,5079.2821,5170.8457,5704.0975,6624.4489,1228.898,1964.1527,1601.6879,2022.1576
2023-01-31,4374.4634,3833.3639,5309.1462,4392.8821,6482.2867,8693.807,5325.0656,5461.598,4070.5735,3621.7641,5199.7309,8369.6621,2675.7094,2375.423,3169.368,2341.0026,4011.4492,5736.3245,5079.6968,5889.2186,5296.775,6813.3995,5037.8455,5104.8121,5611.43,6558.1944,1212.5838,1948.9049,1579.6314,2000.1722
2023-01-30,4416.4198,3846.8533,5374.484,4417.264,6477.4349,8675.6322,5388.1414,5482.8106,4114.1475,3640.0667,5199.6152,8356.7197,2664.8411,2371.0882,3146.032,2327.7804,4046.4018,5750.6853,5128.7696,5905.9623,5369.3967,6855.2962,5069.5401,5094.8721,5606.4401,6543.498,1213.7324,1945.8682,1589.8951,1999.9614
2023-01-20,4397.0434,3863.5221,5322.0254,4429.81,6435.0828,8691.9805,5331.8497,5497.2455,4114.6387,3656.4791,5192.6308,8379.3879,2645.9721,2347.3317,3096.2991,2281.2559,3984.3994,5756.8231,5080.5411,5929.8487,5311.5625,6886.0937,5025.2792,5122.933,5577.5955,6546.5088,1196.8915,1932.3641,1568.3446,1995.1977
2023-01-19,4369.4104,3820.7844,5271.4192,4389.5507,6377.9663,8616.0189,5294.0936,5448.3138,4074.4441,3617.5297,5153.4699,8284.1811,2623.9815,2331.6162,3072.1336,2262.8483,3960.7694,5734.0845,5040.0384,5875.9607,5266.0217,6829.893,4994.1316,5058.0608,5532.3407,6497.5442,1191.2049,1922.5372,1558.2843,1983.5155
2023-01-18,4346.6451,3802.7606,5223.9795,4371.3191,6319.5518,8538.7176,5252.5804,5420.6471,4039.756,3601.2281,5108.8163,8231.184,2603.4142,2303.4521,3064.4306,2248.0228,3928.4793,5696.4873,4995.5344,5848.9374,5213.9966,6808.8454,4964.6416,5018.3864,5483.3327,6461.3704,1184.939,1912.9991,1544.4822,1972.5455
2023-01-17,4357.7589,3799.8005,5233.2692,4374.036,6303.6807,8497.1728,5256.0755,5418.4241,4051.7199,3604.679,5111.4252,8194.3349,2598.1158,2301.8636,3055.8569,2240.3943,3933.9672,5686.8334,4999.2417,5843.6698,5219.0213,6816.1465,4967.9782,4996.1419,5483.3614,6441.1731,1186.2695,1906.5601,1546.2602,1968.7615
2023-01-16,4352.6965,3808.6877,5207.3112,4383.5158,6283.2556,8501.4391,5241.8211,5427.5867,4055.4393,3613.0957,5079.149,8205.4799,2602.2464,2295.534,3068.2618,2241.6531,3909.7715,5693.4434,4986.2726,5852.661,5210.6322,6829.4505,4944.3691,5000.9407,5464.9179,6446.6183,1177.1037,1908.3054,1538.428,1970.3559
2023-01-13,4277.1075,3787.4814,5105.0628,4351.8974,6195.1727,8406.4744,5147.7263,5385.0103,3973.487,3593.9019,5013.2724,8136.865,2578.0776,2261.2978,3042.9098,2218.6754,3843.9146,5607.5029,4890.1594,5808.9161,5094.303,6780.6701,4874.8332,4964.3262,5383.5993,6389.4316,1160.0915,1891.6591,1513.3333,1946.8181
2023-01-12,4229.4789,3747.3319,5048.2472,4301.8093,6190.5075,8322.7259,5085.9195,5324.3094,3922.4353,3552.3266,5009.8955,8080.8591,2551.2637,2258.9932,3024.8149,2227.2336,3802.3428,5535.7978,4837.5303,5742.5255,5023.1447,6694.5525,4838.7851,4921.0639,5365.4986,6321.9519,1151.7316,1871.5574,1498.2469,1924.5272
2023-01-11,4228.1575,3743.4046,5023.4666,4299.5258,6181.287,8331.4005,5074.2007,5323.6548,3913.5706,3546.5381,5015.1252,8095.6141,2551.1124,2256.7938,3031.3554,2222.3592,3782.5611,5541.0956,4823.0403,5743.7748,4999.1924,6691.9212,4844.8099,4924.1521,5353.7449,6333.6189,1150.1223,1876.3433,1493.3601,1925.1153
2023-01-10,4245.0048,3704.4758,5063.0841,4260.405,6215.2904,8299.8997,5106.9324,5281.3852,3925.5328,3508.222,5050.9456,8045.9141,2567.0947,2278.2583,3058.5849,2243.7733,3817.734,5522.289,4857.9184,5700.1898,5038.3069,6619.1354,4873.983,4900.4801,5389.5752,6336.0005,1158.9524,1879.6592,1506.0741,1922.6021
2023-01-09,4226.0527,3743.1541,5013.4602,4301.612,6210.4538,8336.5946,5071.1247,5326.7113,3910.2836,3548.6731,5041.8507,8101.7967,2570.9894,2271.5276,3073.3833,2242.1313,3774.4453,5526.9783,4823.8973,5741.5159,4992.4886,6689.9226,4844.9108,4906.8184,5385.8449,6355.9692,1154.6124,1880.1277,1493.1092,1924.0729
2023-01-06,4179.2624,3727.7584,4975.3338,4279.7008,6176.0172,8322.7119,5026.8201,5303.8229,3871.6081,3533.2498,5023.935,8089.2512,2559.2906,2261.3401,3053.8607,2228.1403,3740.4423,5492.4267,4776.6254,5717.4275,4937.989,6665.2434,4804.0617,4868.4737,5345.1251,6348.9625,1146.2182,1864.6729,1483.1478,1913.3499
2023-01-05,4136.685,3724.5436,4916.0763,4276.4479,6128.6265,8338.9205,4980.9729,5302.4241,3834.5834,3530.8708,4976.7441,8093.9647,2568.5905,2249.7299,3081.9546,2219.5555,3708.9887,5515.7086,4736.1253,5720.0061,4892.6219,6666.4988,4760.1268,4866.5319,5318.4521,6364.9988,1141.9157,1874.9827,1472.8048,1919.8351
2023-01-04,4038.9578,3711.5099,4782.723,4257.6448,6042.2603,8310.8552,4852.9533,5280.069,3751.1232,3517.3216,4911.7672,8073.0506,2555.3903,2219.6404,3087.4031,2195.0864,3595.7068,5451.427,4619.8241,5691.4317,4743.4596,6634.1325,4679.2334,4840.8379,5248.3563,6332.4589,1116.7664,1851.7728,1438.3354,1900.1007
2023-01-03,4070.9427,3671.0008,4843.1158,4196.962,6072.8927,8281.0552,4894.025,5215.9214,3776.7628,3468.4671,4928.3694,8049.883,2542.0641,2224.1216,3063.7376,2188.0106,3639.1926,5365.078,4651.418,5627.3794,4788.9367,6530.279,4700.2868,4823.2382,5249.1976,6295.3483,1132.0656,1836.6679,1450.2169,1881.8165
2022-12-30,4045.8857,3645.2769,4822.3996,4174.2541,5976.1944,8191.9437,4866.054,5182.3999,3760.0872,3447.4082,4841.0311,7966.1606,2499.5713,2169.2799,3011.1164,2123.0784,3624.8551,5332.9446,4627.3553,5589.2553,4783.8669,6502.6157,4664.6503,4777.68,5161.2071,6219.1825,1119.695,1820.9948,1437.4446,1864.1336
2022-12-29,4043.4854,3615.5577,4828.5393,4139.1833,5998.7508,8159.3548,4868.3134,5143.4425,3758.7413,3417.4393,4852.0064,7925.9675,2486.5114,2166.7384,2973.0639,2110.7021,3637.7118,5307.5928,4627.5713,5552.6296,4786.0643,6451.4317,4662.9575,4754.934,5156.5194,6192.4466,1120.6054,1812.3363,1439.0223,1856.4214
2022-12-28,4059.3717,3649.701,4834.7583,4176.3498,6005.0865,8237.4305,4876.6969,5190.1717,3772.4251,3449.9786,4848.2633,7998.8415,2496.8316,2162.137,2990.3601,2123.3819,3634.9516,5345.2032,4635.148,5601.0923,4793.4263,6509.0368,4662.9268,4794.7837,5178.3779,6244.9932,1125.9956,1818.8304,1437.8619,1868.6191
2022-12-27,4074.9841,3638.5563,4872.4408,4164.3358,6056.1617,8235.223,4908.9035,5179.0871,3790.7066,3437.9837,4878.76,7991.9462,2512.1793,2188.0645,3020.8284,2157.7192,3681.4855,5370.7476,4668.7002,5594.6097,4829.6364,6488.6776,4686.9631,4802.2717,5224.5134,6258.3354,1139.0472,1820.2846,1451.4221,1877.1323
2022-12-26,4029.7732,3590.0574,4806.8264,4106.7773,5988.8709,8168.924,4853.9135,5113.9578,3749.804,3389.0001,4817.2457,7913.7153,2502.8442,2162.2724,3004.7795,2140.3492,3636.636,5304.1702,4610.397,5528.5145,4768.4573,6401.4351,4623.5569,4747.2077,5170.0332,6217.2931,1124.865,1794.4843,1435.4672,1858.4835
2022-12-23,3987.3714,3606.8147,4728.7241,4130.2465,5860.8881,8174.3355,4792.7488,5137.9501,3721.1096,3411.8433,4703.2343,7902.7374,2484.6847,2104.9555,2977.0323,2080.5458,3570.8331,5314.2202,4542.997,5546.6119,4712.7656,6452.0879,4528.1771,4723.8385,5080.8542,6205.2501,1103.0263,1786.8381,1407.5437,1856.4255
2022-12-22,4013.9869,3610.9976,4755.7606,4135.2104,5909.8484,8187.6239,4815.4904,5144.8506,3738.7194,3414.86,4755.1158,7931.0039,2489.4688,2121.8695,2983.7685,2093.4673,3589.8203,5316.9664,4560.8527,5553.9355,4726.0157,6455.8127,4553.7892,4732.5986,5109.9087,6225.252,1108.9175,1786.3725,1413.9741,1858.2905
2022-12-21,4031.7954,3617.1813,4784.707,4134.5336,6012.1597,8292.5695,4833.0985,5157.8028,3757.2319,3408.9122,4828.523,8034.6151,2525.8781,2156.1321,3022.6967,2137.0615,3617.7282,5329.437,4583.4886,5569.7377,4729.0774,6436.7495,4591.1745,4786.1298,5193.654,6299.5057,1116.5052,1800.0465,1425.5325,1870.2686
2022-12-20,4037.3059,3613.0143,4804.3563,4128.6636,6062.8093,8312.7169,4844.6148,5153.9181,3763.6902,3402.2399,4865.0602,8049.7247,2536.7469,2180.7709,3035.7388,2161.1214,3627.4559,5341.1547,4593.4517,5566.7451,4730.9644,6423.489,4606.6595,4790.8632,5229.8417,6316.5053,1122.0904,1801.5128,1433.0159,1875.3445
2022-12-19,4099.5053,3653.5603,4878.1871,4178.1532,6126.7532,8367.3551,4924.8539,5210.389,3816.1836,3444.8692,4910.2711,8122.5408,2561.9527,2193.4489,3048.0838,2163.0033,3682.2096,5423.4806,4661.6564,5632.0536,4817.5695,6512.9966,4663.2965,4835.6818,5260.5203,6362.6719,1135.0818,1818.1876,1450.6286,1899.0929
2022-12-16,4160.1212,3739.6505,4935.317,4272.2441,6239.7561,8581.3861,4988.2177,5330.4844,3876.8823,3523.6328,5010.945,8316.7167,2628.216,2231.3241,3130.1302,2204.3129,3726.2443,5536.0949,4730.2658,5758.704,4878.025,6650.2443,4747.5244,4950.4449,5355.7817,6526.3842,1150.9945,1860.8571,1472.141,1944.4012
2022-12-15,4187.7307,3702.7361,4972.5666,4227.299,6316.3762,8517.2675,5023.1962,5277.2986,3890.3322,3485.4209,5100.7854,8258.8858,2633.1682,2274.2344,3146.4061,2250.1773,3764.2995,5504.9239,4765.0588,5707.573,4901.6649,6574.1397,4807.2514,4923.2802,5406.226,6496.7655,1162.1008,1857.4878,1487.4117,1936.6907
2022-12-14,4173.3413,3738.8062,4927.9714,4268.928,6288.3714,8568.3758,4990.3197,5325.7,3882.6085,3522.0768,5075.639,8329.9956,2636.4168,2254.9192,3137.0983,2229.7913,3723.0209,5568.1276,4743.9596,5760.9584,4876.2689,6645.4643,4795.7046,4967.81,5382.2229,6526.9226,1157.1445,1876.9169,1475.017,1950.7512
2022-12-13,4165.6863,3744.2253,4935.2089,4272.8373,6307.1504,8616.1466,4986.4071,5335.1435,3879.0181,3525.91,5090.7457,8361.286,2650.9405,2257.6234,3151.2037,2236.5543,3731.6389,5562.0456,4744.3845,5769.9995,4871.8271,6648.426,4802.28,4970.5513,5392.7427,6571.2754,1159.0173,1877.8021,1479.8722,1954.9687
2022-12-12,4188.73,3726.8639,4984.633,4254.6267,6373.3762,8584.0323,5025.0276,5312.7454,3898.1271,3509.4703,5170.5317,8337.4599,2646.8321,2295.9104,3135.5643,2261.7218,3773.942,5567.0404,4783.9431,5750.719,4911.5197,6622.54,4850.1917,4957.3558,5429.5292,6555.7612,1174.358,1875.5086,1498.3753,1955.5005
2022-12-09,4218.2152,3803.7803,5033.6095,4344.4406,6424.5727,8723.9353,5069.1118,5419.9962,3926.9611,3581.3621,5216.1645,8479.11,2660.3753,2297.8225,3157.48,2263.1478,3815.9088,5658.5628,4829.0567,5853.5422,4959.8831,6744.2076,4888.1822,5055.1176,5484.303,6645.9966,1179.261,1901.6662,1508.6526,1981.0446
2022-12-08,4174.3252,3780.6772,4981.5388,4304.6799,6388.7964,8695.9091,5014.42,5382.1768,3891.2002,3555.0043,5202.2826,8474.2188,2655.5733,2294.209,3186.7524,2267.787,3775.46,5562.7989,4784.1128,5803.8727,4905.1552,6675.1309,4855.3552,5021.1223,5449.8196,6616.6048,1171.0816,1881.8508,1495.0032,1955.7374
2022-12-07,4172.9643,3769.87,4985.5038,4288.547,6395.8763,8681.8358,5016.076,5365.0869,3884.7472,3543.9966,5228.7395,8451.5894,2669.3361,2313.7224,3196.0734,2274.8061,3782.2596,5544.9875,4789.5535,5785.7132,4900.4445,6646.9103,4867.7309,5016.6194,5488.5466,6603.3056,1179.9505,1876.74,1498.6657,1953.5142
2022-12-06,4184.1693,3810.7724,4967.9041,4338.7054,6391.1625,8740.917,5013.6451,5421.3193,3892.176,3586.865,5243.6567,8496.5762,2662.5565,2311.672,3176.6486,2280.5261,3762.5311,5566.3252,4782.1579,5832.215,4885.6114,6709.053,4862.4748,5055.7402,5506.9451,6627.7785,1175.3531,1878.4608,1492.5756,1956.5859
2022-12-05,4153.5325,3829.8257,4910.611,4352.8632,6361.2689,8783.4204,4967.4767,5441.4775,3859.3778,3604.2402,5232.4923,8559.2524,2684.0535,2306.8224,3190.7015,2294.0919,3709.3773,5569.6693,4742.7899,5852.5357,4827.8402,6728.1571,4834.935,5075.1158,5515.895,6662.9676,1160.8677,1887.6051,1478.0409,1961.9013
2022-12-02,4105.2446,3705.6327,4875.822,4205.7005,6361.0445,8615.8569,4929.6125,5277.6846,3809.5912,3474.3105,5247.0823,8411.4508,2649.2789,2315.3083,3162.4848,2298.5248,3692.0794,5419.8317,4716.8733,5685.8332,4793.3759,6498.0792,4826.5831,4966.2133,5492.1313,6549.6391,1156.5643,1855.1008,1473.5485,1919.6387
2022-12-01,4131.0332,3730.4777,4899.2252,4241.4057,6392.155,8665.9617,4953.3334,5316.0029,3839.0746,3497.1881,5271.7225,8459.6641,2635.9399,2307.4044,3147.4985,2274.499,3704.6551,5467.2489,4741.6072,5722.8912,4822.4827,6542.6511,4836.5236,5003.0096,5527.6099,6577.3161,1156.8346,1866.872,1475.6148,1931.8627
2022-11-30,4075.4739,3747.3069,4814.972,4244.6998,6371.1636,8720.9461,4877.643,5331.1592,3790.189,3509.7659,5225.2004,8527.5376,2621.7819,2274.229,3138.4931,2249.7931,3636.872,5432.9583,4666.0052,5733.2836,4725.5582,6559.6108,4785.2486,4998.8975,5483.921,6593.0136,1141.6975,1859.8022,1451.7799,1923.0174
2022-11-29,4075.7688,3751.2475,4798.8942,4253.502,6370.909,8735.5472,4867.4745,5342.2253,3793.5378,3514.1741,5221.144,8548.1355,2627.1843,2277.2633,3123.1746,2253.1618,3630.8763,5451.5614,4663.5574,5747.4908,4719.1633,6574.4994,4784.8104,5014.0339,5494.2357,6609.6502,1141.3133,1866.9046,1450.7904,1928.9092
2022-11-28,3949.3246,3631.3237,4681.3629,4098.97,6272.5981,8539.2638,4742.8342,5170.1979,3675.0196,3390.1016,5144.4504,8394.5456,2570.7461,2254.8905,3045.9784,2222.9667,3550.9993,5249.7677,4563.039,5563.6202,4597.3877,6323.2342,4717.8316,4908.1478,5404.7701,6452.6225,1123.12,1806.8644,1423.3148,1867.0366
2022-11-25,3996.5679,3682.6544,4724.1493,4163.6772,6316.6777,8590.4164,4795.4676,5239.5588,3722.8558,3445.135,5194.8637,8430.284,2572.6034,2262.8234,3050.9701,2237.1922,3578.2291,5305.2034,4612.2668,5629.7144,4654.5544,6424.4525,4752.8899,4944.9208,5455.4769,6472.9813,1133.3539,1822.9313,1432.9089,1883.0668
2022-11-24,4005.7756,3606.0227,4759.6479,4070.7449,6384.3803,8507.2482,4824.4056,5135.4709,3725.2836,3364.7121,5258.8463,8338.381,2579.454,2306.4432,3072.2652,2282.3147,3605.2611,5238.0702,4645.4015,5530.8808,4680.6381,6270.9619,4806.355,4896.1713,5496.1186,6439.8292,1144.6391,1818.8088,1447.8922,1870.6211
2022-11-23,4027.4827,3614.827,4782.1914,4082.7277,6353.1426,8468.77,4840.1385,5141.0748,3751.7638,3379.039,5239.0545,8302.8301,2569.6893,2302.1541,3055.0884,2272.8201,3612.8786,5226.3257,4649.8038,5534.2657,4694.2506,6294.544,4806.7309,4882.1536,5469.39,6402.3649,1141.7411,1812.8301,1448.0068,1865.0288
2022-11-22,4018.8458,3594.039,4776.5272,4063.4438,6362.7336,8460.9903,4837.2386,5119.6027,3746.466,3358.5268,5248.6224,8277.2243,2576.2614,2312.0552,3084.3626,2292.4167,3626.184,5241.2313,4655.3919,5511.9039,4699.5323,6262.4571,4800.3275,4861.868,5495.8783,6400.7223,1150.5731,1823.2551,1452.7412,1870.8994
2022-11-21,4031.7904,3532.4983,4837.1825,3993.9929,6456.2216,8442.4007,4886.4396,5048.2952,3765.3541,3292.4499,5310.9567,8218.1207,2614.3747,2358.8237,3123.9804,2335.4565,3682.5587,5245.128,4715.7343,5448.312,4759.0733,6146.9089,4870.3413,4845.3308,5561.0582,6414.0068,1171.7143,1828.7827,1476.8236,1878.697
2022-11-18,4073.8051,3549.2773,4874.3791,4023.0138,6433.806,8444.0795,4919.6785,5074.404,3804.3023,3313.2057,5290.6767,8190.0021,2611.4168,2341.6315,3112.1071,2305.0154,3700.1301,5290.7217,4737.5835,5477.2241,4798.4689,6200.8325,4882.7959,4846.7507,5529.8107,6413.0568,1172.5939,1833.3606,1479.7435,1888.6042
2022-11-17,4095.0784,3571.5765,4893.7224,4049.2397,6451.6228,8468.8557,4936.8514,5103.6555,3825.7417,3334.2455,5315.6726,8223.2942,2624.6985,2358.8322,3139.8699,2326.6139,3704.7926,5306.3836,4751.9721,5505.9231,4804.3699,6239.4495,4904.9347,4869.1238,5571.6961,6430.1328,1184.537,1833.3857,1484.0164,1894.9978
