kind,delta,rep,data_seed,rule,p_C1,p_C2,reject_any,reject_C2,positive_C1
iid,0.6,8,2026161410,block20,0.044,0.012,True,True,True
iid,0.6,8,2026161410,block60,0.014,0.012,True,True,True
iid,0.6,8,2026161410,both_blocks,0.044,0.012,True,True,True
iid,0.6,9,2026161411,block20,0.068,0.604,False,False,False
iid,0.6,9,2026161411,block60,0.044,0.562,True,False,True
iid,0.6,9,2026161411,both_blocks,0.068,0.604,False,False,False
iid,0.6,10,2026161412,block20,0.004,0.516,True,False,True
iid,0.6,10,2026161412,block60,0.004,0.376,True,False,True
iid,0.6,10,2026161412,both_blocks,0.004,0.516,True,False,True
iid,0.6,11,2026161413,block20,0.274,0.056,False,False,False
iid,0.6,11,2026161413,block60,0.208,0.004,True,True,False
iid,0.6,11,2026161413,both_blocks,0.274,0.056,False,False,False
iid,0.6,12,2026161414,block20,0.32,0.708,False,False,False
iid,0.6,12,2026161414,block60,0.124,0.7,False,False,False
iid,0.6,12,2026161414,both_blocks,0.32,0.708,False,False,False
iid,0.6,13,2026161415,block20,0.128,0.682,False,False,False
iid,0.6,13,2026161415,block60,0.072,0.634,False,False,False
iid,0.6,13,2026161415,both_blocks,0.128,0.682,False,False,False
iid,0.6,14,2026161416,block20,0.124,0.51,False,False,False
iid,0.6,14,2026161416,block60,0.052,0.61,False,False,False
iid,0.6,14,2026161416,both_blocks,0.124,0.61,False,False,False
iid,0.6,15,2026161417,block20,0.108,0.108,False,False,False
iid,0.6,15,2026161417,block60,0.072,0.044,True,True,False
iid,0.6,15,2026161417,both_blocks,0.108,0.108,False,False,False
iid,0.6,16,2026161418,block20,1.0,1.0,False,False,False
iid,0.6,16,2026161418,block60,1.0,1.0,False,False,False
iid,0.6,16,2026161418,both_blocks,1.0,1.0,False,False,False
iid,0.6,17,2026161419,block20,0.112,0.458,False,False,False
iid,0.6,17,2026161419,block60,0.004,0.458,True,False,True
iid,0.6,17,2026161419,both_blocks,0.112,0.458,False,False,False
iid,0.6,18,2026161420,block20,1.0,1.0,False,False,False
iid,0.6,18,2026161420,block60,1.0,1.0,False,False,False
iid,0.6,18,2026161420,both_blocks,1.0,1.0,False,False,False
iid,0.6,19,2026161421,block20,0.036,0.662,True,False,True
iid,0.6,19,2026161421,block60,0.004,0.52,True,False,True
iid,0.6,19,2026161421,both_blocks,0.036,0.662,True,False,True
iid,0.6,20,2026161422,block20,0.232,0.962,False,False,False
iid,0.6,20,2026161422,block60,0.224,0.946,False,False,False
iid,0.6,20,2026161422,both_blocks,0.232,0.962,False,False,False
iid,0.6,21,2026161423,block20,0.02,0.496,True,False,True
iid,0.6,21,2026161423,block60,0.052,0.48,False,False,False
iid,0.6,21,2026161423,both_blocks,0.052,0.496,False,False,False
iid,0.6,22,2026161424,block20,0.356,0.356,False,False,False
iid,0.6,22,2026161424,block60,0.348,0.348,False,False,False
iid,0.6,22,2026161424,both_blocks,0.356,0.356,False,False,False
iid,0.6,23,2026161425,block20,0.652,0.898,False,False,False
iid,0.6,23,2026161425,block60,0.448,0.914,False,False,False
iid,0.6,23,2026161425,both_blocks,0.652,0.914,False,False,False
iid,0.6,24,2026161426,block20,0.144,0.144,False,False,False
iid,0.6,24,2026161426,block60,0.072,0.068,False,False,False
iid,0.6,24,2026161426,both_blocks,0.144,0.144,False,False,False
iid,0.6,25,2026161427,block20,0.946,0.02,True,True,False
iid,0.6,25,2026161427,block60,0.904,0.004,True,True,False
iid,0.6,25,2026161427,both_blocks,0.946,0.02,True,True,False
iid,0.6,26,2026161428,block20,0.08,0.978,False,False,False
iid,0.6,26,2026161428,block60,0.048,0.98,True,False,True
iid,0.6,26,2026161428,both_blocks,0.08,0.98,False,False,False
iid,0.6,27,2026161429,block20,0.772,0.772,False,False,False
iid,0.6,27,2026161429,block60,1.0,1.0,False,False,False
iid,0.6,27,2026161429,both_blocks,1.0,1.0,False,False,False
iid,0.6,28,2026161430,block20,0.036,0.084,True,False,True
iid,0.6,28,2026161430,block60,0.008,0.06,True,False,True
iid,0.6,28,2026161430,both_blocks,0.036,0.084,True,False,True
iid,0.6,29,2026161431,block20,1.0,1.0,False,False,False
iid,0.6,29,2026161431,block60,1.0,1.0,False,False,False
iid,0.6,29,2026161431,both_blocks,1.0,1.0,False,False,False
iid,0.6,30,2026161432,block20,0.352,0.956,False,False,False
iid,0.6,30,2026161432,block60,0.512,0.952,False,False,False
iid,0.6,30,2026161432,both_blocks,0.512,0.956,False,False,False
iid,0.6,31,2026161433,block20,0.404,0.404,False,False,False
iid,0.6,31,2026161433,block60,0.368,0.368,False,False,False
iid,0.6,31,2026161433,both_blocks,0.404,0.404,False,False,False
iid,0.6,32,2026161434,block20,0.004,0.894,True,False,True
iid,0.6,32,2026161434,block60,0.004,0.86,True,False,True
iid,0.6,32,2026161434,both_blocks,0.004,0.894,True,False,True
iid,0.6,33,2026161435,block20,0.036,0.72,True,False,True
iid,0.6,33,2026161435,block60,0.012,0.706,True,False,True
iid,0.6,33,2026161435,both_blocks,0.036,0.72,True,False,True
iid,0.6,34,2026161436,block20,0.868,0.868,False,False,False
iid,0.6,34,2026161436,block60,1.0,1.0,False,False,False
iid,0.6,34,2026161436,both_blocks,1.0,1.0,False,False,False
iid,0.6,35,2026161437,block20,0.076,0.652,False,False,False
iid,0.6,35,2026161437,block60,0.056,0.636,False,False,False
iid,0.6,35,2026161437,both_blocks,0.076,0.652,False,False,False
iid,0.6,36,2026161438,block20,1.0,1.0,False,False,False
iid,0.6,36,2026161438,block60,1.0,1.0,False,False,False
iid,0.6,36,2026161438,both_blocks,1.0,1.0,False,False,False
iid,0.6,37,2026161439,block20,0.052,0.928,False,False,False
iid,0.6,37,2026161439,block60,0.024,0.878,True,False,True
iid,0.6,37,2026161439,both_blocks,0.052,0.928,False,False,False
iid,0.6,38,2026161440,block20,0.016,0.984,True,False,True
iid,0.6,38,2026161440,block60,0.004,0.958,True,False,True
iid,0.6,38,2026161440,both_blocks,0.016,0.984,True,False,True
iid,0.6,39,2026161441,block20,0.036,0.928,True,False,True
iid,0.6,39,2026161441,block60,0.004,0.904,True,False,True
iid,0.6,39,2026161441,both_blocks,0.036,0.928,True,False,True
iid,0.6,40,2026161442,block20,0.012,0.414,True,False,True
iid,0.6,40,2026161442,block60,0.004,0.408,True,False,True
iid,0.6,40,2026161442,both_blocks,0.012,0.414,True,False,True
iid,0.6,41,2026161443,block20,0.012,0.328,True,False,True
iid,0.6,41,2026161443,block60,0.004,0.268,True,False,True
iid,0.6,41,2026161443,both_blocks,0.012,0.328,True,False,True
iid,0.6,42,2026161444,block20,0.224,0.45,False,False,False
iid,0.6,42,2026161444,block60,0.064,0.34,False,False,False
iid,0.6,42,2026161444,both_blocks,0.224,0.45,False,False,False
iid,0.6,43,2026161445,block20,1.0,1.0,False,False,False
iid,0.6,43,2026161445,block60,1.0,1.0,False,False,False
iid,0.6,43,2026161445,both_blocks,1.0,1.0,False,False,False
iid,0.6,44,2026161446,block20,0.468,0.742,False,False,False
iid,0.6,44,2026161446,block60,0.544,0.722,False,False,False
iid,0.6,44,2026161446,both_blocks,0.544,0.742,False,False,False
iid,0.6,45,2026161447,block20,0.184,0.412,False,False,False
iid,0.6,45,2026161447,block60,0.128,0.562,False,False,False
iid,0.6,45,2026161447,both_blocks,0.184,0.562,False,False,False
iid,0.6,46,2026161448,block20,1.0,1.0,False,False,False
iid,0.6,46,2026161448,block60,0.98,0.98,False,False,False
iid,0.6,46,2026161448,both_blocks,1.0,1.0,False,False,False
iid,0.6,47,2026161449,block20,0.444,0.444,False,False,False
iid,0.6,47,2026161449,block60,0.452,0.452,False,False,False
iid,0.6,47,2026161449,both_blocks,0.452,0.452,False,False,False
iid,0.6,48,2026161450,block20,0.66,0.66,False,False,False
iid,0.6,48,2026161450,block60,0.756,0.756,False,False,False
iid,0.6,48,2026161450,both_blocks,0.756,0.756,False,False,False
iid,0.6,49,2026161451,block20,0.616,0.616,False,False,False
