date,沪深300成长,沪深300价值,中证500成长,中证500价值,中证1000成长,中证1000价值,中证2000成长,中证2000价值
2021-01-22,7949.0088,5385.5972,8342.3835,8141.5314,2631.3889,2207.5682,2491.8917,2326.3892
2021-01-25,8052.9309,5391.6994,8412.6699,8159.0711,2626.7707,2180.5776,2466.7071,2294.3929
2021-01-26,7873.5287,5334.4775,8270.9602,8069.2388,2575.0066,2148.5,2447.9313,2284.0006
2021-01-27,7880.7395,5371.7206,8328.0422,8116.9492,2575.9508,2159.3968,2453.2683,2296.0267
2021-01-28,7637.8016,5263.8399,8092.3109,7917.7947,2497.7672,2114.0148,2404.9059,2267.8594
2021-01-29,7607.0664,5221.4107,8056.6829,7842.6951,2467.4248,2089.9566,2359.8854,2242.4256
2021-02-01,7697.5989,5299.3657,8157.6991,7990.426,2494.6138,2107.515,2366.7597,2258.2221
2021-02-02,7859.484,5321.8333,8275.8434,8016.296,2520.8292,2121.0634,2369.3409,2263.9234
2021-02-03,7849.5564,5320.336,8195.4774,8005.5589,2481.681,2098.3533,2337.5422,2245.5365
2021-02-04,7879.5285,5332.0904,8126.7137,7954.5158,2426.9617,2061.4483,2276.6625,2207.244
2021-02-05,7922.9751,5364.1873,8042.136,7801.0249,2374.8894,2026.3056,2217.4531,2185.6393
2021-02-08,8064.3777,5420.3092,8179.8033,7939.4961,2390.1727,2059.1193,2228.5703,2197.7491
2021-02-09,8271.4199,5461.9009,8352.4346,8160.7533,2466.8766,2110.6255,2281.0333,2239.9909
2021-02-10,8509.3239,5494.5268,8461.8632,8225.6904,2491.7714,2123.0694,2282.4892,2246.9842
2021-02-18,8332.3933,5607.1976,8458.2894,8443.8378,2486.6774,2191.037,2329.4816,2307.834
2021-02-19,8327.571,5646.3514,8446.1093,8645.7712,2514.8723,2252.4169,2398.105,2369.7666
2021-02-22,7955.5784,5604.1462,8268.7415,8789.0697,2478.1617,2282.8776,2415.2821,2404.6839
2021-02-23,7949.6972,5610.23,8219.4645,8717.2238,2459.7046,2292.85,2404.1939,2398.1683
2021-02-24,7666.7538,5517.0321,8030.5033,8563.5104,2428.1224,2265.5823,2399.827,2387.6377
2021-02-25,7691.6935,5648.387,8015.8757,8580.8258,2422.4893,2275.7893,2371.7594,2376.8252
2021-02-26,7514.3438,5483.9176,7819.9025,8336.2125,2399.4648,2232.4116,2372.4209,2369.454
2021-03-01,7679.0542,5513.5075,7964.8446,8501.6952,2462.5329,2292.6784,2436.0343,2427.7298
2021-03-02,7551.5422,5446.036,7887.8203,8386.4237,2463.5235,2292.7028,2427.2064,2415.2221
2021-03-03,7693.3478,5608.8559,7953.3709,8568.8099,2491.3633,2334.2581,2459.8995,2453.2621
2021-03-04,7376.3832,5522.4672,7720.1932,8457.7411,2422.8758,2310.0791,2426.8556,2438.4765
2021-03-05,7368.9198,5463.2417,7720.5637,8405.5453,2431.4937,2291.1278,2443.3067,2448.0801
2021-03-08,7036.2044,5394.6379,7482.4413,8327.6943,2364.214,2272.6142,2401.5703,2437.3204
2021-03-09,6860.5878,5324.2323,7249.6027,8202.2791,2274.2297,2221.6245,2330.5696,2387.73
2021-03-10,6943.3468,5308.7438,7239.0643,8119.7412,2272.9406,2202.2191,2303.7591,2356.6305
2021-03-11,7148.9669,5444.8168,7437.5902,8375.9575,2325.835,2270.5286,2351.6893,2421.1069
2021-03-12,7149.4764,5521.3088,7467.0001,8460.1236,2319.6679,2307.8973,2362.3294,2454.5398
2021-03-15,6901.6085,5515.9612,7313.1834,8492.9531,2277.8644,2315.459,2356.6874,2469.842
2021-03-16,6971.4889,5580.3276,7340.616,8513.8223,2286.9839,2330.2566,2373.6295,2505.3808
2021-03-17,7030.1542,5520.9937,7404.2357,8462.868,2312.8818,2315.2882,2397.2573,2485.5354
2021-03-18,7120.7828,5525.0761,7497.4608,8556.2596,2333.0052,2328.1966,2401.7813,2495.0043
2021-03-19,6910.8836,5379.8843,7376.2387,8428.4519,2323.6935,2305.2205,2392.1036,2499.8644
2021-03-22,6939.5728,5460.8002,7484.8998,8568.1942,2350.7766,2360.6596,2434.5011,2556.5144
2021-03-23,6877.9837,5406.3514,7391.2606,8377.6487,2327.4864,2321.4109,2398.0005,2513.9587
2021-03-24,6775.6042,5298.2555,7285.4534,8245.4327,2284.5372,2277.1523,2371.2546,2491.6552
2021-03-25,6791.8191,5281.5009,7332.512,8211.5142,2285.339,2249.7267,2367.2218,2459.8932
2021-03-26,6985.5274,5346.7732,7459.9294,8337.3977,2339.2152,2289.0868,2411.6694,2496.5755
2021-03-29,7006.8944,5363.1429,7470.4608,8413.083,2357.5946,2313.3312,2419.6383,2514.0239
2021-03-30,7112.6626,5395.3191,7574.7526,8431.2913,2358.2659,2296.2193,2405.8276,2498.5063
2021-03-31,7022.3612,5388.21,7506.7446,8411.6414,2342.8741,2304.3946,2399.4928,2507.7405
2021-04-01,7152.706,5407.6372,7590.5238,8496.8045,2368.8033,2318.313,2394.6352,2505.6859
2021-04-02,7278.0641,5388.0802,7610.7924,8421.337,2391.3133,2300.3886,2402.2014,2487.9293
2021-04-06,7240.5098,5382.7989,7601.0952,8452.2297,2413.5941,2324.5298,2437.4549,2523.7159
2021-04-07,7163.1814,5382.0076,7566.7653,8566.1265,2406.7026,2340.5501,2443.4681,2554.5003
2021-04-08,7187.1722,5364.9631,7601.6302,8526.4118,2411.4584,2327.6194,2421.318,2537.9961
2021-04-09,7047.4174,5321.8783,7541.8421,8514.5758,2406.0141,2326.5102,2410.6134,2544.659
2021-04-12,6912.3213,5284.76,7378.4022,8412.7106,2336.9924,2293.8811,2362.5385,2534.3839
2021-04-13,6942.5074,5254.7318,7402.2572,8304.4396,2328.6571,2272.6454,2352.33,2498.4149
2021-04-14,6994.9625,5254.4672,7471.0477,8367.3249,2358.1736,2289.7742,2383.647,2513.6845
2021-04-15,6954.8017,5211.6354,7478.2486,8383.9332,2352.3213,2286.0401,2371.8594,2504.7795
2021-04-16,6971.6506,5241.4516,7519.4492,8498.7325,2367.1751,2318.6911,2400.2688,2544.531
2021-04-19,7162.9094,5316.6917,7636.7788,8562.9421,2412.0969,2339.1093,2438.9586,2569.579
2021-04-20,7179.4705,5306.6565,7669.1877,8543.219,2410.2139,2333.3454,2438.6643,2573.2735
2021-04-21,7224.8131,5317.7204,7670.0628,8505.5477,2420.8974,2322.7689,2426.1451,2552.0967
2021-04-22,7208.074,5283.8336,7694.8191,8528.1955,2438.915,2326.0794,2440.7074,2569.0594
2021-04-23,7309.7372,5285.8107,7763.0268,8534.7954,2440.6476,2309.3676,2428.3532,2546.2479
2021-04-26,7224.8118,5232.0589,7740.5844,8506.0716,2436.6977,2307.3383,2423.6985,2544.97
2021-04-27,7285.7903,5232.6242,7788.6544,8501.1451,2430.8095,2289.6291,2412.0468,2526.3423
2021-04-28,7350.4228,5237.4237,7828.8324,8548.0826,2448.7161,2309.2439,2412.3599,2539.0975
2021-04-29,7374.5929,5302.4456,7818.22,8608.7619,2428.0823,2308.9704,2385.3886,2534.6563
2021-04-30,7342.0072,5233.0531,7828.2104,8524.2904,2418.9548,2296.7147,2374.1953,2511.1872
2021-05-06,7177.5037,5256.1322,7774.1268,8664.5788,2410.4091,2333.6831,2376.4455,2549.8919
2021-05-07,7039.1313,5265.1378,7673.2171,8768.7132,2351.5866,2356.2276,2352.641,2544.9075
2021-05-10,6997.2902,5244.9186,7661.5842,8868.4748,2345.8583,2393.9582,2356.0295,2572.1533
2021-05-11,7088.7223,5235.8379,7620.0272,8787.8867,2354.3475,2379.4266,2361.2373,2585.225
2021-05-12,7139.2239,5243.3858,7681.7557,8848.9933,2386.9003,2399.6468,2397.4183,2608.1344
2021-05-13,7085.8492,5187.3962,7605.574,8646.2841,2368.8754,2356.9273,2376.072,2579.2311
2021-05-14,7266.6845,5276.6089,7719.104,8679.9099,2408.3876,2372.3174,2401.8997,2592.9804
2021-05-17,7423.1906,5305.1209,7856.4307,8700.5708,2427.4338,2368.5453,2371.1877,2572.5055
2021-05-18,7422.9201,5320.8517,7843.3302,8701.711,2423.8114,2379.3894,2374.4992,2588.8605
2021-05-19,7407.6001,5255.0278,7833.0132,8653.1679,2418.9508,2366.0771,2369.7739,2602.4026
2021-05-20,7435.743,5256.7957,7832.6428,8503.2022,2443.5825,2337.0754,2360.6748,2578.8633
2021-05-21,7340.8092,5216.7511,7791.8026,8535.3805,2431.0544,2359.4321,2368.8157,2603.0102
2021-05-24,7376.842,5209.2067,7837.0975,8522.5805,2452.596,2365.1477,2391.6209,2611.9584
2021-05-25,7650.8625,5354.9106,7951.0839,8607.6287,2489.0873,2387.4511,2405.8151,2626.7559
2021-05-26,7614.5255,5391.5169,7935.6252,8657.7398,2493.2892,2408.5139,2419.4173,2649.0449
2021-05-27,7643.6351,5381.6253,8030.0271,8688.2966,2519.8416,2415.7006,2451.1554,2669.1386
2021-05-28,7587.4772,5380.5204,7955.4302,8660.2603,2504.7039,2406.8845,2459.623,2670.3235
2021-05-31,7634.8943,5349.4901,8048.8453,8688.7751,2565.22,2415.1191,2502.3188,2696.3768
2021-06-01,7680.46,5338.1532,8052.8507,8743.9009,2588.7877,2433.7248,2524.5804,2700.4521
2021-06-02,7594.7859,5325.8201,7979.6987,8743.6316,2533.0219,2427.9564,2496.5984,2690.1333
2021-06-03,7538.3487,5285.6601,7914.4841,8737.3362,2511.1665,2437.2643,2495.0774,2683.4532
2021-06-04,7569.7345,5309.5459,7944.0563,8662.0294,2523.0809,2421.0061,2509.7833,2664.3683
2021-06-07,7571.7663,5294.4041,7968.4734,8648.7984,2559.8768,2434.982,2529.3904,2674.6785
2021-06-08,7452.5497,5286.6672,7926.0744,8598.4247,2535.4827,2414.4083,2519.958,2662.6464
2021-06-09,7473.2128,5287.7839,7938.2329,8672.5533,2537.2263,2434.1848,2527.2825,2656.9342
2021-06-10,7574.4637,5278.4768,8051.6743,8716.2634,2574.3836,2431.152,2548.2587,2645.2043
2021-06-11,7506.6755,5262.0458,8014.9559,8704.4251,2568.325,2423.7354,2527.927,2635.8582
2021-06-15,7467.5266,5178.4323,7944.5521,8575.7798,2565.0041,2397.1172,2508.9569,2606.4193
2021-06-16,7262.4267,5178.9856,7805.8521,8493.5326,2496.0398,2364.9297,2478.6698,2555.4962
2021-06-17,7338.74,5143.9317,7872.707,8453.8698,2543.7478,2370.6005,2508.4657,2567.2297
2021-06-18,7347.4055,5104.1317,7899.3347,8424.7592,2572.4521,2372.7671,2545.3499,2581.3893
2021-06-21,7374.8046,5045.5855,7956.7519,8424.496,2621.4547,2373.0079,2603.4833,2606.8892
2021-06-22,7436.1596,5095.3369,7994.0781,8489.5662,2628.2538,2405.2549,2626.2655,2634.5065
2021-06-23,7429.3466,5113.308,8014.7928,8550.8036,2656.9914,2422.3095,2640.5175,2646.6281
2021-06-24,7429.7799,5128.3039,7962.3991,8586.6086,2625.0747,2425.1195,2629.239,2637.4239
2021-06-25,7601.5894,5207.7593,8057.0535,8679.1434,2640.0598,2452.9519,2632.1507,2652.7883
2021-06-28,7661.2531,5158.3795,8095.4523,8608.9408,2658.4371,2444.9925,2670.261,2658.0053
2021-06-29,7597.1763,5089.5894,8041.7604,8535.3082,2637.9764,2417.5586,2670.8321,2640.9076
2021-06-30,7653.4971,5112.4543,8086.3931,8539.0854,2665.6686,2419.1078,2708.5718,2647.6802
2021-07-01,7669.1494,5147.4381,7980.7057,8476.6751,2622.0981,2389.093,2666.5936,2615.3621
2021-07-02,7386.5146,5025.0827,7859.271,8465.0496,2579.6245,2373.8058,2678.252,2611.1229
2021-07-05,7374.5493,5023.817,7907.9446,8462.5657,2620.5221,2388.4765,2724.2887,2635.0555
2021-07-06,7310.7153,5078.6543,7889.5336,8514.6544,2600.8204,2398.6089,2720.5662,2638.942
2021-07-07,7468.3801,5067.4234,7960.2059,8510.1586,2654.3695,2400.2092,2762.9501,2645.6693
2021-07-08,7407.5174,4966.1335,7950.8908,8385.1185,2670.7383,2371.7421,2756.3881,2620.5982
2021-07-09,7341.6742,4944.574,7964.5419,8488.5417,2699.7682,2412.5204,2766.2181,2656.9142
2021-07-12,7447.0264,4939.5553,8067.5666,8533.5782,2758.5059,2427.3122,2829.4421,2695.0272
2021-07-13,7455.1311,4953.0078,8110.8467,8687.3887,2779.1113,2467.4206,2849.408,2716.7976
2021-07-14,7412.8696,4877.5801,8045.6278,8656.5638,2752.9088,2460.3405,2832.5468,2705.6332
2021-07-15,7545.9294,4959.5916,8060.0801,8729.8293,2762.689,2468.4274,2815.792,2699.7481
2021-07-16,7418.5218,4939.6782,7974.5497,8814.4612,2762.7885,2481.2519,2810.8458,2713.4776
2021-07-19,7471.0192,4932.9055,7912.6205,8743.2912,2751.683,2471.8869,2794.1047,2688.3395
2021-07-20,7500.0292,4878.0455,7924.7241,8693.8621,2766.9581,2473.6634,2808.285,2676.6386
2021-07-21,7559.763,4849.353,8035.0783,8721.561,2840.7027,2492.4734,2855.2213,2703.4846
2021-07-22,7516.7887,4899.0728,8054.6312,8867.8973,2866.3256,2515.6671,2892.6624,2731.6502
2021-07-23,7356.4572,4872.0417,7970.5203,8835.9147,2847.5958,2492.7153,2853.3838,2698.7381
2021-07-26,7054.0944,4728.0149,7817.1391,8683.2914,2821.5223,2448.6917,2826.3484,2665.0178
2021-07-27,6736.5519,4591.4407,7688.1922,8470.437,2736.2001,2364.2833,2742.4044,2593.967
2021-07-28,6815.911,4596.306,7629.6003,8366.541,2707.2651,2319.8495,2665.9511,2523.7443
2021-07-29,6976.9972,4601.804,7805.8754,8451.5517,2834.9001,2366.575,2770.1271,2572.5919
2021-07-30,6853.4124,4589.9388,7773.3802,8494.8928,2846.171,2387.2939,2813.0233,2586.6824
2021-08-02,7058.4824,4695.4153,7933.6032,8527.4186,2887.5532,2430.4346,2872.4617,2636.3913
2021-08-03,7104.9502,4703.2787,7945.9159,8439.8245,2832.1157,2412.8761,2822.9399,2609.2222
2021-08-04,7188.0609,4682.5721,8036.2393,8580.7425,2920.4937,2452.8933,2874.4856,2650.9646
2021-08-05,7143.8903,4668.656,8011.6874,8557.4014,2922.9318,2442.3408,2838.1826,2635.4314
2021-08-06,7068.47,4672.6845,7962.8171,8651.2492,2941.7372,2466.9499,2852.2377,2658.4885
2021-08-09,7149.6785,4789.1567,8055.4864,8743.5294,2935.2013,2498.1646,2873.1168,2687.392
2021-08-10,7252.1729,4835.1376,8129.1147,8754.2734,2951.138,2506.4535,2901.6917,2705.5892
2021-08-11,7168.4337,4872.8389,8179.4293,8894.1023,2974.1233,2558.7867,2934.3874,2735.7758
2021-08-12,7056.3029,4851.1421,8151.6526,8986.3638,2988.457,2585.0257,2946.2789,2760.6361
2021-08-13,7013.5776,4849.9761,8125.7297,9040.8008,2973.6086,2604.0038,2952.192,2788.8692
2021-08-16,6967.9582,4869.5023,8110.4253,9021.8991,2943.823,2603.6391,2939.7339,2785.8599
2021-08-17,6785.9953,4813.5976,7933.8835,8867.2401,2857.2989,2547.5347,2846.8525,2729.2675
2021-08-18,6811.6387,4944.7495,7979.4247,8940.3471,2885.4728,2561.5609,2875.0566,2763.2857
2021-08-19,6772.3275,4855.0353,7966.9726,8856.3065,2939.1394,2540.6511,2877.4249,2736.511
2021-08-20,6563.4425,4813.1536,7892.4924,8889.9658,2942.8923,2552.2353,2886.5303,2742.815
2021-08-23,6699.3167,4833.378,7982.6271,8982.7786,3013.6472,2598.4721,2979.6348,2812.0851
2021-08-24,6797.4839,4851.9988,8052.1652,9041.33,3040.8272,2634.6799,2992.1762,2845.0171
2021-08-25,6811.2679,4827.9271,8080.1049,9200.4883,3064.6254,2677.6435,3027.7781,2868.3574
2021-08-26,6637.1531,4763.9033,7978.4034,9245.2817,3015.7141,2662.6764,3011.9447,2872.497
2021-08-27,6657.2507,4802.0186,8015.5563,9332.3659,3021.8104,2674.7607,3019.1847,2892.5346
2021-08-30,6663.2862,4736.768,7990.7966,9456.0756,3041.0457,2719.3241,3026.4926,2904.8199
2021-08-31,6551.8837,4809.6299,7946.9771,9701.7228,3038.347,2786.2922,2999.6307,2937.5172
2021-09-01,6641.8512,4934.5428,7944.3251,9642.7402,2965.5198,2760.3876,2932.3012,2879.4533
2021-09-02,6565.4559,4996.0412,8014.7174,9967.9653,2997.1134,2858.5596,2998.6173,2957.3495
2021-09-03,6535.441,4971.3233,7976.9485,10003.7515,2958.303,2827.8037,2993.444,2949.2499
2021-09-06,6729.0914,5004.6803,8106.5892,10062.924,2997.4546,2849.3591,3017.5559,2974.1954
2021-09-07,6792.9999,5100.3041,8216.5302,10339.2994,3051.6009,2933.0967,3082.032,3043.1396
2021-09-08,6734.2474,5105.4987,8220.0399,10480.6185,3033.1516,2977.4157,3105.0176,3101.737
2021-09-09,6712.2749,5111.3846,8257.4503,10746.0599,3037.8959,3024.9593,3089.5748,3131.3766
2021-09-10,6780.8366,5154.7619,8271.1269,10629.2364,3070.8464,2992.0351,3074.8009,3099.921
2021-09-13,6714.5971,5198.514,8280.8636,10836.4219,3054.6011,3064.6601,3099.5926,3187.1699
2021-09-14,6679.0643,5056.2687,8231.6612,10525.7876,3047.8959,3008.3609,3094.0223,3127.4632
2021-09-15,6575.8673,5016.1013,8230.0781,10583.4562,3077.7668,3048.1513,3158.4556,3193.8624
2021-09-16,6512.1696,4953.506,8118.7497,10454.0976,2983.3176,2998.8113,3113.5598,3173.9062
2021-09-17,6627.1403,4960.4316,8119.8261,10297.3679,2974.1697,2971.5137,3126.323,3181.2557
2021-09-22,6566.0418,4957.2774,8132.2526,10524.1027,3001.2381,3048.9694,3178.7072,3262.1616
2021-09-23,6624.8137,4981.5165,8164.6797,10579.1322,3012.4049,3060.4187,3158.5719,3245.925
2021-09-24,6679.3966,4907.4054,8086.8011,10229.6049,2994.1865,2940.8481,3088.6443,3137.3717
2021-09-27,6796.1796,4853.7871,7984.7245,9792.1405,2902.0163,2817.8409,2953.4377,3001.4098
2021-09-28,6763.5596,4924.4545,7967.797,10019.2704,2895.5714,2862.3795,2972.4872,3042.9156
2021-09-29,6707.2178,4895.8938,7809.2314,9714.7427,2787.9499,2740.7623,2866.0801,2912.6288
2021-09-30,6801.7075,4878.1507,7898.1049,9840.7503,2879.682,2813.7507,2965.6316,2985.0243
2021-10-08,6845.182,4940.069,7904.7325,9727.7984,2869.6185,2787.0961,2961.3436,2990.0687
2021-10-11,6813.4599,4981.6692,7903.0825,9638.2915,2844.8638,2781.423,2931.6795,2951.4662
2021-10-12,6742.7013,4932.0769,7768.4215,9428.815,2783.3353,2705.5278,2866.6866,2886.1954
2021-10-13,6891.3388,4902.1512,7816.1775,9321.1136,2833.8668,2659.5388,2872.7063,2839.3844
2021-10-14,6821.4195,4860.6612,7844.0903,9319.2179,2854.7177,2660.0811,2915.2533,2847.9328
2021-10-15,6845.8088,4871.9294,7840.4926,9324.1939,2857.4135,2663.9614,2877.7921,2810.1256
2021-10-18,6709.6247,4863.1786,7825.0536,9481.0247,2881.7151,2738.5525,2926.3689,2872.7017
2021-10-19,6806.3737,4915.3992,7925.596,9518.7903,2910.3361,2761.7458,2949.4415,2903.5621
2021-10-20,6798.0784,4877.9699,7919.1283,9474.7726,2925.6712,2729.2871,2963.4583,2905.5453
2021-10-21,6785.2144,4960.7309,7892.2548,9526.5089,2898.2558,2745.6057,2959.2429,2909.7379
2021-10-22,6843.743,4957.5367,7864.6389,9340.4902,2876.0,2681.1015,2905.8147,2843.5292
2021-10-25,6874.7896,4961.7106,7945.7386,9377.9646,2918.039,2718.8027,2966.9254,2880.365
2021-10-26,6845.9964,4931.4871,7904.0251,9370.7463,2903.029,2706.7337,2953.8867,2874.9818
2021-10-27,6743.348,4873.7871,7852.7065,9303.6421,2881.2579,2679.8274,2935.1961,2861.04
2021-10-28,6700.0957,4821.038,7808.6969,9094.1235,2822.5068,2604.7639,2879.7354,2782.5347
2021-10-29,6790.327,4803.1026,7883.5222,9125.1159,2861.4286,2632.6416,2935.1861,2809.0788
2021-11-01,6734.224,4824.3241,7911.4617,9161.0209,2866.1708,2669.6899,2986.3887,2846.4703
2021-11-02,6693.8646,4720.4709,7907.4752,8872.7073,2824.5735,2587.3432,2945.7754,2779.0562
2021-11-03,6661.2174,4740.1665,7957.6247,8949.5832,2833.2605,2609.0201,2956.3985,2786.4313
2021-11-04,6743.984,4735.173,8024.5215,8960.7729,2861.0706,2625.0571,3034.5819,2826.4383
2021-11-05,6721.3723,4691.681,7976.0721,8729.1358,2824.7878,2543.533,2998.2597,2767.9216
2021-11-08,6724.0064,4695.3043,7979.3331,8778.8743,2826.2064,2554.0558,3005.1023,2783.1214
2021-11-09,6723.6649,4683.3991,8052.9035,8807.9719,2870.7552,2573.2753,3037.786,2813.7751
2021-11-10,6716.6243,4661.5764,8055.1885,8752.0267,2861.9795,2564.942,3052.338,2812.0324
2021-11-11,6802.7352,4793.4359,8115.7232,8850.1992,2889.2131,2590.1096,3074.8028,2817.9474
2021-11-12,6783.9952,4765.4976,8129.7166,8823.6252,2934.4208,2612.2521,3111.7317,2834.4218
2021-11-15,6787.3681,4765.6918,8079.7463,8780.9805,2915.4733,2603.3685,3098.19,2847.0491
2021-11-16,6848.1785,4735.4172,8046.9116,8687.8659,2896.6816,2566.3441,3075.4948,2820.4034
2021-11-17,6865.5626,4723.7586,8122.7504,8763.1519,2960.9414,2602.5136,3149.262,2867.5124
2021-11-18,6771.1718,4687.5648,8073.6099,8764.3042,2958.2327,2602.5961,3147.6155,2869.0415
2021-11-19,6845.8286,4758.1116,8162.7055,8897.3193,2978.9398,2644.8796,3188.8071,2910.6762
2021-11-22,6889.8489,4727.8161,8246.0621,8926.7141,3034.6405,2667.7123,3247.8057,2924.724
2021-11-23,6909.4318,4737.284,8220.9256,8968.486,3035.701,2677.5906,3233.7839,2929.4158
2021-11-24,6936.2476,4734.6072,8201.1208,9004.0156,3042.1311,2684.974,3222.5271,2928.85
2021-11-25,6919.4223,4713.8023,8177.5572,8974.2039,3031.2571,2683.0909,3229.3916,2929.4013
2021-11-26,6887.6366,4664.615,8164.9488,8913.0767,3050.1086,2678.4749,3250.2158,2934.2148
2021-11-29,6902.4757,4644.4357,8209.7844,8884.6689,3067.0504,2678.9794,3280.4167,2931.7973
2021-11-30,6840.9946,4642.2485,8228.1939,8904.1629,3087.3612,2691.5797,3295.9715,2960.1321
2021-12-01,6819.5224,4693.3102,8227.6236,9020.2906,3079.1793,2727.5048,3312.4874,3007.7114
2021-12-02,6827.9897,4736.6863,8179.7609,9044.6503,3043.6355,2714.7367,3238.4105,2976.6246
2021-12-03,6908.6539,4778.1339,8232.4989,9175.4837,3068.1897,2754.1171,3260.3719,3003.6732
2021-12-06,6861.5594,4810.9915,8165.6469,9168.7021,3021.8853,2737.9133,3206.8763,2979.8638
2021-12-07,6905.3206,4872.5729,8135.5674,9242.0093,2969.7008,2743.509,3146.9817,2959.1846
2021-12-08,7050.4113,4882.7781,8257.1775,9269.683,3018.1965,2768.5484,3203.683,2992.7285
2021-12-09,7185.0474,4939.6578,8288.155,9277.2805,3029.7858,2756.0309,3197.872,2993.0412
2021-12-10,7144.0255,4910.5701,8297.7964,9215.9617,3047.0621,2748.8155,3213.3605,3008.0533
2021-12-13,7202.0402,4921.9133,8371.5662,9277.4068,3043.0998,2770.5301,3234.8187,3035.1553
2021-12-14,7155.8203,4861.2376,8333.1718,9156.2089,3025.8756,2758.2721,3242.8485,3027.0984
2021-12-15,7078.0224,4862.0909,8281.9007,9230.048,3015.8647,2772.6032,3235.2338,3056.6277
2021-12-16,7112.2518,4916.7705,8350.6768,9373.4652,3027.1146,2816.3568,3248.7336,3091.5677
2021-12-17,6956.2484,4879.5716,8247.1531,9384.0402,2966.7421,2803.0295,3202.2692,3083.535
2021-12-20,6839.9128,4851.1404,8086.2125,9245.2428,2902.9923,2760.6874,3137.6473,3070.3699
2021-12-21,6872.9702,4900.1238,8158.529,9423.1703,2924.9627,2812.8647,3182.991,3121.2291
2021-12-22,6898.1112,4866.948,8175.1063,9369.6258,2955.8046,2817.5217,3212.8522,3128.5919
2021-12-23,6934.5075,4892.8756,8202.1789,9422.2777,2959.8393,2849.4493,3208.4595,3121.6152
2021-12-24,6918.3747,4860.8982,8122.2407,9325.6607,2886.993,2809.6744,3136.9564,3061.1008
2021-12-27,6938.9398,4874.7267,8090.837,9333.6877,2875.4335,2821.0379,3145.7144,3094.2834
2021-12-28,6994.9901,4887.4581,8145.9176,9249.149,2925.2145,2802.3646,3186.6461,3090.5826
2021-12-29,6873.4265,4837.0359,8087.9001,9205.8271,2924.7942,2801.5199,3183.2643,3100.1395
2021-12-30,6926.7612,4857.7313,8156.2677,9233.7607,2958.5119,2816.9252,3206.9261,3128.4169
2021-12-31,6957.9966,4882.9509,8211.1376,9309.0125,2982.4185,2835.065,3228.5996,3152.6432
2022-01-04,6916.2014,4910.5553,8126.7105,9399.7906,2946.5481,2865.8593,3231.7997,3222.7312
2022-01-05,6778.1931,4943.4306,7975.7842,9311.8143,2861.7865,2824.3247,3168.1273,3179.7343
2022-01-06,6698.4173,4909.8304,7991.8785,9377.3852,2881.166,2871.4958,3209.6695,3219.9295
2022-01-07,6667.8428,4983.3801,7915.8548,9435.9208,2816.0281,2864.7303,3139.8332,3194.2671
2022-01-10,6677.1294,5009.2545,7946.7501,9491.9526,2825.3754,2906.0753,3161.4073,3228.3375
2022-01-11,6565.8836,5008.9236,7875.4899,9502.5551,2791.8831,2903.4546,3152.2155,3235.3099
2022-01-12,6664.1893,4997.3035,7965.291,9479.1966,2867.4183,2921.9048,3209.0037,3263.7948
2022-01-13,6513.4112,4964.7468,7830.492,9423.1935,2811.6769,2892.7206,3166.3169,3240.2839
2022-01-14,6504.0785,4856.9629,7856.2014,9265.072,2845.1084,2865.6226,3191.9889,3217.7356
2022-01-17,6564.8837,4871.226,7920.6603,9313.8261,2875.8264,2866.0467,3232.1957,3233.512
2022-01-18,6600.7447,4956.0874,7900.1353,9419.5964,2862.987,2875.3425,3170.0955,3179.2434
2022-01-19,6511.3296,4977.2141,7846.7521,9462.1036,2810.3357,2883.8756,3150.5849,3201.4309
2022-01-20,6524.655,5051.5924,7767.1008,9438.2392,2753.5152,2832.4209,3043.5886,3113.6855
