date,ew_L20_zw40_sm5,ew_L20_zw100_sm0,slope_L20s0_zw120_sm0
2018-12-25,-0.2222,0.2099,-0.088
2018-12-26,-0.2274,0.04,-0.1003
2018-12-27,-0.226,0.0959,-0.1445
2018-12-28,-0.2472,-0.0019,-0.1781
2019-01-02,-0.3271,-0.1043,-0.1715
2019-01-03,-0.4261,-0.2697,-0.2049
2019-01-04,-0.4679,-0.2606,-0.199
2019-01-07,-0.4843,-0.0833,-0.1814
2019-01-08,-0.4795,-0.0878,-0.1672
2019-01-09,-0.4366,-0.0225,-0.134
2019-01-10,-0.356,-0.0368,-0.0558
2019-01-11,-0.279,-0.0037,0.0233
2019-01-14,-0.2722,-0.1159,0.0919
2019-01-15,-0.1923,0.1198,0.1671
2019-01-16,-0.117,0.1947,0.2098
2019-01-17,-0.0817,0.0729,0.2339
2019-01-18,-0.0204,0.1989,0.2252
2019-01-21,0.0969,0.2708,0.2542
2019-01-22,0.1284,0.2034,0.265
2019-01-23,0.1076,0.0693,0.2914
2019-01-24,0.1195,0.0663,0.3422
2019-01-25,0.1356,0.212,0.367
2019-01-28,0.1049,0.1843,0.3666
2019-01-29,0.0571,0.0778,0.3221
2019-01-30,0.0224,-0.013,0.2611
2019-01-31,0.0273,0.1374,0.1445
2019-02-01,0.0253,0.2729,0.0914
2019-02-11,0.0765,0.3817,0.1221
2019-02-12,0.1906,0.4714,0.1607
2019-02-13,0.348,0.5548,0.2369
2019-02-14,0.4743,0.5838,0.3511
2019-02-15,0.5789,0.6332,0.4742
2019-02-18,0.6751,0.77,0.5846
2019-02-19,0.7223,0.7039,0.6848
2019-02-20,0.7354,0.6705,0.7432
2019-02-21,0.7531,0.7521,0.7789
2019-02-22,0.7625,0.7969,0.8158
2019-02-25,0.7321,0.7531,0.8513
2019-02-26,0.7164,0.7398,0.8609
2019-02-27,0.6975,0.7008,0.8539
2019-02-28,0.6734,0.7275,0.8537
2019-03-01,0.6386,0.7063,0.8438
2019-03-04,0.6327,0.772,0.8285
2019-03-05,0.647,0.8436,0.8038
2019-03-06,0.6705,0.835,0.7532
2019-03-07,0.681,0.8164,0.6684
2019-03-08,0.6914,0.7979,0.6167
2019-03-11,0.6808,0.7832,0.6195
2019-03-12,0.6407,0.7519,0.6159
2019-03-13,0.5727,0.6502,0.5952
2019-03-14,0.4765,0.5318,0.5721
2019-03-15,0.3725,0.4392,0.5407
2019-03-18,0.2519,0.3564,0.5309
2019-03-19,0.1371,0.3363,0.5102
2019-03-20,0.0383,0.2559,0.4358
2019-03-21,-0.0346,0.2293,0.3651
2019-03-22,-0.1352,0.0326,0.2977
2019-03-25,-0.2198,-0.058,0.2274
2019-03-26,-0.2981,-0.0453,0.1238
2019-03-27,-0.3306,0.0186,-0.0
2019-03-28,-0.369,-0.0042,-0.0787
2019-03-29,-0.3433,0.057,-0.1507
2019-04-01,-0.302,0.0708,-0.1774
2019-04-02,-0.2914,-0.0541,-0.1793
2019-04-03,-0.325,-0.1203,-0.221
2019-04-04,-0.3508,-0.1623,-0.2972
2019-04-08,-0.4408,-0.4198,-0.3592
2019-04-09,-0.5527,-0.4983,-0.339
2019-04-10,-0.5973,-0.4356,-0.3014
2019-04-11,-0.6448,-0.4579,-0.3013
2019-04-12,-0.6824,-0.4305,-0.3099
2019-04-15,-0.6762,-0.4491,-0.3274
2019-04-16,-0.6499,-0.4503,-0.3096
2019-04-17,-0.6489,-0.4019,-0.2786
2019-04-18,-0.6002,-0.242,-0.2695
2019-04-19,-0.5379,-0.2009,-0.2359
2019-04-22,-0.4575,-0.1226,-0.2086
2019-04-23,-0.3734,-0.0992,-0.2011
2019-04-24,-0.2813,-0.0004,-0.1892
2019-04-25,-0.239,-0.0459,-0.1809
2019-04-26,-0.2255,-0.1218,-0.1439
2019-04-29,-0.2488,-0.2558,-0.1188
2019-04-30,-0.3071,-0.4407,-0.0821
2019-05-06,-0.3984,-0.5736,-0.0973
2019-05-07,-0.4509,-0.462,-0.1295
2019-05-08,-0.4644,-0.3338,-0.1671
2019-05-09,-0.4342,-0.2116,-0.2458
2019-05-10,-0.3685,-0.1779,-0.2518
2019-05-13,-0.3025,-0.2858,-0.2735
2019-05-14,-0.2256,-0.1677,-0.3041
2019-05-15,-0.1555,-0.1006,-0.326
2019-05-16,-0.1064,-0.0954,-0.3626
2019-05-17,-0.0872,-0.1898,-0.3913
2019-05-20,-0.0589,-0.2316,-0.4098
2019-05-21,-0.0551,-0.234,-0.4075
2019-05-22,-0.0635,-0.238,-0.3673
2019-05-23,-0.1028,-0.3646,-0.3442
2019-05-24,-0.1325,-0.4018,-0.3426
2019-05-27,-0.1417,-0.3662,-0.2838
2019-05-28,-0.1523,-0.3557,-0.2159
2019-05-29,-0.1489,-0.2971,-0.1092
2019-05-30,-0.1084,-0.2727,-0.046
2019-05-31,-0.0321,-0.186,-0.0086
2019-06-03,0.0638,-0.0552,-0.041
2019-06-04,0.1422,-0.0996,-0.0812
2019-06-05,0.187,-0.1446,-0.1028
2019-06-06,0.2031,-0.2195,-0.1587
2019-06-10,0.1871,-0.2373,-0.1453
2019-06-11,0.184,-0.0631,-0.1383
2019-06-12,0.1902,-0.0773,-0.1107
2019-06-13,0.1986,-0.1046,-0.0739
2019-06-14,0.2214,-0.1165,-0.0658
2019-06-17,0.2434,-0.14,-0.0758
2019-06-18,0.2119,-0.1639,-0.0901
2019-06-19,0.2061,-0.1069,-0.0668
2019-06-20,0.2003,-0.1423,-0.0125
2019-06-21,0.2811,0.1263,0.0437
2019-06-24,0.3766,0.1573,0.0541
2019-06-25,0.4487,0.0422,0.0928
2019-06-26,0.5261,0.1394,0.1583
2019-06-27,0.6148,0.1561,0.2707
2019-06-28,0.6265,0.2077,0.3419
2019-07-01,0.6509,0.3852,0.4387
2019-07-02,0.7116,0.4493,0.5046
2019-07-03,0.7317,0.3819,0.5205
2019-07-04,0.7236,0.2795,0.5065
2019-07-05,0.7326,0.4313,0.4666
2019-07-08,0.691,0.3258,0.4394
2019-07-09,0.6343,0.2819,0.441
2019-07-10,0.5842,0.2842,0.4478
2019-07-11,0.5505,0.2565,0.4403
2019-07-12,0.4878,0.2556,0.3917
2019-07-15,0.4704,0.315,0.3196
2019-07-16,0.4545,0.2876,0.2111
2019-07-17,0.4068,0.1683,0.112
2019-07-18,0.3495,0.0953,0.0041
2019-07-19,0.2348,-0.0731,-0.0733
2019-07-22,0.1097,-0.0416,-0.1725
2019-07-23,0.0165,0.026,-0.2531
2019-07-24,-0.0519,0.003,-0.2793
2019-07-25,-0.1284,-0.0653,-0.2665
2019-07-26,-0.1377,-0.0342,-0.2621
2019-07-29,-0.1824,-0.1386,-0.1962
2019-07-30,-0.2584,-0.1494,-0.1185
2019-07-31,-0.2693,0.0007,-0.0679
2019-08-01,-0.2024,0.1559,-0.0463
2019-08-02,-0.1439,0.1344,-0.0069
2019-08-05,-0.0424,0.1988,0.0351
2019-08-06,0.0497,0.2046,0.103
2019-08-07,0.073,0.178,0.1749
2019-08-08,0.1014,0.3336,0.2588
2019-08-09,0.1661,0.4093,0.3187
2019-08-12,0.2373,0.5056,0.394
2019-08-13,0.335,0.5631,0.4439
2019-08-14,0.4679,0.6404,0.4955
2019-08-15,0.5591,0.6969,0.5335
2019-08-16,0.6329,0.7635,0.5662
2019-08-19,0.6895,0.787,0.5902
2019-08-20,0.7235,0.7599,0.6113
2019-08-21,0.7203,0.7106,0.6306
2019-08-22,0.7021,0.7161,0.6534
2019-08-23,0.6707,0.7271,0.6671
2019-08-26,0.6167,0.6767,0.6759
2019-08-27,0.5846,0.6974,0.6786
2019-08-28,0.5485,0.6378,0.6576
2019-08-29,0.5229,0.656,0.6352
2019-08-30,0.4831,0.6199,0.6015
2019-09-02,0.4876,0.6829,0.5842
2019-09-03,0.4868,0.7018,0.5825
2019-09-04,0.4899,0.65,0.5524
2019-09-05,0.4797,0.6313,0.5464
2019-09-06,0.4762,0.6153,0.5304
2019-09-09,0.4624,0.653,0.5483
2019-09-10,0.4359,0.6322,0.5434
2019-09-11,0.3786,0.4569,0.5057
2019-09-12,0.3045,0.3914,0.4599
2019-09-16,0.2205,0.3359,0.427
2019-09-17,0.0971,0.2521,0.3919
2019-09-18,-0.0096,0.2859,0.3601
2019-09-19,-0.0338,0.3923,0.3382
2019-09-20,-0.0517,0.3291,0.3218
2019-09-23,-0.0555,0.3196,0.3118
2019-09-24,-0.0154,0.3903,0.3078
2019-09-25,-0.0205,0.265,0.2891
2019-09-26,-0.1152,0.0482,0.1808
2019-09-27,-0.185,0.0803,0.1041
2019-09-30,-0.2752,-0.0051,-0.0035
2019-10-08,-0.441,-0.272,-0.0967
2019-10-09,-0.5804,-0.4044,-0.1707
2019-10-10,-0.6189,-0.1173,-0.2179
2019-10-11,-0.6953,-0.3306,-0.269
2019-10-14,-0.7469,-0.3524,-0.321
2019-10-15,-0.752,-0.54,-0.3352
2019-10-16,-0.7441,-0.5675,-0.3543
2019-10-17,-0.7498,-0.388,-0.3927
2019-10-18,-0.7185,-0.3673,-0.426
2019-10-21,-0.6973,-0.4594,-0.4576
2019-10-22,-0.6454,-0.3661,-0.468
2019-10-23,-0.6049,-0.4571,-0.4768
2019-10-24,-0.6105,-0.6092,-0.4664
2019-10-25,-0.6147,-0.5849,-0.4399
2019-10-28,-0.5811,-0.4332,-0.3547
2019-10-29,-0.5734,-0.4954,-0.2463
2019-10-30,-0.5374,-0.4077,-0.1365
2019-10-31,-0.4372,-0.1674,-0.1025
2019-11-01,-0.3562,-0.2397,-0.0267
2019-11-04,-0.2738,-0.0935,0.0391
2019-11-05,-0.169,-0.0312,0.0604
2019-11-06,-0.0773,-0.0284,0.0584
2019-11-07,-0.059,-0.1805,0.1253
2019-11-08,0.0028,-0.0383,0.163
2019-11-11,0.0444,-0.012,0.1941
2019-11-12,0.0695,-0.0372,0.1917
2019-11-13,0.1349,0.1582,0.2025
2019-11-14,0.2416,0.232,0.2491
2019-11-15,0.3192,0.2432,0.2912
2019-11-18,0.3945,0.2643,0.2893
2019-11-19,0.4732,0.2839,0.3254
2019-11-20,0.5245,0.3975,0.3447
2019-11-21,0.557,0.3837,0.3176
2019-11-22,0.5229,0.0611,0.2141
2019-11-25,0.3331,-0.5475,0.0465
2019-11-26,0.1702,-0.409,-0.0926
2019-11-27,-0.0102,-0.4213,-0.2069
2019-11-28,-0.1735,-0.392,-0.3148
2019-11-29,-0.3064,-0.5041,-0.4219
2019-12-02,-0.3091,-0.5795,-0.5074
2019-12-03,-0.3273,-0.5339,-0.5826
2019-12-04,-0.3173,-0.4305,-0.6286
2019-12-05,-0.3052,-0.3606,-0.6386
2019-12-06,-0.2369,-0.2775,-0.6231
2019-12-09,-0.1753,-0.3631,-0.6204
2019-12-10,-0.08,-0.1697,-0.6024
2019-12-11,-0.0798,-0.4072,-0.5793
2019-12-12,-0.1131,-0.4852,-0.5209
2019-12-13,-0.1675,-0.4682,-0.4321
2019-12-16,-0.1582,-0.3095,-0.3037
2019-12-17,-0.2336,-0.4568,-0.1444
2019-12-18,-0.258,-0.5092,0.0296
2019-12-19,-0.2606,-0.486,0.1634
2019-12-20,-0.234,-0.3612,0.1949
2019-12-23,-0.1642,0.0175,0.1094
2019-12-24,-0.064,0.0129,0.0804
2019-12-25,0.0716,0.1413,0.1004
2019-12-26,0.1856,0.0555,0.1006
2019-12-27,0.2533,0.0095,0.0378
2019-12-30,0.2231,-0.0691,-0.0676
2019-12-31,0.1888,-0.1172,-0.1855
2020-01-02,0.1363,-0.0921,-0.2556
2020-01-03,0.0799,-0.173,-0.2835
2020-01-06,0.0354,-0.1866,-0.2618
2020-01-07,0.0266,-0.0997,-0.2534
2020-01-08,0.0104,-0.1775,-0.1965
2020-01-09,0.0519,0.0723,-0.142
2020-01-10,0.1182,0.0694,-0.0873
2020-01-13,0.2216,0.2388,0.0265
2020-01-14,0.2564,0.0167,0.1439
2020-01-15,0.3557,0.2198,0.2643
2020-01-16,0.4231,0.3782,0.3827
2020-01-17,0.5044,0.4843,0.4798
2020-01-20,0.5673,0.6157,0.5465
2020-01-21,0.6831,0.6782,0.5918
2020-01-22,0.7429,0.6607,0.6446
2020-01-23,0.7402,0.5137,0.6846
2020-02-03,0.7278,0.5633,0.7079
2020-02-04,0.7071,0.6295,0.718
2020-02-05,0.6921,0.7142,0.7104
2020-02-06,0.682,0.7166,0.6826
2020-02-07,0.6874,0.6645,0.6417
2020-02-10,0.6568,0.5559,0.5766
2020-02-11,0.6117,0.5622,0.52
2020-02-12,0.5626,0.6088,0.4838
2020-02-13,0.5212,0.6543,0.4558
2020-02-14,0.4801,0.602,0.4327
2020-02-17,0.4943,0.7204,0.4231
2020-02-18,0.5164,0.7292,0.4523
2020-02-19,0.525,0.7223,0.446
2020-02-20,0.5263,0.703,0.4558
2020-02-21,0.5483,0.7156,0.4971
2020-02-24,0.5619,0.7761,0.5808
2020-02-25,0.5738,0.781,0.6388
2020-02-26,0.4902,0.4356,0.5955
2020-02-27,0.3912,0.3575,0.5536
2020-02-28,0.2504,0.1552,0.4488
2020-03-02,0.0757,0.0972,0.3267
2020-03-03,-0.0956,0.1083,0.2349
2020-03-04,-0.2143,-0.13,0.1008
2020-03-05,-0.3242,-0.2013,-0.0397
2020-03-06,-0.4075,-0.291,-0.1963
2020-03-09,-0.4935,-0.428,-0.4125
2020-03-10,-0.5641,-0.2908,-0.5092
2020-03-11,-0.6044,-0.4288,-0.5539
2020-03-12,-0.6372,-0.467,-0.6031
2020-03-13,-0.644,-0.3893,-0.649
2020-03-16,-0.6675,-0.6621,-0.7137
2020-03-17,-0.7131,-0.7214,-0.7527
2020-03-18,-0.7298,-0.6725,-0.7809
2020-03-19,-0.733,-0.6366,-0.7823
2020-03-20,-0.7567,-0.7005,-0.764
2020-03-23,-0.7573,-0.8054,-0.7259
2020-03-24,-0.7513,-0.8106,-0.6503
2020-03-25,-0.7148,-0.5963,-0.6064
2020-03-26,-0.687,-0.6187,-0.5406
2020-03-27,-0.6378,-0.5582,-0.5211
2020-03-30,-0.589,-0.629,-0.537
2020-03-31,-0.5355,-0.5911,-0.5023
2020-04-01,-0.4957,-0.4618,-0.4739
2020-04-02,-0.4284,-0.3125,-0.3959
2020-04-03,-0.3693,-0.292,-0.3097
2020-04-07,-0.2487,-0.011,-0.2464
2020-04-08,-0.1565,-0.1506,-0.1459
2020-04-09,-0.0711,-0.0463,-0.0456
2020-04-10,-0.0199,-0.1207,0.0134
2020-04-13,0.0071,-0.2329,0.064
2020-04-14,0.0437,0.0848,0.0762
2020-04-15,0.1024,0.0848,0.094
2020-04-16,0.1549,0.1606,0.1338
2020-04-17,0.2006,0.0704,0.1991
2020-04-20,0.2859,0.1884,0.2649
2020-04-21,0.3327,0.2775,0.2974
2020-04-22,0.3887,0.2963,0.3371
2020-04-23,0.4174,0.2117,0.3622
2020-04-24,0.452,0.1613,0.3709
2020-04-27,0.4809,0.225,0.3432
2020-04-28,0.5209,0.4167,0.2801
2020-04-29,0.5183,0.2718,0.193
2020-04-30,0.5337,0.2973,0.1402
2020-05-06,0.5535,0.2931,0.1674
2020-05-07,0.556,0.2975,0.1848
2020-05-08,0.513,0.2378,0.2228
2020-05-11,0.4871,0.1689,0.2358
2020-05-12,0.4668,0.2265,0.2897
2020-05-13,0.4715,0.3483,0.3124
2020-05-14,0.4904,0.4473,0.3132
2020-05-15,0.5034,0.3608,0.3323
2020-05-18,0.5249,0.3404,0.3358
2020-05-19,0.5323,0.3302,0.3632
2020-05-20,0.4976,0.2475,0.3633
2020-05-21,0.4197,0.1191,0.3585
2020-05-22,0.3507,0.0791,0.3346
2020-05-25,0.2612,0.0094,0.3161
2020-05-26,0.2145,0.1673,0.305
2020-05-27,0.1658,0.0985,0.244
2020-05-28,0.1322,0.0654,0.1549
2020-05-29,0.1224,0.1172,0.1113
2020-06-01,0.2022,0.3313,0.0511
2020-06-02,0.1679,0.1149,-0.0282
2020-06-03,0.1004,-0.0221,-0.054
2020-06-04,0.0482,-0.0097,-0.0739
2020-06-05,-0.0028,0.0345,-0.0711
2020-06-08,-0.1123,0.0571,-0.1047
2020-06-09,-0.1684,-0.0103,-0.0864
2020-06-10,-0.1643,0.0197,-0.0471
2020-06-11,-0.1709,0.0059,0.0112
2020-06-12,-0.1871,0.0138,0.0733
2020-06-15,-0.1971,0.0507,0.1331
2020-06-16,-0.1697,0.0758,0.2249
2020-06-17,-0.0992,0.1831,0.2902
2020-06-18,-0.0218,0.1832,0.3173
2020-06-19,0.096,0.2964,0.339
2020-06-22,0.2157,0.3608,0.3616
2020-06-23,0.3277,0.3904,0.4242
2020-06-24,0.4167,0.4752,0.4478
2020-06-29,0.524,0.5492,0.4613
2020-06-30,0.5821,0.5306,0.5008
2020-07-01,0.5629,0.3539,0.5182
2020-07-02,0.5327,0.3444,0.4777
2020-07-03,0.4328,0.224,0.4146
2020-07-06,0.2378,-0.0484,0.2878
2020-07-07,0.0837,0.0843,0.2121
2020-07-08,0.0085,0.1306,0.1147
2020-07-09,-0.0344,0.2258,0.0635
2020-07-10,0.0103,0.3614,0.0754
2020-07-13,0.1375,0.3774,0.1001
2020-07-14,0.2047,0.3172,0.1051
2020-07-15,0.2617,0.3427,0.1196
2020-07-16,0.1764,0.021,0.0654
2020-07-17,0.0669,0.0881,0.0368
2020-07-20,-0.0954,-0.0831,-0.0652
2020-07-21,-0.2199,-0.0349,-0.1196
2020-07-22,-0.3402,0.0011,-0.1353
2020-07-23,-0.3479,-0.0137,-0.087
2020-07-24,-0.4134,-0.1556,-0.077
2020-07-27,-0.4272,-0.1869,-0.0427
2020-07-28,-0.4541,-0.1818,0.04
2020-07-29,-0.4197,0.0824,0.1093
2020-07-30,-0.3556,0.1482,0.1235
2020-07-31,-0.2151,0.2861,0.1244
2020-08-03,-0.0388,0.463,0.0732
2020-08-04,0.0793,0.2166,0.0343
2020-08-05,0.1465,0.3001,0.0089
2020-08-06,0.1347,0.1033,-0.0127
2020-08-07,0.0295,-0.1453,0.0131
2020-08-10,-0.1444,-0.3344,0.0185
2020-08-11,-0.2456,-0.2753,0.0136
2020-08-12,-0.4103,-0.533,-0.0322
2020-08-13,-0.4916,-0.3729,-0.168
2020-08-14,-0.515,-0.3829,-0.2377
2020-08-17,-0.4685,-0.227,-0.3665
2020-08-18,-0.4469,-0.3132,-0.4461
2020-08-19,-0.4202,-0.548,-0.5177
2020-08-20,-0.4417,-0.6411,-0.5499
2020-08-21,-0.4256,-0.4926,-0.5835
2020-08-24,-0.434,-0.4415,-0.5903
2020-08-25,-0.4336,-0.4753,-0.5603
2020-08-26,-0.412,-0.5787,-0.5077
2020-08-27,-0.3364,-0.4274,-0.4525
2020-08-28,-0.3019,-0.4397,-0.3723
2020-08-31,-0.278,-0.4341,-0.2796
2020-09-01,-0.2259,-0.3183,-0.1923
2020-09-02,-0.1743,-0.398,-0.0464
2020-09-03,-0.1659,-0.4027,0.0714
2020-09-04,-0.15,-0.3934,0.1824
2020-09-07,-0.1243,-0.3549,0.2241
2020-09-08,-0.1653,-0.497,0.2342
2020-09-09,-0.1718,-0.4496,0.1181
2020-09-10,-0.1613,-0.3964,-0.0219
2020-09-11,-0.1554,-0.3981,-0.0976
2020-09-14,-0.1118,-0.2346,-0.1641
2020-09-15,-0.0297,-0.2307,-0.213
2020-09-16,0.043,-0.2189,-0.3353
2020-09-17,0.1045,-0.2104,-0.4445
2020-09-18,0.1152,-0.3744,-0.5391
2020-09-21,0.0424,-0.475,-0.598
2020-09-22,-0.0372,-0.4848,-0.6176
2020-09-23,-0.0885,-0.3708,-0.6183
2020-09-24,-0.1705,-0.4664,-0.6049
2020-09-25,-0.2025,-0.464,-0.5709
2020-09-28,-0.2279,-0.5178,-0.5436
2020-09-29,-0.233,-0.4783,-0.4796
2020-09-30,-0.2615,-0.44,-0.3505
2020-10-09,-0.2063,-0.3121,-0.1973
2020-10-12,-0.1093,-0.2191,-0.0079
2020-10-13,0.0868,0.0233,0.172
2020-10-14,0.2988,0.2085,0.2933
2020-10-15,0.5068,0.3283,0.297
2020-10-16,0.6453,0.2682,0.2593
2020-10-19,0.6846,0.0519,0.2292
2020-10-20,0.651,0.0336,0.2457
2020-10-21,0.5346,-0.1473,0.2341
2020-10-22,0.4434,-0.0353,0.1655
2020-10-23,0.2998,-0.2499,0.0415
2020-10-26,0.2866,0.0205,-0.0679
2020-10-27,0.3117,0.1911,-0.1451
2020-10-28,0.3714,0.1348,-0.2021
2020-10-29,0.3523,0.0139,-0.2258
2020-10-30,0.3956,0.0156,-0.271
2020-11-02,0.3474,-0.0128,-0.3062
2020-11-03,0.2849,0.0299,-0.3684
2020-11-04,0.188,-0.1115,-0.4188
2020-11-05,0.1035,-0.2084,-0.4282
2020-11-06,-0.0476,-0.4342,-0.4463
2020-11-09,-0.1695,-0.4145,-0.4173
2020-11-10,-0.3588,-0.5663,-0.3763
2020-11-11,-0.5239,-0.728,-0.3908
2020-11-12,-0.6276,-0.6353,-0.4154
2020-11-13,-0.623,-0.5078,-0.4274
2020-11-16,-0.6381,-0.575,-0.4908
2020-11-17,-0.6477,-0.7297,-0.5562
2020-11-18,-0.6292,-0.7284,-0.6442
2020-11-19,-0.6079,-0.6268,-0.6914
2020-11-20,-0.5758,-0.4644,-0.7462
2020-11-23,-0.5754,-0.619,-0.7819
2020-11-24,-0.5519,-0.67,-0.7897
2020-11-25,-0.5392,-0.7022,-0.7874
2020-11-26,-0.559,-0.7189,-0.7776
2020-11-27,-0.6203,-0.7027,-0.7658
2020-11-30,-0.635,-0.6777,-0.7415
2020-12-01,-0.6246,-0.6445,-0.7021
2020-12-02,-0.5862,-0.5803,-0.6486
2020-12-03,-0.5371,-0.548,-0.5589
2020-12-04,-0.4434,-0.3147,-0.445
2020-12-07,-0.3454,-0.2611,-0.2505
2020-12-08,-0.2254,-0.1044,-0.0405
2020-12-09,-0.0693,0.1929,0.0907
2020-12-10,0.0898,0.2587,0.2339
2020-12-11,0.1791,0.1209,0.3731
2020-12-14,0.3153,0.4776,0.4852
2020-12-15,0.4489,0.6376,0.5422
2020-12-16,0.5381,0.708,0.5596
2020-12-17,0.5918,0.5842,0.5815
2020-12-18,0.6452,0.4787,0.5867
2020-12-21,0.6685,0.6686,0.5861
2020-12-22,0.6627,0.68,0.5953
2020-12-23,0.6458,0.6736,0.5897
2020-12-24,0.6444,0.6421,0.5585
2020-12-25,0.6437,0.5435,0.487
2020-12-28,0.5979,0.4647,0.3909
2020-12-29,0.5471,0.4593,0.2962
2020-12-30,0.4949,0.445,0.2082
2020-12-31,0.4599,0.5091,0.1565
2021-01-04,0.4461,0.5321,0.1543
2021-01-05,0.4459,0.5225,0.2057
2021-01-06,0.4332,0.4371,0.2479
2021-01-07,0.4316,0.48,0.2862
2021-01-08,0.3945,0.3577,0.3086
2021-01-11,0.3662,0.439,0.3284
2021-01-12,0.3262,0.3734,0.3899
2021-01-13,0.2863,0.2993,0.4231
2021-01-14,0.231,0.2596,0.427
2021-01-15,0.1953,0.2221,0.3951
2021-01-18,0.1729,0.3493,0.3474
2021-01-19,0.1142,0.0881,0.2884
2021-01-20,0.0929,0.2037,0.2899
2021-01-21,0.1083,0.3532,0.3192
2021-01-22,0.1803,0.5963,0.3795
2021-01-25,0.2505,0.7027,0.4177
2021-01-26,0.3597,0.6607,0.4102
2021-01-27,0.4362,0.6182,0.3824
2021-01-28,0.4525,0.4885,0.3344
2021-01-29,0.3889,0.38,0.2976
2021-02-01,0.2508,0.1791,0.2737
2021-02-02,0.1071,0.1112,0.3011
2021-02-03,-0.0431,0.0628,0.3009
2021-02-04,-0.1927,-0.0527,0.2935
2021-02-05,-0.3014,-0.0238,0.233
2021-02-08,-0.3849,-0.0704,0.1721
2021-02-09,-0.4578,-0.0877,0.1491
2021-02-10,-0.4719,0.0641,0.1233
2021-02-18,-0.5044,-0.2028,0.0089
2021-02-19,-0.5459,-0.2603,-0.1586
2021-02-22,-0.5913,-0.5598,-0.3808
2021-02-23,-0.6172,-0.4962,-0.5793
2021-02-24,-0.6987,-0.6586,-0.7055
2021-02-25,-0.7412,-0.7763,-0.7912
2021-02-26,-0.7867,-0.8176,-0.8205
2021-03-01,-0.7962,-0.8161,-0.8189
2021-03-02,-0.8077,-0.7776,-0.8133
2021-03-03,-0.7999,-0.7846,-0.8062
2021-03-04,-0.78,-0.8034,-0.8108
2021-03-05,-0.7455,-0.7543,-0.797
2021-03-08,-0.726,-0.8124,-0.7963
2021-03-09,-0.7252,-0.8522,-0.7923
2021-03-10,-0.7132,-0.8019,-0.7766
2021-03-11,-0.6959,-0.7852,-0.7655
2021-03-12,-0.6903,-0.781,-0.7709
2021-03-15,-0.684,-0.8225,-0.7825
2021-03-16,-0.6728,-0.8385,-0.7773
2021-03-17,-0.6578,-0.7707,-0.7288
2021-03-18,-0.6224,-0.6725,-0.6851
2021-03-19,-0.58,-0.6374,-0.6389
2021-03-22,-0.5046,-0.5347,-0.6264
2021-03-23,-0.4145,-0.4768,-0.5997
2021-03-24,-0.3336,-0.4446,-0.5673
2021-03-25,-0.2458,-0.2892,-0.5214
2021-03-26,-0.1614,-0.2769,-0.4413
2021-03-29,-0.1093,-0.3315,-0.345
2021-03-30,-0.0562,-0.2852,-0.2134
2021-03-31,-0.0096,-0.2876,-0.1028
2021-04-01,0.0439,-0.1237,-0.0108
2021-04-02,0.1123,-0.053,0.1415
2021-04-06,0.2266,0.1193,0.236
2021-04-07,0.3313,0.1259,0.2677
2021-04-08,0.4302,0.0924,0.3244
2021-04-09,0.4874,0.0671,0.3544
2021-04-12,0.5182,0.0407,0.326
2021-04-13,0.5578,0.3158,0.2764
2021-04-14,0.6008,0.397,0.2255
2021-04-15,0.6242,0.2261,0.2128
2021-04-16,0.6372,0.1496,0.1899
2021-04-19,0.6703,0.2514,0.1804
2021-04-20,0.6631,0.3253,0.1531
2021-04-21,0.6446,0.3245,0.1435
2021-04-22,0.6457,0.3312,0.1329
2021-04-23,0.6494,0.2946,0.1633
2021-04-26,0.6241,0.2251,0.2023
2021-04-27,0.6013,0.301,0.239
2021-04-28,0.5677,0.2319,0.2813
2021-04-29,0.531,0.2164,0.2749
2021-04-30,0.5059,0.241,0.2878
2021-05-06,0.429,-0.0865,0.2861
2021-05-07,0.3069,-0.2442,0.2382
2021-05-10,0.1973,-0.231,0.1392
2021-05-11,0.0912,-0.2226,0.0668
2021-05-12,0.0072,-0.1115,-0.0031
2021-05-13,0.0322,0.084,-0.0903
2021-05-14,0.0842,0.0608,-0.1261
2021-05-17,0.1295,0.059,-0.1309
2021-05-18,0.1638,0.0269,-0.1472
2021-05-19,0.1862,0.0847,-0.1752
2021-05-20,0.1707,0.1072,-0.1548
2021-05-21,0.1288,0.0146,-0.1505
2021-05-24,0.0977,0.0361,-0.1179
2021-05-25,0.0837,0.0599,-0.0703
2021-05-26,0.0027,-0.0666,-0.0176
2021-05-27,-0.0579,0.0132,0.0535
2021-05-28,-0.1192,-0.0465,0.1374
2021-05-31,-0.1361,0.0853,0.2496
2021-06-01,-0.1073,0.2233,0.3434
2021-06-02,-0.1101,0.0589,0.4206
2021-06-03,-0.0592,0.2342,0.4418
2021-06-04,0.1395,0.4969,0.4353
2021-06-07,0.312,0.6019,0.4037
2021-06-08,0.3959,0.5363,0.3635
2021-06-09,0.546,0.4944,0.3189
2021-06-10,0.6302,0.5321,0.3039
2021-06-11,0.5636,0.4489,0.2885
2021-06-15,0.4638,0.4339,0.2987
2021-06-16,0.373,0.3736,0.2723
2021-06-17,0.3269,0.4373,0.2732
2021-06-18,0.252,0.4075,0.3076
2021-06-21,0.276,0.5397,0.3409
2021-06-22,0.2812,0.4689,0.3687
2021-06-23,0.2908,0.418,0.3963
2021-06-24,0.2779,0.4186,0.3906
