date,IC,IM,old,fixed
2020-05-29,0.2814350746130945,,0.2814350746130945,0.14071753730654726
2020-06-01,0.16485879790892016,,0.16485879790892016,0.08242939895446008
2020-06-02,0.16756909342666335,,0.16756909342666335,0.08378454671333167
2020-06-03,0.2469134504301401,,0.2469134504301401,0.12345672521507005
2020-06-04,0.25898015754148074,,0.25898015754148074,0.12949007877074037
2020-06-05,0.20735648093900497,,0.20735648093900497,0.10367824046950248
2020-06-08,0.31604987394767386,,0.31604987394767386,0.15802493697383693
2020-06-09,0.3329499901379215,,0.3329499901379215,0.16647499506896074
2020-06-10,0.3744218070692206,,0.3744218070692206,0.1872109035346103
2020-06-11,0.26531976228595294,,0.26531976228595294,0.13265988114297647
2020-06-12,0.1239075302781046,,0.1239075302781046,0.0619537651390523
2020-06-15,0.5491262991460665,,0.5491262991460665,0.27456314957303324
2020-06-16,0.35249853737601916,,0.35249853737601916,0.17624926868800958
2020-06-17,0.19120518464255076,,0.19120518464255076,0.09560259232127538
2020-06-18,0.16418204902633407,,0.16418204902633407,0.08209102451316704
2020-06-19,0.1652188859741697,,0.1652188859741697,0.08260944298708485
