ts_code,formation_date,total_shares,mkt_cap_ard,close,implied_shares,relative_error,is_target_coordinate,cdr_unit_ratio,proposed_shares,cross_field_tier,cross_field_evidence
000035.SZ,2019-02-28,2438736365,13242338461.949999,5.43,2438736365.0,3.407846865946591e-17,True,1,2438736365,CROSS_FIELD_EXACT,relative_error=3.408e-17
000035.SZ,2019-03-29,2438736365,12705816461.65,5.21,2438736365.0,2.3204207854185857e-17,True,1,2438736365,CROSS_FIELD_EXACT,relative_error=2.320e-17
000035.SZ,2019-04-30,2438736365,12510717552.449999,5.13,2438736365.0,7.0698200538192e-17,True,1,2438736365,CROSS_FIELD_EXACT,relative_error=7.070e-17
000035.SZ,2019-05-31,2438736365,10632890551.400002,4.36,2438736365.0,7.016972654614867e-17,True,1,2438736365,CROSS_FIELD_EXACT,relative_error=7.017e-17
000035.SZ,2019-06-28,2438736365,14632418190.0,6.0,2438736365.0,0.0,True,1,2438736365,CROSS_FIELD_EXACT,relative_error=0.000e+3
000035.SZ,2019-07-31,2438736365,12657041734.35,5.19,2438736365.0,4.515943062808126e-17,True,1,2438736365,CROSS_FIELD_EXACT,relative_error=4.516e-17
000035.SZ,2019-08-30,2438736365,13973959371.45,5.73,2438736365.0,1.9805152188382802e-17,True,1,2438736365,CROSS_FIELD_EXACT,relative_error=1.981e-17
000035.SZ,2019-09-30,2438736365,13852022553.199999,5.68,2438736365.0,3.257853606001759e-17,True,1,2438736365,CROSS_FIELD_EXACT,relative_error=3.258e-17
000035.SZ,2019-10-31,2523777297,15798845879.22,6.26,2523777297.0,9.410182327948419e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=9.410e-18
000035.SZ,2019-11-29,2523777297,16076461381.89,6.37,2523777297.0,5.4697317112925733e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=5.470e-17
000035.SZ,2019-12-31,2523777297,15571705922.49,6.17,2523777297.0,3.1824819758485736e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=3.182e-18
000035.SZ,2020-01-23,2523777297,13981726225.38,5.54,2523777297.0,6.64364302888669e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=6.644e-17
000035.SZ,2020-02-28,2523777297,12921739760.64,5.12,2523777297.0,6.805115429869862e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=6.805e-17
000035.SZ,2020-03-31,2523777297,11659851112.14,4.62,2523777297.0,7.541599783751882e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=7.542e-17
000035.SZ,2020-04-30,2523777297,12719837576.88,5.04,2523777297.0,7.30273459921275e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=7.303e-17
000035.SZ,2020-05-29,2523777297,12114131025.6,4.8,2523777297.0,6.849708254548985e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=6.850e-17
000035.SZ,2020-06-30,2523777297,12871264214.699999,5.1,2523777297.0,1.9250895873515394e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=1.925e-17
000035.SZ,2020-07-31,2523777297,13098404171.43,5.19,2523777297.0,5.199966374670407e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=5.200e-17
000035.SZ,2020-08-31,2523777297,13451732993.01,5.33,2523777297.0,3.6840363585339025e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=3.684e-18
000035.SZ,2020-09-30,2523777297,11836515522.93,4.69,2523777297.0,5.754333792012668e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=5.754e-17
000035.SZ,2020-10-30,2523777297,11054144560.86,4.38,2523777297.0,7.954838128067053e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=7.955e-17
000035.SZ,2020-11-30,2523777297,11382235609.47,4.51,2523777297.0,1.3061583452983836e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=1.306e-17
000035.SZ,2020-12-31,2523777297,10372724690.67,4.11,2523777297.0,7.044140356116297e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=7.044e-17
000035.SZ,2021-01-29,2523777297,9741780366.42,3.86,2523777297.0,4.0045347464684655e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=4.005e-17
000035.SZ,2021-02-26,2523777297,11836515522.93,4.69,2523777297.0,5.754333792012668e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=5.754e-17
000035.SZ,2021-03-31,2523777297,11609375566.199999,4.6,2523777297.0,2.134338455541924e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=2.134e-17
000035.SZ,2021-04-30,2523777297,10524151328.49,4.17,2523777297.0,4.708852228054125e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=4.709e-18
000035.SZ,2021-05-31,2523777297,12063655479.66,4.78,2523777297.0,6.467574946179195e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=6.468e-17
000035.SZ,2021-06-30,2523777297,11508424474.32,4.56,2523777297.0,5.91838278169724e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=5.918e-17
000035.SZ,2021-07-30,2523777297,10549389101.46,4.18,2523777297.0,1.8790348125345168e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=1.879e-17
000035.SZ,2021-08-31,2523777297,11558900020.26,4.58,2523777297.0,4.287317421612598e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=4.287e-18
000035.SZ,2021-09-30,2523777297,13249830809.25,5.25,2523777297.0,0.0,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=0.000e+3
000035.SZ,2021-10-29,2523777297,11962704387.78,4.74,2523777297.0,1.2427793538598544e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=1.243e-17
000035.SZ,2021-11-30,2523777297,13628397403.800001,5.4,2523777297.0,1.818140165832009e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=1.818e-17
000035.SZ,2021-12-31,2523777297,15167901554.97,6.01,2523777297.0,9.801620860724975e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=9.802e-18
000035.SZ,2022-01-28,2523777297,12972215306.58,5.14,2523777297.0,5.632571374248635e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=5.633e-17
000035.SZ,2022-02-28,2523777297,14991237144.18,5.94,2523777297.0,4.543404963727174e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=4.543e-17
000035.SZ,2022-03-31,2523777297,12972215306.58,5.14,2523777297.0,5.632571374248635e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=5.633e-17
000035.SZ,2022-04-29,2523777297,10751291285.22,4.26,2523777297.0,1.3828108303511057e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=1.383e-17
000035.SZ,2022-05-31,2523777297,13880775133.5,5.5,2523777297.0,0.0,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=0.000e+3
000035.SZ,2022-06-30,2523777297,13249830809.25,5.25,2523777297.0,0.0,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=0.000e+3
000035.SZ,2022-07-29,2523777297,16909307889.9,6.7,2523777297.0,4.907253674900765e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=4.907e-17
000035.SZ,2022-08-31,2523777297,14436006138.84,5.72,2523777297.0,5.404721720758139e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=5.405e-17
000035.SZ,2022-09-30,2523777297,11836515522.93,4.69,2523777297.0,5.754333792012668e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=5.754e-17
000035.SZ,2022-10-31,2523777297,12189844344.51,4.83,2523777297.0,4.0654065819846166e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=4.065e-18
000035.SZ,2022-11-30,2523777297,13300306355.189999,5.27,2523777297.0,2.2355879078921102e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=2.236e-17
000035.SZ,2022-12-30,2523777297,12795550895.79,5.07,2523777297.0,1.5491845199988717e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=1.549e-17
000035.SZ,2023-01-31,2523777297,13931250679.439999,5.52,2523777297.0,2.134338455541924e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=2.134e-17
000035.SZ,2023-02-28,2523777297,13577921857.86,5.38,2523777297.0,6.476243680470947e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=6.476e-17
000035.SZ,2023-03-31,2523777297,12997453079.550001,5.15,2523777297.0,1.9063993971830775e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=1.906e-17
000035.SZ,2023-04-28,2523777297,11685088885.11,4.63,2523777297.0,7.525311231303174e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=7.525e-17
000035.SZ,2023-05-31,2523777297,11886991068.87,4.71,2523777297.0,7.814391163488803e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=7.814e-17
000035.SZ,2023-06-30,2523777297,11558900020.26,4.58,2523777297.0,4.287317421612598e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=4.287e-18
000035.SZ,2023-07-31,2523777297,13653635176.77,5.41,2523777297.0,7.259117852490093e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=7.259e-18
000035.SZ,2023-08-31,2523777297,13022690852.52,5.16,2523777297.0,7.610819298831665e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=7.611e-18
000035.SZ,2023-09-28,2523777297,14158390636.17,5.61,2523777297.0,5.1606803678499075e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=5.161e-17
000035.SZ,2023-10-31,2523777297,14915523825.27,5.91,2523777297.0,6.644979286289576e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=6.645e-18
000035.SZ,2023-11-30,2523777297,13653635176.77,5.41,2523777297.0,7.259117852490093e-18,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=7.259e-18
000035.SZ,2023-12-29,2523777297,12467459847.18,4.94,2523777297.0,5.463122567720529e-17,True,1,2523777297,CROSS_FIELD_EXACT,relative_error=5.463e-17
000156.SZ,2013-05-31,1097025730,19603849795.100002,17.87,1097025730.0,6.108704377665335e-17,True,1,1097025730,CROSS_FIELD_EXACT,relative_error=6.109e-17
000156.SZ,2013-06-28,1097025730,17662114253.0,16.1,1097025730.0,8.826617835529194e-17,True,1,1097025730,CROSS_FIELD_EXACT,relative_error=8.827e-17
000156.SZ,2013-07-31,1097025730,29213795189.899998,26.63,1097025730.0,4.099231965034906e-17,True,1,1097025730,CROSS_FIELD_EXACT,relative_error=4.099e-17
000156.SZ,2013-08-30,1097025730,30321791177.2,27.64,1097025730.0,4.595787946559277e-18,True,1,1097025730,CROSS_FIELD_EXACT,relative_error=4.596e-18
000156.SZ,2013-09-30,1097025730,33601898109.899998,30.63,1097025730.0,3.563909475314383e-17,True,1,1097025730,CROSS_FIELD_EXACT,relative_error=3.564e-17
000156.SZ,2013-10-31,1097025730,26087271859.4,23.78,1097025730.0,1.0683564242464123e-17,True,1,1097025730,CROSS_FIELD_EXACT,relative_error=1.068e-17
000156.SZ,2013-11-29,1097025730,27129446302.9,24.73,1097025730.0,3.9005171591018886e-17,True,1,1097025730,CROSS_FIELD_EXACT,relative_error=3.901e-17
000156.SZ,2013-12-31,1146680902,23575759345.12,20.56,1146680902.0,1.690139320917227e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=1.690e-17
000156.SZ,2014-01-30,1146680902,29137161719.82,25.41,1146680902.0,1.6066387755323197e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=1.607e-17
000156.SZ,2014-02-28,1146680902,29286230237.079998,25.54,1146680902.0,3.434800682097516e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=3.435e-17
000156.SZ,2014-03-31,1146680902,29286230237.079998,25.54,1146680902.0,3.434800682097516e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=3.435e-17
000156.SZ,2014-04-30,1146680902,32967075932.5,28.75,1146680902.0,0.0,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=0.000e+3
000156.SZ,2014-05-30,1146680902,31969463547.76,27.88,1146680902.0,1.682213706402235e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=1.682e-17
000156.SZ,2014-06-30,1146680902,32210266537.18,28.09,1146680902.0,1.453353196378649e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=1.453e-17
000156.SZ,2014-07-31,1146680902,33746818945.86,29.43,1146680902.0,2.7743589049457183e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=2.774e-17
000156.SZ,2014-08-29,1146680902,36189249267.119995,31.56,1146680902.0,9.439914217375471e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=9.440e-17
000156.SZ,2014-09-30,1146680902,36934591853.42,32.21,1146680902.0,7.604723617437363e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=7.605e-17
000156.SZ,2014-10-31,1146680902,33288146585.06,29.03,1146680902.0,2.0928097995928567e-18,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=2.093e-18
000156.SZ,2014-11-28,1146680902,31900662693.64,27.82,1146680902.0,2.9349166992290613e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=2.935e-17
000156.SZ,2014-12-31,1146680902,28437686369.600002,24.8,1146680902.0,5.183447609155113e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=5.183e-17
000156.SZ,2015-01-30,1146680902,32118532065.02,28.01,1146680902.0,4.1556103895255506e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=4.156e-17
000156.SZ,2015-02-27,1146680902,43138135533.24,37.62,1146680902.0,1.8473824794289305e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=1.847e-17
000156.SZ,2015-03-31,1146680902,56187364198.0,49.0,1146680902.0,0.0,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=0.000e+3
000156.SZ,2015-04-30,1146680902,52013445714.72,45.36,1146680902.0,3.600060959989087e-17,True,1,1146680902,CROSS_FIELD_EXACT,relative_error=3.600e-17
000156.SZ,2015-05-29,1433351902,72455938646.09999,50.55,1433351902.0,7.013148135867012e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=7.013e-17
000156.SZ,2015-06-30,1433351902,51285331053.560005,35.78,1433351902.0,6.938545110934896e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=6.939e-17
000156.SZ,2015-07-31,1433351902,45193585470.060005,31.53,1433351902.0,7.873807296836364e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=7.874e-17
000156.SZ,2015-08-31,1433351902,39675180647.36,27.68,1433351902.0,2.5651670858096764e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=2.565e-17
000156.SZ,2015-09-30,1433351902,40993864397.200005,28.6,1433351902.0,6.197808361330025e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=6.198e-17
000156.SZ,2015-10-30,1433351902,41710540348.200005,29.1,1433351902.0,6.091316808729852e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=6.091e-17
000156.SZ,2015-11-30,1433351902,46082263649.299995,32.15,1433351902.0,5.5134469404055594e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=5.513e-17
000156.SZ,2015-12-31,1433351902,47013942385.6,32.8,1433351902.0,5.4195672421347715e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=5.420e-17
000156.SZ,2016-01-29,1433351902,27520356518.399998,19.2,1433351902.0,4.616076019115592e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=4.616e-17
000156.SZ,2016-02-29,1433351902,23936976763.399998,16.7,1433351902.0,5.3071053632945725e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=5.307e-17
000156.SZ,2016-03-31,1433351902,31175403868.5,21.75,1433351902.0,0.0,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=0.000e+3
000156.SZ,2016-04-29,1433351902,27506022999.38,19.19,1433351902.0,2.7816044973113246e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=2.782e-17
000156.SZ,2016-05-31,1433351902,27420021885.26,19.13,1433351902.0,9.213191130061432e-18,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=9.213e-18
000156.SZ,2016-06-30,1433351902,26588677782.100002,18.55,1433351902.0,4.7778253135859493e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=4.778e-17
000156.SZ,2016-07-29,1433351902,26803680567.399998,18.7,1433351902.0,4.7395005116053133e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=4.740e-17
000156.SZ,2016-08-31,1433351902,27936028569.98,19.49,1433351902.0,6.381878667963888e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=6.382e-17
000156.SZ,2016-09-30,1433351902,25829001274.04,18.02,1433351902.0,5.910418279845603e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=5.910e-17
000156.SZ,2016-10-31,1433351902,27434355404.280003,19.14,1433351902.0,6.485400837754716e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=6.485e-17
000156.SZ,2016-11-30,1433351902,27190685580.94,18.97,1433351902.0,9.423868126409279e-18,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=9.424e-18
000156.SZ,2016-12-30,1433351902,25671332564.82,17.91,1433351902.0,1.982239668766383e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=1.982e-17
000156.SZ,2017-01-26,1433351902,24983323651.86,17.43,1433351902.0,4.07365604906551e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=4.074e-17
000156.SZ,2017-02-28,1433351902,25714333121.88,17.94,1433351902.0,2.9754175196992376e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=2.975e-17
000156.SZ,2017-03-31,1433351902,24295314738.899998,16.95,1433351902.0,5.2288294729804934e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=5.229e-17
000156.SZ,2017-04-28,1433351902,23277634888.48,16.24,1433351902.0,7.659040347205429e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=7.659e-17
000156.SZ,2017-05-31,1433351902,20812269617.04,14.52,1433351902.0,7.33510588173676e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=7.335e-17
000156.SZ,2017-06-30,1433351902,21371276858.82,14.91,1433351902.0,2.381080648397446e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=2.381e-17
000156.SZ,2017-07-31,1433351902,20998605364.3,14.65,1433351902.0,6.058346837475413e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=6.058e-17
000156.SZ,2017-08-31,1433351902,21528945568.04,15.02,1433351902.0,7.090927922957242e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=7.091e-17
000156.SZ,2017-09-29,1433351902,20683267945.86,14.43,1433351902.0,4.920569988580169e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=4.921e-17
000156.SZ,2017-10-31,1433351902,20081260147.02,14.01,1433351902.0,3.8010612920348953e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=3.801e-17
000156.SZ,2017-11-30,1433351902,19034913258.559998,13.28,1433351902.0,8.010513238013729e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=8.011e-17
000156.SZ,2017-12-29,1433351902,16340211682.800001,11.4,1433351902.0,3.887221910834182e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=3.887e-17
000156.SZ,2018-01-31,1433351902,16340211682.800001,11.4,1433351902.0,3.887221910834182e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=3.887e-17
000156.SZ,2018-02-28,1433351902,16340211682.800001,11.4,1433351902.0,3.887221910834182e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=3.887e-17
000156.SZ,2018-03-30,1433351902,16340211682.800001,11.4,1433351902.0,3.887221910834182e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=3.887e-17
000156.SZ,2018-04-27,1433351902,16340211682.800001,11.4,1433351902.0,3.887221910834182e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=3.887e-17
000156.SZ,2018-05-31,1433351902,16340211682.800001,11.4,1433351902.0,3.887221910834182e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=3.887e-17
000156.SZ,2018-06-29,1433351902,13817512335.28,9.64,1433351902.0,9.272343275829046e-18,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=9.272e-18
000156.SZ,2018-07-31,1433351902,13172503979.38,9.19,1433351902.0,9.5891374492968e-18,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=9.589e-18
000156.SZ,2018-08-31,1433351902,11796486153.460001,8.23,1433351902.0,3.227627405796685e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=3.228e-17
000156.SZ,2018-09-28,1433351902,12771165446.82,8.91,1433351902.0,3.984501960449598e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=3.985e-17
000156.SZ,2018-10-31,1433351902,11653150963.26,8.13,1433351902.0,7.649619633371227e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=7.650e-17
000156.SZ,2018-11-30,1433351902,12785498965.84,8.92,1433351902.0,1.9900175150003318e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=1.990e-17
000156.SZ,2018-12-28,1433351902,11366480582.859999,7.93,1433351902.0,7.82664388616805e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=7.827e-17
000156.SZ,2019-01-31,1433351902,11810819672.48,8.24,1433351902.0,6.462726784151564e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=6.463e-17
000156.SZ,2019-02-28,1433351902,14405186615.1,10.05,1433351902.0,4.4219354612442904e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=4.422e-17
000156.SZ,2019-03-29,1433351902,17472559685.38,12.19,1433351902.0000002,1.019333007683517e-16,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=1.019e-16
000156.SZ,2019-04-30,1433351902,16297211125.74,11.37,1433351902.0,5.469780793254889e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=5.470e-17
000156.SZ,2019-05-31,1433351902,16913552443.6,11.8,1433351902.0,3.7661399479241626e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=3.766e-17
000156.SZ,2019-06-28,1433351902,15781204441.02,11.01,1433351902.0,4.8367728157501254e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=4.837e-17
000156.SZ,2019-07-31,1433351902,15007194413.94,10.47,1433351902.0,2.5491399380804355e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=2.549e-17
000156.SZ,2019-08-30,1433351902,14046848639.6,9.8,1433351902.0,4.5347399372964406e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=4.535e-17
000156.SZ,2019-09-30,1433351902,13416173802.72,9.36,1433351902.0,9.549721066131626e-18,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=9.550e-18
000156.SZ,2019-10-31,1433351902,12441494509.359999,8.68,1433351902.0,7.150378573423115e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=7.150e-17
000156.SZ,2019-11-29,1433351902,12025822457.78,8.39,1433351902.0,1.0653800855660549e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=1.065e-17
000156.SZ,2019-12-31,1433351902,14964193856.88,10.44,1433351902.0,8.441012754697088e-18,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=8.441e-18
000156.SZ,2020-01-23,1433351902,14218850867.84,9.92,1433351902.0,1.789410910665621e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=1.789e-17
000156.SZ,2020-02-28,1433351902,15093195528.06,10.53,1433351902.0,2.5346149241882395e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=2.535e-17
000156.SZ,2020-03-31,1433351902,13373173245.66,9.33,1433351902.0,1.9025676563561588e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=1.903e-17
000156.SZ,2020-04-30,1433351902,13702844183.12,9.56,1433351902.0,9.218009744669204e-18,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=9.218e-18
000156.SZ,2020-05-29,1433351902,15824204998.079998,11.04,1433351902.0,4.8122053532077397e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=4.812e-17
000156.SZ,2020-06-30,1433351902,15523201098.66,10.83,1433351902.0,1.6390541305450562e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=1.639e-17
000156.SZ,2020-07-31,1433351902,15910206112.199999,11.1,1433351902.0,3.9922819624783494e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=3.992e-17
000156.SZ,2020-08-31,1433351902,16010540745.34,11.17,1433351902.0,1.5891634945213036e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=1.589e-17
000156.SZ,2020-09-30,1433351902,14147183272.74,9.87,1433351902.0,6.301054470041347e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=6.301e-17
000156.SZ,2020-10-30,1433351902,13831845854.300001,9.65,1433351902.0,4.5921585267885676e-17,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=4.592e-17
000156.SZ,2020-11-30,1433351902,13889179930.38,9.69,1433351902.0,9.094341915277358e-18,True,1,1433351902,CROSS_FIELD_EXACT,relative_error=9.094e-18
000156.SZ,2020-12-31,1852932442,12269492281.12,8.56,1433351902.0,0.2264413588371939,True,1,1852932442,CROSS_FIELD_LAGGED_MKT_CAP,implied matches neighbour 2020-11-30=1433351902
000156.SZ,2021-01-29,1852932442,11538482811.1,8.05,1433351902.0,0.22644135883719396,True,1,1852932442,CROSS_FIELD_PARTIAL_MKT_CAP,market cap covers 1433351902 of 1852932442 units; shortfall=419580540
000156.SZ,2021-02-26,1852932442,12111823571.9,8.45,1433351902.0,0.22644135883719388,True,1,1852932442,CROSS_FIELD_PARTIAL_MKT_CAP,market cap covers 1433351902 of 1852932442 units; shortfall=419580540
000156.SZ,2021-03-31,1852932442,11896820786.6,8.3,1433351902.0,0.22644135883719396,True,1,1852932442,CROSS_FIELD_PARTIAL_MKT_CAP,market cap covers 1433351902 of 1852932442 units; shortfall=419580540
000156.SZ,2021-04-30,1852932442,14267579803.399998,7.7,1852932441.9999998,1.834904950298903e-16,True,1,1852932442,CROSS_FIELD_EXACT,relative_error=1.835e-16
000156.SZ,2021-05-31,1852932442,14045227910.359999,7.58,1852932441.9999998,1.0171823825731097e-16,True,1,1852932442,CROSS_FIELD_EXACT,relative_error=1.017e-16
000156.SZ,2021-06-30,1852932442,14286109127.819998,7.71,1852932441.9999998,1.5026449892898239e-16,True,1,1852932442,CROSS_FIELD_EXACT,relative_error=1.503e-16
000156.SZ,2021-07-30,1852932442,13081703040.519997,7.06,1852932441.9999995,2.012589918919928e-16,True,1,1852932442,CROSS_FIELD_EXACT,relative_error=2.013e-16
000156.SZ,2021-08-31,1852932442,13341113582.399998,7.2,1852932441.9999995,1.962328905180771e-16,True,1,1852932442,CROSS_FIELD_EXACT,relative_error=1.962e-16
000156.SZ,2021-09-30,1852932442,13915522639.419998,7.51,1852932441.9999998,1.0319974454115501e-16,True,1,1852932442,CROSS_FIELD_EXACT,relative_error=1.032e-16
000156.SZ,2021-10-29,1852932442,13563465475.439999,7.32,1852932441.9999998,1.4007674466914182e-16,True,1,1852932442,CROSS_FIELD_EXACT,relative_error=1.401e-16
000156.SZ,2021-11-30,1852932442,13563465475.439999,7.32,1852932441.9999998,1.4007674466914182e-16,True,1,1852932442,CROSS_FIELD_EXACT,relative_error=1.401e-16
000156.SZ,2021-12-31,1852932442,15675808459.32,8.46,1852932441.9999998,1.202541489303551e-16,True,1,1852932442,CROSS_FIELD_EXACT,relative_error=1.203e-16
