ts_code,formation_date,required_formation,list_date,delist_date,raw_close,close_source,selected_share_effective_date,selected_share_known_date,selected_total_shares,reason_code
000681.SZ,2016-12-30,True,1997-01-21,,19.06,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2016-12-30,True,1998-05-19,,14.43,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2016-12-30,True,1998-06-30,,28.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2016-12-30,True,1997-09-25,,8.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2016-12-30,True,1999-02-03,,10.45,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2016-12-30,True,2004-07-13,,15.29,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2016-12-30,True,2004-08-04,,14.27,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2016-12-30,True,2007-04-18,,11.48,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2016-12-30,True,2008-09-05,,14.34,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2016-12-30,True,2009-12-18,,15.14,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2016-12-30,True,2010-01-26,,45.17,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2016-12-30,True,2010-03-12,,53.62,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2016-12-30,True,2010-09-08,,30.22,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2016-12-30,True,2010-12-07,,33.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2016-12-30,True,2011-03-02,,59.89,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2016-12-30,True,2011-05-20,,24.27,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2016-12-30,True,2011-07-15,,10.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2016-12-30,True,2011-08-10,,10.65,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2016-12-30,True,2012-08-16,,42.15,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2016-12-30,True,2015-04-24,,43.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2016-12-30,True,1997-06-19,,21.74,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2016-12-30,True,1998-11-04,,14.99,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2016-12-30,True,1999-12-16,,8.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2016-12-30,True,2000-06-08,,25.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2016-12-30,True,2000-12-28,,10.79,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2016-12-30,True,2004-05-31,,11.07,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2016-12-30,True,2001-08-22,,31.26,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2016-12-30,True,2001-12-18,,3.62,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2016-12-30,True,1992-01-13,,15.1,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2016-12-30,True,1993-02-09,,20.88,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2016-12-30,True,1993-07-12,,26.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2016-12-30,True,1993-10-18,,15.84,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2016-12-30,True,1994-05-20,,12.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601360.SH,2016-12-30,True,2012-01-16,,11.82,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2016-12-30,True,2012-10-09,,3.72,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2017-01-26,True,1994-04-08,,7.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2017-01-26,True,2000-09-06,,17.43,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2017-01-26,True,2000-05-29,,5.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2017-01-26,True,1997-06-09,,8.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2017-01-26,True,1993-11-30,,15.54,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2017-01-26,True,1996-08-23,,15.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2017-01-26,True,1996-10-29,,7.71,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2017-01-26,True,1996-12-17,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000681.SZ,2017-01-26,True,1997-01-21,,17.55,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2017-01-26,True,1998-05-19,,14.61,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2017-01-26,True,1998-06-30,,30.74,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2017-01-26,True,1997-09-25,,8.64,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2017-01-26,True,1999-02-03,,10.01,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2017-01-26,True,2004-07-13,,15.73,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2017-01-26,True,2004-08-04,,13.55,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2017-01-26,True,2007-04-18,,10.42,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2017-01-26,True,2008-09-05,,14.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2017-01-26,True,2009-12-18,,15.09,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2017-01-26,True,2010-01-26,,39.99,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2017-01-26,True,2010-03-12,,51.5,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2017-01-26,True,2010-09-08,,27.45,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2017-01-26,True,2010-12-07,,30.05,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2017-01-26,True,2011-03-02,,61.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2017-01-26,True,2011-05-20,,22.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2017-01-26,True,2011-07-15,,10.68,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2017-01-26,True,2011-08-10,,10.5,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2017-01-26,True,2012-08-16,,39.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2017-01-26,True,2015-04-24,,41.92,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2017-01-26,True,1997-06-19,,23.08,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2017-01-26,True,1998-11-04,,15.34,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2017-01-26,True,1999-12-16,,8.04,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2017-01-26,True,2000-06-08,,25.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2017-01-26,True,2000-12-28,,10.59,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2017-01-26,True,2004-05-31,,10.89,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2017-01-26,True,2001-08-22,,29.75,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2017-01-26,True,2001-12-18,,3.67,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2017-01-26,True,1992-01-13,,13.72,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2017-01-26,True,1993-02-09,,19.82,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2017-01-26,True,1993-07-12,,28.73,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2017-01-26,True,1993-10-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600862.SH,2017-01-26,True,1994-05-20,,12.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601360.SH,2017-01-26,True,2012-01-16,,11.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2017-01-26,True,2012-10-09,,4.13,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2017-02-28,True,1994-04-08,,7.7,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2017-02-28,True,2000-09-06,,17.94,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2017-02-28,True,2000-05-29,,5.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2017-02-28,True,1997-06-09,,8.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2017-02-28,True,1993-11-30,,15.52,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2017-02-28,True,1996-08-23,,17.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2017-02-28,True,1996-10-29,,8.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2017-02-28,True,1996-12-17,,7.26,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2017-02-28,True,1997-01-21,,19.06,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2017-02-28,True,1998-05-19,,14.66,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2017-02-28,True,1998-06-30,,34.47,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2017-02-28,True,1997-09-25,,8.64,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2017-02-28,True,1999-02-03,,10.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2017-02-28,True,2004-07-13,,17.54,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2017-02-28,True,2004-08-04,,12.35,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2017-02-28,True,2007-04-18,,11.27,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2017-02-28,True,2008-09-05,,14.31,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2017-02-28,True,2009-12-18,,19.66,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2017-02-28,True,2010-01-26,,41.2,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2017-02-28,True,2010-03-12,,50.53,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2017-02-28,True,2010-09-08,,31.79,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2017-02-28,True,2010-12-07,,31.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2017-02-28,True,2011-03-02,,83.75,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2017-02-28,True,2011-05-20,,23.91,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2017-02-28,True,2011-07-15,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002607.SZ,2017-02-28,True,2011-08-10,,10.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2017-02-28,True,2012-08-16,,37.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2017-02-28,True,2015-04-24,,42.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2017-02-28,True,1997-06-19,,21.21,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2017-02-28,True,1998-11-04,,15.91,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2017-02-28,True,1999-12-16,,8.75,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2017-02-28,True,2000-06-08,,29.27,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2017-02-28,True,2000-12-28,,10.42,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2017-02-28,True,2004-05-31,,11.52,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2017-02-28,True,2001-08-22,,30.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2017-02-28,True,2001-12-18,,3.97,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2017-02-28,True,1992-01-13,,15.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2017-02-28,True,1993-02-09,,20.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2017-02-28,True,1993-07-12,,28.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2017-02-28,True,1993-10-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600862.SH,2017-02-28,True,1994-05-20,,12.39,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601360.SH,2017-02-28,True,2012-01-16,,11.78,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2017-02-28,True,2012-10-09,,5.29,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2017-03-31,True,1994-04-08,,7.72,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2017-03-31,True,2000-09-06,,16.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2017-03-31,True,2000-05-29,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000498.SZ,2017-03-31,True,1997-06-09,,8.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2017-03-31,True,1993-11-30,,14.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2017-03-31,True,1996-08-23,,15.7,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2017-03-31,True,1996-10-29,,7.57,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2017-03-31,True,1996-12-17,,8.29,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2017-03-31,True,1997-01-21,,19.14,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2017-03-31,True,1998-05-19,,14.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2017-03-31,True,1998-06-30,,40.89,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2017-03-31,True,1997-09-25,,8.26,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2017-03-31,True,1999-02-03,,9.79,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2017-03-31,True,2004-07-13,,16.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2017-03-31,True,2004-08-04,,12.17,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2017-03-31,True,2007-04-18,,11.8,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2017-03-31,True,2008-09-05,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002323.SZ,2017-03-31,True,2009-12-18,,17.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2017-03-31,True,2010-01-26,,38.71,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2017-03-31,True,2010-03-12,,50.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2017-03-31,True,2010-09-08,,28.39,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2017-03-31,True,2010-12-07,,30.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2017-03-31,True,2011-03-02,,88.05,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2017-03-31,True,2011-05-20,,23.68,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2017-03-31,True,2011-07-15,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002607.SZ,2017-03-31,True,2011-08-10,,10.42,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2017-03-31,True,2012-08-16,,36.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2017-03-31,True,2015-04-24,,38.5,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2017-03-31,True,1997-06-19,,18.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2017-03-31,True,1998-11-04,,17.4,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2017-03-31,True,1999-12-16,,9.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2017-03-31,True,2000-06-08,,22.99,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2017-03-31,True,2000-12-28,,10.47,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2017-03-31,True,2004-05-31,,11.21,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2017-03-31,True,2001-08-22,,33.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2017-03-31,True,2001-12-18,,3.51,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2017-03-31,True,1992-01-13,,16.61,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2017-03-31,True,1993-02-09,,19.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2017-03-31,True,1993-07-12,,28.26,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2017-03-31,True,1993-10-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600862.SH,2017-03-31,True,1994-05-20,,11.77,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601360.SH,2017-03-31,True,2012-01-16,,11.13,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2017-03-31,True,2012-10-09,,4.71,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2017-04-28,True,1994-04-08,,7.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2017-04-28,True,2000-09-06,,16.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2017-04-28,True,2000-05-29,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000498.SZ,2017-04-28,True,1997-06-09,,7.5,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2017-04-28,True,1993-11-30,,13.43,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2017-04-28,True,1996-08-23,,13.14,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2017-04-28,True,1996-10-29,,7.53,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2017-04-28,True,1996-12-17,,5.92,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2017-04-28,True,1997-01-21,,18.57,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2017-04-28,True,1998-05-19,,13.09,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2017-04-28,True,1998-06-30,,38.92,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2017-04-28,True,1997-09-25,,7.63,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2017-04-28,True,1999-02-03,,8.67,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2017-04-28,True,2004-07-13,,16.46,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2017-04-28,True,2004-08-04,,12.64,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2017-04-28,True,2007-04-18,,11.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2017-04-28,True,2008-09-05,,11.63,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2017-04-28,True,2009-12-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002343.SZ,2017-04-28,True,2010-01-26,,37.62,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2017-04-28,True,2010-03-12,,47.7,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2017-04-28,True,2010-09-08,,26.01,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2017-04-28,True,2010-12-07,,33.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2017-04-28,True,2011-03-02,,71.54,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2017-04-28,True,2011-05-20,,23.7,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2017-04-28,True,2011-07-15,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002607.SZ,2017-04-28,True,2011-08-10,,9.48,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2017-04-28,True,2012-08-16,,35.64,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2017-04-28,True,2015-04-24,,34.1,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2017-04-28,True,1997-06-19,,18.48,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2017-04-28,True,1998-11-04,,17.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2017-04-28,True,1999-12-16,,7.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2017-04-28,True,2000-06-08,,20.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2017-04-28,True,2000-12-28,,10.14,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2017-04-28,True,2004-05-31,,10.77,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2017-04-28,True,2001-08-22,,34.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2017-04-28,True,2001-12-18,,3.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2017-04-28,True,1992-01-13,,14.53,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2017-04-28,True,1993-02-09,,20.77,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2017-04-28,True,1993-07-12,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600681.SH,2017-04-28,True,1993-10-18,,17.11,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2017-04-28,True,1994-05-20,,11.02,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601360.SH,2017-04-28,True,2012-01-16,,9.94,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2017-04-28,True,2012-10-09,,4.4,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2017-05-31,True,1994-04-08,,6.78,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2017-05-31,True,2000-09-06,,14.52,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2017-05-31,True,2000-05-29,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000498.SZ,2017-05-31,True,1997-06-09,,6.72,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2017-05-31,True,1993-11-30,,9.79,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2017-05-31,True,1996-08-23,,12.16,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2017-05-31,True,1996-10-29,,7.29,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2017-05-31,True,1996-12-17,,4.88,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2017-05-31,True,1997-01-21,,15.7,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2017-05-31,True,1998-05-19,,7.98,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2017-05-31,True,1998-06-30,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
000863.SZ,2017-05-31,True,1997-09-25,,7.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2017-05-31,True,1999-02-03,,7.73,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2017-05-31,True,2004-07-13,,14.43,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2017-05-31,True,2004-08-04,,12.88,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2017-05-31,True,2007-04-18,,11.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2017-05-31,True,2008-09-05,,10.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2017-05-31,True,2009-12-18,,9.35,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2017-05-31,True,2010-01-26,,38.7,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
