开始日期,2014-01-01,,,,,
截止日期,2021-01-08,,,,,
证券代码,000300.SH,,,,,
证券简称,沪深300,,,,,
日期,开盘价,最高价,最低价,收盘价,成交量,"成交额
[单位]元"
Date,open,high,low,close,volume,amt
2020-01-10,4177.5777,4180.9771,4148.4817,4163.1849,11303171900.0000,177827413709.0000
2020-01-13,4166.9254,4203.9883,4148.6007,4203.9883,11969198200.0000,199795489709.0000
2020-01-14,4215.1578,4223.5078,4188.0809,4189.8862,12932078300.0000,196221263396.0000
2020-01-15,4186.8810,4193.8686,4150.8799,4166.7344,10463313600.0000,163081930622.0000
2020-01-16,4174.8172,4175.2938,4142.1795,4149.0434,10026764200.0000,156242505812.0000
2020-01-17,4162.1939,4177.0282,4141.6448,4154.8530,9872568200.0000,166591591594.0000
2020-01-20,4170.7365,4185.9629,4149.4879,4185.8304,12240914700.0000,202692287442.0000
2020-01-21,4165.0203,4165.0203,4113.3251,4114.3085,13052750700.0000,204586880494.0000
2020-01-22,4093.8009,4141.1772,4046.4866,4131.9311,12675876300.0000,208136150792.0000
2020-01-23,4093.3229,4103.5244,3972.3933,4003.9013,16035760300.0000,250409357701.0000
2020-02-03,3639.9089,3732.1572,3639.9089,3688.3578,15755964700.0000,243303105386.0000
2020-02-04,3652.0035,3786.8629,3652.0035,3785.6376,21393332800.0000,298165767621.0000
2020-02-05,3801.0990,3866.0108,3781.6130,3828.5272,17492552400.0000,264042920866.0000
2020-02-06,3841.7537,3914.9150,3806.9601,3899.7751,17646223500.0000,262820088452.0000
2020-02-07,3879.5531,3899.8837,3849.7127,3899.8693,15173175900.0000,237508816256.0000
2020-02-10,3872.3738,3920.1667,3861.0066,3916.0052,14840696900.0000,229625441896.0000
2020-02-11,3926.4204,3970.5221,3915.7077,3952.4643,14344167400.0000,219307119361.0000
2020-02-12,3945.6663,3984.4325,3940.6667,3984.4325,12671032100.0000,200776706550.0000
2020-02-13,3985.8757,3999.5495,3950.1422,3959.9188,14500184300.0000,228605964793.0000
2020-02-14,3954.2340,4001.5627,3954.0233,3987.7342,14323980300.0000,222895073625.0000
2020-02-17,3999.6511,4077.4464,3999.6511,4077.4241,18277896900.0000,273067817278.0000
2020-02-18,4069.8315,4076.3880,4027.7859,4057.5108,16323622000.0000,242552517334.0000
2020-02-19,4049.5862,4085.1704,4042.8451,4051.3107,16904644100.0000,257554535730.0000
2020-02-20,4062.8968,4148.5287,4055.8105,4144.6561,21223262400.0000,310835589162.0000
2020-02-21,4134.8747,4184.4379,4130.1677,4149.4903,21721360400.0000,326564003559.0000
2020-02-24,4131.8364,4149.0102,4097.1753,4132.8388,21286930300.0000,326387800606.0000
2020-02-25,4066.3020,4126.7075,4020.9075,4123.8543,24416783100.0000,372213717030.0000
2020-02-26,4070.0994,4132.7817,4061.1250,4073.0152,26109406100.0000,366022417907.0000
2020-02-27,4084.0782,4110.5275,4067.4408,4084.8759,18129098100.0000,282050206371.0000
2020-02-28,3988.7274,4031.1453,3928.0663,3940.0488,23027509300.0000,330358907266.0000
2020-03-02,3968.8435,4092.5394,3968.8435,4069.6662,21931355900.0000,317426205457.0000
2020-03-03,4125.1356,4147.6525,4067.9094,4091.3615,21936977700.0000,330802584619.0000
2020-03-04,4078.4998,4115.2618,4060.7290,4115.0524,18242473000.0000,281784863845.0000
2020-03-05,4150.2100,4215.8513,4127.0386,4206.7251,23182311500.0000,362838831776.0000
2020-03-06,4158.2021,4181.3102,4135.3901,4138.5072,17247571700.0000,253168631959.0000
2020-03-09,4063.0760,4063.0760,3995.1313,3997.1325,20810203500.0000,305428730304.0000
2020-03-10,3975.2288,4093.0024,3954.7506,4082.7315,19741640200.0000,296184435851.0000
2020-03-11,4090.9348,4091.2704,4028.3964,4028.4289,16165611100.0000,244990872686.0000
2020-03-12,3976.1139,3987.4336,3926.2704,3950.9111,15706045800.0000,233152848759.0000
2020-03-13,3771.0139,3937.1806,3765.1479,3895.3128,18829672200.0000,280213453214.0000
2020-03-16,3899.8598,3899.8598,3720.5127,3727.8398,18596826000.0000,282836238271.0000
2020-03-17,3739.7833,3786.8908,3618.3070,3709.6822,16624612900.0000,250824025697.0000
2020-03-18,3729.6853,3775.8506,3636.2565,3636.2565,15503754700.0000,244127161535.0000
2020-03-19,3623.7890,3647.9874,3503.1866,3589.0926,18080740700.0000,271827467962.0000
2020-03-20,3629.5126,3663.9517,3588.7766,3653.2239,13960300000.0000,211223073323.0000
2020-03-23,3542.6837,3585.8014,3523.7877,3530.3058,13710879000.0000,197669624970.0000
2020-03-24,3598.6548,3627.7592,3545.4524,3625.1146,14310302100.0000,208553840689.0000
2020-03-25,3711.4753,3732.6536,3685.9942,3722.5181,15349595800.0000,231561518761.0000
2020-03-26,3692.6083,3736.2536,3681.2668,3698.0472,11231066500.0000,169336311861.0000
2020-03-27,3746.3914,3758.7827,3709.9213,3710.0605,12406099500.0000,186103426335.0000
2020-03-30,3657.4624,3690.6388,3637.5853,3674.1108,12687667300.0000,180640799409.0000
2020-03-31,3708.1404,3716.0707,3676.2024,3686.1551,11145302500.0000,161595510008.0000
2020-04-01,3682.2966,3731.7799,3670.9653,3675.0758,11935262000.0000,170422568804.0000
2020-04-02,3656.3225,3734.5306,3652.3167,3734.5306,11516820900.0000,168893255657.0000
2020-04-03,3721.4815,3738.8323,3698.9822,3713.2183,9982508300.0000,150132815029.0000
2020-04-07,3779.9076,3803.6286,3772.2054,3798.0214,14277803000.0000,207642820317.0000
2020-04-08,3776.4171,3793.0023,3767.2924,3780.3445,11138951300.0000,161576772320.0000
2020-04-09,3798.4879,3801.7245,3785.3116,3792.8105,10048503200.0000,154595318813.0000
2020-04-10,3794.8429,3824.7441,3758.9599,3769.1782,10244495600.0000,162251233801.0000
2020-04-13,3751.7093,3769.8764,3740.1936,3753.2566,7905334300.0000,119874303205.0000
2020-04-14,3777.8343,3825.7599,3764.9838,3825.6991,11063758500.0000,170612579792.0000
2020-04-15,3820.8506,3829.8009,3793.4402,3797.3623,10846198400.0000,169700216633.0000
2020-04-16,3777.7986,3807.3569,3774.5585,3802.3806,9594796500.0000,147164302057.0000
2020-04-17,3831.9232,3863.4521,3821.4201,3839.4871,13200430100.0000,203595267034.0000
2020-04-20,3845.4598,3853.7984,3831.5530,3853.4551,10001311500.0000,151924090117.0000
2020-04-21,3838.2314,3838.2314,3779.9967,3808.0474,10292188800.0000,155077454132.0000
2020-04-22,3789.1297,3839.3834,3782.2149,3839.3834,8589946400.0000,135547280790.0000
2020-04-23,3851.9132,3857.4709,3826.5565,3829.7525,9550845000.0000,142122548832.0000
2020-04-24,3826.3116,3827.2120,3787.0714,3796.9721,9484413500.0000,138961200283.0000
2020-04-27,3808.0171,3842.8706,3793.7655,3822.7690,9546273500.0000,145301151875.0000
2020-04-28,3835.3480,3859.6754,3768.2000,3849.1465,12209347600.0000,184179759240.0000
2020-04-29,3837.5135,3880.7444,3833.7164,3867.0320,9585459000.0000,151282103744.0000
2020-04-30,3880.4094,3921.7004,3880.4094,3912.5772,13291712500.0000,202268288802.0000
2020-05-06,3867.2587,3937.6909,3865.9875,3936.2539,13985567500.0000,214935962364.0000
2020-05-07,3937.5918,3941.4833,3915.9048,3924.8946,10551464600.0000,167207801840.0000
2020-05-08,3942.9972,3979.6627,3935.9805,3963.6217,11694334100.0000,190299584717.0000
2020-05-11,3974.7605,3998.0972,3944.5037,3960.1803,12267380300.0000,193758093900.0000
2020-05-12,3961.3427,3970.1115,3930.2108,3960.2378,9825055400.0000,157465780060.0000
2020-05-13,3946.6428,3972.5254,3932.5711,3968.2529,8819066900.0000,145563383276.0000
2020-05-14,3952.1986,3952.1986,3924.0452,3925.2177,8853000400.0000,143499177720.0000
2020-05-15,3941.1250,3945.1956,3907.4021,3912.8159,9261838200.0000,153301505149.0000
2020-05-18,3914.6602,3946.4312,3898.4041,3922.9117,11280176200.0000,188528121368.0000
2020-05-19,3963.7754,3966.8518,3944.0715,3956.2495,9401529100.0000,159886222402.0000
2020-05-20,3955.7145,3955.7145,3923.9213,3935.2220,10079115000.0000,157102533276.0000
2020-05-21,3950.5981,3951.7430,3907.5788,3913.7949,9486103300.0000,149154142258.0000
2020-05-22,3907.5761,3907.5761,3818.1488,3824.0640,10337836000.0000,157286504986.0000
2020-05-25,3828.3206,3835.6333,3800.1796,3829.3245,7903332600.0000,127011917716.0000
2020-05-26,3850.0009,3874.7484,3844.4776,3872.7701,7744807600.0000,125445619317.0000
2020-05-27,3873.6984,3873.6984,3838.4247,3845.6135,8371183100.0000,123737501165.0000
2020-05-28,3848.4892,3885.4211,3818.4318,3856.6324,9306405400.0000,139108407792.0000
2020-05-29,3838.3769,3872.3031,3830.4185,3867.0232,9381383200.0000,135658136028.0000
2020-06-01,3901.7263,3976.3151,3901.7263,3971.3402,13645665200.0000,208436512945.0000
2020-06-02,3969.9521,3991.7761,3958.9774,3983.5677,14430306000.0000,195563304256.0000
2020-06-03,4001.1708,4018.6759,3982.9299,3983.6477,13659748300.0000,200882767677.0000
2020-06-04,3998.1636,3999.8051,3968.5723,3982.1851,10427773700.0000,149057855838.0000
2020-06-05,3988.2239,4001.2509,3967.9260,4001.2509,10244394200.0000,154311342982.0000
2020-06-08,4023.6060,4050.2213,4016.1015,4021.9549,13792581300.0000,193047518688.0000
2020-06-09,4027.5613,4052.1557,4016.3387,4047.0293,11530447900.0000,166533966010.0000
2020-06-10,4046.2317,4046.2317,4024.4185,4039.7051,11226572800.0000,166778642366.0000
2020-06-11,4031.7396,4043.0123,3979.7522,3995.8846,12730894100.0000,197079441861.0000
2020-06-12,3931.6236,4011.0591,3927.2491,4003.0829,13416664900.0000,193504046742.0000
2020-06-15,3982.9672,4007.1396,3954.9883,3954.9883,13129786000.0000,211125336144.0000
2020-06-16,3995.5786,4014.5702,3987.8637,4014.5702,11105153900.0000,185104029159.0000
2020-06-17,4018.6094,4018.6094,3992.1339,4017.5941,10560579900.0000,176977503611.0000
2020-06-18,4009.7831,4047.5566,4000.9008,4044.3842,13814876100.0000,210192918146.0000
2020-06-19,4047.0483,4109.3602,4043.4925,4098.7095,15294699000.0000,255549797300.0000
2020-06-22,4097.5071,4126.9421,4088.7822,4102.0459,15582946500.0000,259200520726.0000
2020-06-23,4098.0373,4124.7250,4080.7533,4121.7944,12922951000.0000,234806510835.0000
2020-06-24,4128.1003,4144.6782,4123.3582,4138.9895,12171246500.0000,224551430008.0000
2020-06-29,4127.9348,4137.3696,4092.5352,4109.7164,13086585400.0000,226522059763.0000
2020-06-30,4130.0028,4174.4236,4129.7754,4163.9637,12593352100.0000,227935704489.0000
2020-07-01,4172.6425,4247.7835,4163.4954,4247.7835,16999045600.0000,305711799762.0000
2020-07-02,4239.4080,4340.1039,4238.1164,4335.8445,25293936800.0000,399571526695.0000
2020-07-03,4353.1937,4419.5955,4348.4535,4419.5955,29048553900.0000,442335024266.0000
2020-07-06,4465.8081,4678.1121,4465.8081,4670.0949,40582102500.0000,597438217716.0000
2020-07-07,4739.6104,4796.3155,4688.0574,4698.1264,40600855300.0000,635254742706.0000
2020-07-08,4692.8621,4803.3643,4670.6501,4774.0042,34807484700.0000,532849825965.0000
2020-07-09,4770.0769,4854.1201,4757.2943,4840.7712,35104689300.0000,556718732099.0000
2020-07-10,4796.0873,4821.3745,4734.4725,4753.1333,31694965100.0000,510472055096.0000
2020-07-13,4742.3738,4878.0773,4741.8743,4852.9612,32164544600.0000,541105098721.0000
2020-07-14,4836.1655,4860.4404,4729.9258,4806.6902,29724198500.0000,511211048185.0000
2020-07-15,4821.5155,4837.4757,4723.3608,4744.4687,27238900600.0000,486748347680.0000
2020-07-16,4741.5295,4772.5638,4513.6537,4516.2532,28465713300.0000,511237962884.0000
2020-07-17,4524.7717,4601.3733,4485.8214,4544.7007,20737556300.0000,372973887046.0000
2020-07-20,4597.2038,4681.9431,4534.2305,4680.3046,24606891400.0000,416714222276.0000
2020-07-21,4697.5026,4714.2925,4661.4440,4691.0425,20041565900.0000,356069805763.0000
2020-07-22,4682.6575,4790.4491,4675.3488,4714.4454,22419921100.0000,386470859914.0000
2020-07-23,4668.7401,4731.4004,4607.6585,4712.4357,23431456900.0000,405175268661.0000
2020-07-24,4679.0273,4691.6980,4479.3928,4505.5906,24390520300.0000,437726712280.0000
2020-07-27,4535.0053,4558.1189,4482.4408,4528.4500,17142055100.0000,301893370163.0000
2020-07-28,4567.6691,4590.2496,4537.6849,4568.2576,16276849800.0000,292835785345.0000
2020-07-29,4559.1634,4680.5580,4548.8535,4679.0080,18669530500.0000,350432649161.0000
2020-07-30,4689.7632,4704.6305,4649.7677,4656.1506,16696756600.0000,324009242692.0000
2020-07-31,4652.1824,4741.8084,4621.9635,4695.0462,18483902600.0000,351119312415.0000
2020-08-03,4735.8985,4771.3694,4720.0250,4771.3108,21477623900.0000,401914824928.0000
2020-08-04,4778.4866,4807.0782,4747.7748,4775.8024,23997498500.0000,426411345936.0000
2020-08-05,4761.7637,4786.7031,4711.2723,4777.1089,19670054800.0000,347407839399.0000
2020-08-06,4779.2377,4791.8565,4691.1569,4762.7642,22785440600.0000,404323404007.0000
2020-08-07,4742.2939,4749.0217,4637.8427,4707.9262,21351821600.0000,397041212825.0000
2020-08-10,4681.7553,4757.6634,4646.2885,4724.8697,20378883200.0000,371297560018.0000
2020-08-11,4730.3748,4791.5337,4674.8642,4681.7837,20554651100.0000,350828586241.0000
2020-08-12,4668.8899,4681.6206,4566.2736,4647.6446,20288723900.0000,347298673202.0000
2020-08-13,4666.4901,4671.7689,4626.1033,4635.7126,15255009200.0000,250945872579.0000
2020-08-14,4627.6100,4708.0709,4617.6320,4704.6288,14729292100.0000,254343934256.0000
2020-08-17,4727.1204,4838.0864,4721.3589,4815.2261,26800155600.0000,416469154934.0000
2020-08-18,4816.5703,4825.3861,4788.8293,4812.7564,18913985400.0000,314395904536.0000
2020-08-19,4804.6655,4809.0499,4738.0086,4740.6784,19244294800.0000,319403284708.0000
2020-08-20,4708.1253,4721.4357,4662.8032,4679.1544,15836863900.0000,260486563515.0000
2020-08-21,4717.7874,4739.4836,4684.8101,4718.8431,14265786400.0000,251775160234.0000
2020-08-24,4746.4035,4769.4673,4716.6054,4755.8491,15114351200.0000,272428686419.0000
2020-08-25,4769.2107,4802.4122,4746.3130,4761.9507,14170135100.0000,262308788275.0000
2020-08-26,4761.7186,4786.4249,4689.8810,4706.1302,15130518000.0000,277456360643.0000
2020-08-27,4718.0620,4731.9351,4679.3623,4731.3451,11904285000.0000,223631511406.0000
2020-08-28,4727.2920,4850.4884,4719.3526,4844.2652,15939976500.0000,305047882509.0000
2020-08-31,4870.9337,4901.2115,4816.2123,4816.2153,20256702900.0000,357005064605.0000
2020-09-01,4803.3922,4842.1350,4791.7829,4842.1223,13839540200.0000,262018070577.0000
2020-09-02,4859.0754,4863.5509,4797.5204,4843.8870,15798952400.0000,280778613751.0000
2020-09-03,4841.5020,4877.0117,4800.0577,4817.0952,14567120100.0000,279411988792.0000
2020-09-04,4737.2368,4778.2030,4726.5559,4770.2190,12003279600.0000,238463337879.0000
2020-09-07,4759.5213,4789.3031,4655.5600,4669.3677,14860779100.0000,282316394068.0000
2020-09-08,4683.8256,4707.8966,4639.0531,4694.3894,13919922700.0000,249198138076.0000
2020-09-09,4634.2470,4645.1972,4558.0304,4584.5887,16227710700.0000,244905191934.0000
2020-09-10,4632.0994,4647.7505,4572.2058,4581.9775,15065287800.0000,226146354805.0000
2020-09-11,4572.2572,4630.8842,4563.1061,4627.2826,11530242400.0000,198240927302.0000
2020-09-14,4652.0539,4666.9862,4625.9877,4651.0507,10723517900.0000,211653411811.0000
2020-09-15,4649.4472,4691.4997,4630.5374,4688.4826,10191592500.0000,194573684119.0000
2020-09-16,4683.0060,4690.6815,4638.4586,4657.3584,10875364100.0000,196120184851.0000
2020-09-17,4642.0542,4664.9491,4601.6390,4632.7142,10598363100.0000,214146647270.0000
2020-09-18,4636.6422,4737.8039,4631.7045,4737.0887,16042647500.0000,281885944229.0000
2020-09-21,4750.7481,4752.9799,4688.7199,4691.4281,12453582700.0000,224137912695.0000
2020-09-22,4654.2179,4706.2096,4622.1111,4635.7608,11967294700.0000,202909215535.0000
2020-09-23,4639.6592,4665.9600,4623.5528,4652.3273,9582652800.0000,190393472276.0000
2020-09-24,4623.9535,4631.9482,4562.2086,4563.0657,11259368300.0000,193515873700.0000
2020-09-25,4582.4820,4599.5387,4554.7199,4570.0216,9301515500.0000,167457376964.0000
2020-09-28,4582.6471,4613.6324,4571.1507,4581.9085,8504838900.0000,159314675407.0000
2020-09-29,4608.2926,4616.6767,4586.3537,4591.7993,8599385800.0000,159937888502.0000
2020-09-30,4607.5753,4634.7239,4563.4108,4587.3953,8908120000.0000,165532220885.0000
2020-10-09,4663.6100,4695.4041,4655.0851,4681.1412,11133751200.0000,229926731490.0000
2020-10-12,4705.1883,4823.2666,4704.1554,4823.1578,15578455800.0000,307848558046.0000
2020-10-13,4812.8989,4845.9191,4795.3730,4839.2010,11651633800.0000,242172567249.0000
2020-10-14,4830.4575,4830.4575,4795.9069,4807.1021,11190692300.0000,229836207248.0000
2020-10-15,4810.7821,4833.8925,4796.2647,4798.7361,10996496200.0000,213878285047.0000
2020-10-16,4798.9162,4825.5518,4765.9670,4791.6760,11671610200.0000,204175130718.0000
2020-10-19,4823.4944,4849.6050,4747.3356,4755.4879,12924636100.0000,225392198225.0000
2020-10-20,4751.3694,4793.4672,4739.4583,4793.4672,9804815600.0000,185849198018.0000
2020-10-21,4801.6313,4801.6313,4758.8552,4792.8284,10380570300.0000,189978697044.0000
2020-10-22,4780.5954,4791.8078,4725.4993,4777.9845,10135089100.0000,194614971170.0000
2020-10-23,4775.4665,4802.4560,4717.0984,4718.4881,10682518400.0000,200985821992.0000
2020-10-26,4684.0465,4713.3945,4639.3019,4691.2359,10834327500.0000,205518988284.0000
2020-10-27,4680.1371,4708.4623,4671.8536,4699.2792,9265630400.0000,186675545690.0000
2020-10-28,4703.0036,4753.3125,4685.6012,4737.2718,10846340200.0000,226754264067.0000
2020-10-29,4683.6070,4803.0317,4679.2529,4772.9198,11711725000.0000,252303504993.0000
2020-10-30,4776.4726,4778.5089,4683.4719,4695.3338,13980230300.0000,280783321713.0000
2020-11-02,4702.7457,4738.0239,4695.4436,4720.8313,14286769300.0000,279027685157.0000
2020-11-03,4743.1742,4793.3963,4734.1748,4777.5608,13605540800.0000,252390556314.0000
2020-11-04,4781.4480,4825.4638,4770.5582,4813.6564,11466180600.0000,230513773046.0000
2020-11-05,4861.3377,4885.1118,4837.9996,4885.1118,13924459400.0000,281951932371.0000
2020-11-06,4897.6295,4897.6295,4845.4293,4885.7178,15363903400.0000,305365103653.0000
2020-11-09,4918.8609,4997.8017,4918.8609,4981.3497,19713198400.0000,371923282063.0000
2020-11-10,4995.4126,4995.4126,4928.9319,4953.8756,17626721400.0000,334271459964.0000
2020-11-11,4937.7582,4957.5846,4901.7067,4904.8981,16447051500.0000,303858557977.0000
2020-11-12,4916.7736,4926.3422,4891.5100,4908.4630,11811461900.0000,227645907147.0000
2020-11-13,4886.9778,4886.9778,4825.7578,4856.8513,13369307900.0000,255353111738.0000
2020-11-16,4880.9580,4904.1716,4848.6239,4904.1716,14877098000.0000,266705031672.0000
2020-11-17,4903.1200,4909.2902,4865.3942,4894.7860,15148746400.0000,288911408551.0000
2020-11-18,4889.6749,4911.0876,4870.7162,4891.6716,16421661600.0000,290727223227.0000
2020-11-19,4880.9224,4939.7911,4870.2005,4927.9891,13368137800.0000,247727135001.0000
2020-11-20,4928.2223,4947.4297,4922.5895,4943.2882,12940034100.0000,229053679195.0000
2020-11-23,4954.5987,5029.6515,4940.4494,5005.0273,20591518700.0000,333633826417.0000
2020-11-24,4997.0485,5001.0614,4960.9817,4974.2855,15663791100.0000,264804443318.0000
2020-11-25,4992.7466,5004.7732,4910.7000,4910.7000,17034052700.0000,277070642971.0000
2020-11-26,4908.3208,4925.2857,4867.8153,4919.5912,13720233800.0000,239748145476.0000
2020-11-27,4930.5928,4980.7650,4917.3479,4980.7650,16295292200.0000,253178971224.0000
2020-11-30,4994.1063,5055.1920,4960.2519,4960.2519,26263895000.0000,396495834421.0000
2020-12-01,4963.1302,5072.5494,4963.1302,5067.0983,20406563800.0000,328451014444.0000
2020-12-02,5072.9755,5090.6084,5043.3091,5067.1447,19543547600.0000,310609728843.0000
2020-12-03,5065.4531,5072.3046,5033.7887,5057.0603,17786574800.0000,275335207429.0000
2020-12-04,5049.5231,5072.3865,5017.8506,5065.9163,14434716700.0000,257798820735.0000
2020-12-07,5065.7285,5067.8698,5014.6090,5022.2351,13989621700.0000,264657773933.0000
2020-12-08,5029.1063,5043.0605,4998.9218,5009.8786,12307302900.0000,234880648439.0000
2020-12-09,5022.3846,5033.6417,4942.5195,4942.6986,13891696500.0000,260772774153.0000
2020-12-10,4931.2933,4962.7433,4919.7696,4940.5249,12591427000.0000,229651278357.0000
2020-12-11,4957.8236,4957.8236,4849.3547,4889.6292,15935769700.0000,275212730070.0000
2020-12-14,4903.6270,4937.2601,4887.6599,4934.8352,12080155200.0000,247878279711.0000
2020-12-15,4931.6019,4954.1885,4904.7926,4945.1000,11834263300.0000,248093390249.0000
2020-12-16,4957.2971,4968.8558,4938.1932,4953.8670,10677896800.0000,229696035697.0000
2020-12-17,4960.7290,5021.6171,4950.3713,5017.4784,13338547900.0000,270180356109.0000
2020-12-18,5014.3211,5027.4446,4979.0051,4999.9678,12804961800.0000,258938551536.0000
2020-12-21,4995.7622,5048.5074,4969.9990,5046.8396,14081178200.0000,298204296843.0000
2020-12-22,5034.9831,5055.1348,4960.9457,4964.7727,16234497000.0000,326758817663.0000
2020-12-23,4977.2994,5028.4506,4968.1509,5007.1235,14029281900.0000,308729037474.0000
2020-12-24,5006.0051,5033.0380,4979.2371,5000.0154,11441866700.0000,246674476189.0000
2020-12-25,4985.7695,5042.0978,4973.6812,5042.0137,12100697900.0000,243992268243.0000
2020-12-28,5042.9432,5089.3447,5037.8582,5064.4147,13691440700.0000,281019254171.0000
2020-12-29,5071.4490,5077.4167,5034.3078,5042.9361,14119866200.0000,279035233254.0000
2020-12-30,5037.9848,5113.7105,5036.6288,5113.7105,14862644800.0000,296577812603.0000
2020-12-31,5122.4799,5215.6178,5122.4799,5211.2885,17160250900.0000,358731371835.0000
2021-01-04,5212.9313,5284.4343,5190.9372,5267.7181,21171138200.0000,452796175554.0000
2021-01-05,5245.8355,5368.5049,5234.3775,5368.5049,22493115900.0000,498041939761.0000
2021-01-06,5386.5144,5433.4694,5341.4304,5417.6677,19377344400.0000,444434377137.0000
2021-01-07,5428.3944,5513.6568,5413.3526,5513.6568,21987208000.0000,473385353696.0000
2021-01-08,5526.2876,5547.4733,5442.6939,5495.4306,20432495600.0000,473567653979.0000
