Date,沪深300成长,沪深300价值,中证500成长,中证500价值,中证1000成长,中证1000价值,中证2000成长,中证2000价值,创业板成长,创业板价值,科创成长,科创价值
2017-9-25,4079.7154,4674.5233,7352.2535,8852.7419,2731.8117,2529.1963,2695.0876,2647.3925,2590.4787,2931.2277,,
2017-9-26,4075.3889,4667.8195,7354.3589,8930.6301,2737.4704,2540.4139,2701.0331,2651.6026,2585.2673,2927.4955,,
2017-9-27,4074.6822,4653.2682,7450.705,9007.945,2765.0306,2565.2756,2726.5026,2674.8444,2606.0841,2950.0406,,
2017-9-28,4072.7958,4643.3138,7462.8478,8960.7359,2748.078,2548.5752,2718.6889,2655.8903,2602.6016,2946.7513,,
2017-9-29,4095.1238,4657.8739,7505.1136,9008.8826,2777.0537,2572.2374,2744.4902,2678.8133,2618.6454,2974.7969,,
2017-10-9,4158.7027,4711.4754,7569.0863,9112.4081,2804.1951,2607.1975,2775.8153,2709.3259,2640.6279,3008.4764,,
2017-10-10,4180.1376,4717.7856,7593.3413,9132.4117,2818.8573,2613.7763,2800.748,2724.3208,2679.0777,3050.4791,,
2017-10-11,4197.9131,4746.7166,7570.2454,9087.689,2799.4868,2610.8156,2798.1706,2717.3686,2664.3548,3030.9398,,
2017-10-12,4222.6651,4768.6629,7567.8165,9070.9412,2792.1424,2605.4116,2791.4467,2716.1449,2670.4005,3031.3853,,
2017-10-13,4230.8255,4758.2768,7651.0138,9150.7795,2808.293,2610.8541,2799.1459,2715.7961,2708.8978,3076.822,,
2017-10-16,4226.7443,4758.3697,7557.9739,9057.0026,2759.7765,2576.9453,2731.0052,2661.654,2648.1433,3000.9948,,
2017-10-17,4238.0464,4766.7135,7567.6665,9054.3458,2750.1629,2573.5156,2723.8919,2660.6119,2639.4441,2998.2735,,
2017-10-18,4269.3135,4818.4544,7536.4849,8999.7166,2722.8511,2547.0389,2696.6164,2630.6936,2626.0082,2986.2485,,
2017-10-19,4270.6001,4822.7824,7488.2238,8905.6473,2701.7452,2519.4469,2664.8413,2591.183,2610.5065,2973.4101,,
2017-10-20,4260.3585,4800.2255,7555.6925,9004.1647,2738.8073,2557.109,2697.4344,2632.3758,2632.9319,2991.7244,,
2017-10-23,4262.7266,4796.7197,7627.9419,9069.2686,2751.0037,2574.8999,2716.0396,2649.4075,2659.0368,3031.9006,,
2017-10-24,4291.4372,4847.372,7626.5793,9058.6378,2734.9557,2569.6598,2695.6572,2633.2761,2660.6776,3031.3037,,
2017-10-25,4309.7685,4859.8811,7687.3441,9133.3489,2747.4326,2583.2017,2711.5647,2652.2389,2675.0226,3057.4826,,
2017-10-26,4329.1197,4875.391,7688.1086,9159.4105,2758.41,2601.1403,2723.296,2667.8286,2676.886,3052.2076,,
2017-10-27,4393.8429,4932.3522,7661.9511,9090.2307,2734.6386,2581.7704,2710.0504,2646.2569,2657.5624,3035.4313,,
2017-10-30,4363.7501,4940.7012,7544.001,8950.3424,2665.8727,2534.2703,2647.3702,2585.1756,2609.7664,2982.189,,
2017-10-31,4365.8059,4913.0708,7609.6766,9002.6088,2688.7096,2553.2668,2671.7737,2606.5987,2630.2548,3003.5473,,
2017-11-1,4357.6384,4904.0579,7587.1591,8964.6634,2689.708,2549.5012,2672.5094,2603.4118,2637.4201,3012.1342,,
2017-11-2,4359.3266,4912.4509,7511.9911,8870.3103,2650.2252,2521.6917,2634.7702,2573.7093,2600.0844,2968.4009,,
2017-11-3,4363.3597,4899.2692,7440.505,8770.4992,2630.2591,2489.5261,2620.7785,2549.8642,2578.159,2941.2702,,
2017-11-6,4383.7721,4905.1485,7557.939,8889.6715,2655.2037,2523.5809,2647.841,2572.4527,2592.5564,2951.7018,,
2017-11-7,4415.7291,4955.3128,7589.3985,8936.5368,2669.4406,2547.3114,2651.0359,2587.2509,2602.4661,2960.1291,,
2017-11-8,4407.666,4935.8973,7619.5363,8930.2499,2686.9928,2552.7189,2657.7482,2589.4108,2611.9135,2963.1365,,
2017-11-9,4443.7663,4967.29,7691.4753,9013.2215,2704.1006,2564.6558,2677.2222,2607.9003,2635.4577,2985.4505,,
2017-11-10,4509.0685,5013.6097,7755.9735,9035.7476,2708.8714,2575.8567,2680.4861,2608.8226,2659.0452,3010.6606,,
2017-11-13,4540.2834,5040.7252,7785.0115,9091.8061,2715.0517,2589.9127,2673.1815,2612.3771,2657.2952,3000.0676,,
2017-11-14,4515.8461,5018.831,7695.5618,9047.8038,2692.3298,2571.4307,2642.3668,2601.0298,2645.1451,3000.726,,
2017-11-15,4481.4755,5006.6034,7574.3381,8976.0151,2659.6402,2549.2345,2615.2134,2582.6103,2609.6033,2958.1421,,
2017-11-16,4552.5672,5054.2017,7649.8513,9035.1936,2648.8993,2557.1749,2608.1192,2587.3789,2620.0378,2975.2474,,
2017-11-17,4587.3919,5149.5261,7439.1545,8778.8549,2558.1626,2488.5813,2496.0681,2495.076,2559.4157,2899.6235,,
2017-11-20,4637.4902,5174.9403,7560.2339,8892.1227,2571.0327,2498.9576,2501.4147,2503.8178,2594.2145,2927.4709,,
2017-11-21,4711.9839,5278.3797,7595.9298,8939.261,2570.472,2505.4841,2498.0067,2502.5007,2598.15,2908.2988,,
2017-11-22,4704.2483,5318.2847,7545.9104,8908.204,2578.6155,2503.8202,2492.695,2499.5263,2598.5016,2890.7089,,
2017-11-23,4554.0383,5172.0209,7301.8763,8694.9064,2524.5387,2438.4823,2437.0487,2457.0929,2521.9562,2799.9931,,
2017-11-24,4562.0397,5183.7251,7290.8758,8719.9148,2531.1652,2442.1554,2446.0621,2467.3981,2501.4475,2777.2376,,
2017-11-27,4503.7648,5128.801,7175.939,8630.3709,2501.008,2424.2368,2417.3852,2455.0054,2462.2038,2755.5228,,
2017-11-28,4501.6608,5090.0439,7297.7137,8785.9757,2546.0278,2470.5149,2449.2676,2492.8303,2505.0309,2788.9139,,
2017-11-29,4495.0457,5098.9758,7290.3971,8877.6686,2558.8676,2500.8622,2457.058,2514.7127,2504.069,2777.4116,,
2017-11-30,4432.4117,5035.9211,7201.8352,8803.3477,2543.536,2475.1825,2450.2163,2505.7089,2466.9813,2742.7025,,
2017-12-1,4413.0392,4999.9954,7283.2211,8828.7851,2568.9551,2490.2063,2471.3431,2530.4626,2517.6241,2789.6817,,
2017-12-4,4444.325,5034.2832,7261.9484,8790.0216,2544.1634,2474.2332,2436.8238,2499.8951,2508.1689,2783.1672,,
2017-12-5,4479.4547,5106.5702,7114.1655,8604.0799,2476.9328,2417.1756,2365.2973,2443.2902,2455.4144,2731.9337,,
2017-12-6,4437.1943,5042.9841,7134.9359,8637.6817,2505.6632,2422.6253,2387.1767,2457.7983,2485.4941,2770.9526,,
2017-12-7,4385.9686,4984.1462,7088.8829,8553.8656,2505.0818,2408.31,2388.9307,2456.136,2471.0236,2768.9236,,
2017-12-8,4442.7154,5018.7246,7186.8367,8638.0677,2526.1748,2431.6427,2417.5806,2475.1614,2491.8166,2790.7977,,
2017-12-11,4532.4414,5087.7332,7303.3016,8752.2904,2555.482,2454.0507,2443.6645,2491.5276,2522.8215,2812.9078,,
2017-12-12,4471.3314,5011.4185,7238.2876,8659.4207,2533.9955,2429.4489,2413.8287,2464.3421,2490.5326,2776.0821,,
2017-12-13,4517.4019,5062.4548,7281.4599,8751.5266,2545.8898,2440.2146,2435.1951,2476.7833,2503.5833,2794.3044,,
2017-12-14,4489.1767,5032.7153,7281.5411,8768.8772,2542.2694,2441.7967,2441.0318,2484.9883,2487.8146,2780.0648,,
2017-12-15,4431.9299,4973.0287,7214.7518,8669.5919,2530.3865,2417.9932,2429.4822,2480.4688,2470.0695,2759.1182,,
2017-12-18,4441.5405,4991.9753,7182.7018,8647.7083,2511.7035,2412.9352,2416.5229,2474.1395,2464.4899,2755.4212,,
2017-12-19,4512.2554,5069.8842,7234.8245,8759.0998,2525.7873,2423.778,2437.0235,2486.9066,2485.9057,2772.437,,
2017-12-20,4512.9268,5072.8153,7186.9069,8704.6771,2498.8792,2396.7381,2414.3513,2464.7466,2467.3101,2757.8096,,
2017-12-21,4560.402,5114.6167,7241.4322,8805.4354,2508.6829,2409.1075,2426.1331,2467.0452,2477.421,2769.689,,
2017-12-22,4545.6949,5097.6033,7250.2526,8841.8418,2507.5371,2417.9501,2423.5897,2466.0183,2464.2349,2757.8197,,
2017-12-25,4545.9714,5109.2094,7188.2045,8792.574,2473.6895,2392.5422,2393.2697,2432.1204,2428.2357,2729.0159,,
2017-12-26,4546.4681,5123.519,7214.2136,8839.5494,2482.6028,2411.0761,2405.8081,2448.3321,2438.6749,2736.9162,,
2017-12-27,4450.9304,5032.7256,7162.1011,8777.6899,2467.3579,2403.1793,2386.3279,2438.685,2419.1673,2726.4715,,
2017-12-28,4482.0604,5047.474,7188.6371,8845.0303,2475.9546,2417.7386,2389.9924,2450.021,2417.8456,2724.7759,,
2017-12-29,4490.5305,5063.6446,7241.2821,8927.4182,2494.5941,2441.7344,2412.0986,2466.7718,2432.2482,2741.8495,,
2018-1-2,4559.3142,5161.3104,7350.4079,9123.655,2522.3813,2494.8213,2440.5351,2501.8292,2454.5469,2765.8452,,
2018-1-3,4571.2068,5163.5771,7434.1192,9202.6754,2541.4465,2512.545,2457.0537,2515.9863,2488.7435,2801.1339,,
2018-1-4,4594.5099,5183.5038,7485.7554,9269.9546,2544.6201,2530.2301,2461.8501,2528.2504,2484.5812,2800.4181,,
2018-1-5,4604.2489,5222.0669,7473.0147,9317.9873,2548.7891,2540.9424,2459.7394,2535.2428,2486.3854,2814.3363,,
2018-1-8,4615.8432,5249.5537,7498.0358,9431.0483,2559.7534,2569.1415,2454.2254,2551.8618,2493.5005,2827.4108,,
2018-1-9,4670.8701,5281.859,7501.8933,9439.6365,2555.1287,2566.4593,2447.4096,2545.9701,2485.3094,2822.669,,
2018-1-10,4703.1938,5335.821,7433.9047,9362.8932,2544.0507,2544.6451,2426.7231,2523.4766,2461.2843,2807.4991,,
2018-1-11,4701.7999,5329.0078,7475.5769,9325.6943,2550.3873,2532.1197,2433.0249,2521.5014,2479.8835,2830.4091,,
2018-1-12,4738.0963,5377.3756,7445.5035,9339.7432,2530.5334,2531.3101,2417.9919,2509.8992,2458.6772,2807.6893,,
2018-1-15,4757.0979,5439.8,7275.8992,9198.6042,2458.0509,2470.3847,2353.7482,2454.6411,2389.4363,2733.0452,,
2018-1-16,4769.8041,5482.1478,7319.2956,9369.255,2467.6853,2510.1397,2364.5215,2470.3091,2391.377,2739.2245,,
2018-1-17,4735.5715,5475.1039,7265.1569,9266.6778,2461.1564,2501.2546,2366.7957,2467.7709,2412.4113,2763.6997,,
2018-1-18,4758.7664,5526.979,7298.7186,9365.9785,2470.7643,2524.9935,2381.2265,2482.7084,2406.1945,2759.113,,
2018-1-19,4762.7865,5534.8106,7280.5776,9356.1575,2461.8262,2514.1878,2375.9397,2479.724,2390.6413,2743.572,,
2018-1-22,4835.965,5591.2324,7398.8396,9471.776,2496.9045,2550.2971,2386.6478,2501.9168,2444.0896,2803.5101,,
2018-1-23,4886.6701,5678.2749,7397.129,9513.3561,2500.8618,2555.1007,2385.3005,2501.2145,2444.3121,2801.6757,,
2018-1-24,4866.9691,5650.9435,7426.1569,9501.1988,2519.4033,2556.7831,2401.923,2506.7127,2504.2991,2871.1969,,
2018-1-25,4835.5856,5622.9099,7413.5491,9480.0942,2510.6764,2558.4697,2401.6068,2509.227,2498.6962,2869.2179,,
2018-1-26,4854.9567,5666.4972,7403.9673,9512.3069,2509.9969,2567.9548,2390.9812,2503.124,2502.8783,2867.9011,,
2018-1-29,4754.9482,5588.6604,7325.5912,9440.1434,2480.5294,2559.8388,2353.909,2487.0221,2474.4912,2845.2075,,
2018-1-30,4713.8682,5499.7326,7346.0221,9441.5215,2473.3457,2551.6195,2348.5662,2486.607,2447.9582,2809.8708,,
2018-1-31,4773.9315,5575.0009,7192.0297,9328.835,2416.7905,2521.8864,2295.5558,2447.7363,2382.195,2729.1907,,
2018-2-1,4755.077,5598.6713,6969.0477,9066.6686,2314.9663,2436.2219,2205.0477,2353.1023,2333.1256,2668.049,,
2018-2-2,4771.2979,5632.9299,6985.9518,9154.2781,2321.9482,2456.0908,2188.051,2350.449,2340.4586,2672.936,,
2018-2-5,4756.7772,5683.845,6956.6613,9228.2938,2313.6506,2474.3284,2176.4823,2361.8554,2316.624,2660.5643,,
2018-2-6,4621.9803,5561.7073,6651.4947,8757.4547,2205.5966,2343.5156,2062.4654,2251.7972,2197.9541,2524.2249,,
2018-2-7,4492.1002,5379.0438,6656.9397,8691.0793,2214.9306,2339.6217,2077.36,2250.8468,2217.3095,2555.3803,,
2018-2-8,4456.0424,5253.5265,6736.4086,8726.2835,2247.1555,2353.3691,2110.0671,2270.4557,2247.7386,2594.6458,,
2018-2-9,4283.2855,5028.6284,6512.8757,8286.9583,2182.2932,2241.9002,2044.7938,2186.5526,2188.9736,2519.4325,,
2018-2-12,4360.2429,5053.6557,6710.8986,8470.2937,2241.9588,2289.7718,2103.2716,2237.9316,2256.0712,2595.9211,,
2018-2-13,4422.017,5136.2278,6742.8821,8555.8168,2245.6353,2305.2603,2101.7939,2249.0416,2254.1884,2595.323,,
2018-2-14,4469.2676,5183.5718,6765.6063,8612.3581,2254.4139,2320.2905,2109.8287,2258.1648,2251.6199,2597.3263,,
2018-2-22,4551.7972,5291.5567,6895.771,8814.5197,2294.6948,2367.2967,2144.8422,2295.8346,2289.6494,2634.6104,,
2018-2-23,4580.2655,5328.8763,6909.7646,8875.7358,2303.5225,2385.5806,2151.7679,2304.4086,2278.5621,2620.124,,
2018-2-26,4620.3465,5350.783,7081.4339,9033.0761,2353.1983,2421.0713,2199.3672,2347.2317,2362.3662,2695.2061,,
2018-2-27,4557.4517,5239.298,7063.3583,8910.526,2359.5063,2395.3176,2206.4887,2337.8884,2386.6047,2708.7855,,
2018-2-28,4519.8284,5168.9967,7086.6748,8903.5688,2376.5003,2407.6966,2216.7044,2352.9484,2402.0327,2732.4312,,
2018-3-1,4569.3315,5184.0684,7173.7653,8939.0699,2404.2153,2417.6766,2247.0443,2376.9964,2450.5011,2778.7116,,
2018-3-2,4526.6117,5152.6639,7114.5906,8868.634,2391.7159,2397.6838,2230.8648,2364.7005,2424.6589,2752.8774,,
2018-3-5,4531.1913,5147.0393,7107.2501,8803.8936,2406.223,2387.881,2247.8842,2362.8439,2457.1866,2775.2507,,
2018-3-6,4574.8863,5202.5222,7182.4309,9009.4442,2427.8162,2430.8907,2274.2036,2396.9512,2458.8921,2775.0846,,
2018-3-7,4550.1145,5178.8217,7116.3331,8903.2581,2409.2315,2401.9989,2260.9041,2374.9127,2443.4438,2751.6054,,
2018-3-8,4613.5035,5234.8236,7151.595,8998.2632,2418.8825,2416.248,2280.203,2388.4371,2450.8633,2764.4477,,
2018-3-9,4653.1053,5239.8703,7269.9715,9050.5104,2456.319,2428.4905,2318.4357,2410.6665,2544.3747,2862.8421,,
2018-3-12,4669.4846,5233.7432,7391.2222,9152.9155,2498.0538,2459.0925,2354.6523,2443.6076,2582.1989,2907.7643,,
2018-3-13,4622.3344,5205.854,7354.2774,9087.417,2482.7108,2442.9782,2340.5495,2434.7177,2563.528,2896.3779,,
2018-3-14,4601.2644,5182.3524,7266.1826,9041.221,2458.3941,2435.3142,2316.2155,2420.9968,2524.5659,2849.1313,,
2018-3-15,4642.3465,5214.5285,7261.331,8989.6293,2457.7155,2425.8566,2296.2147,2406.2067,2534.0503,2848.1339,,
2018-3-16,4597.2172,5175.4607,7194.3509,8941.2271,2441.018,2412.8382,2293.5833,2403.7018,2496.5483,2805.4307,,
2018-3-19,4647.229,5189.3473,7225.3581,8871.8776,2442.3985,2391.7616,2299.7757,2396.0025,2515.0482,2835.9373,,
2018-3-20,4655.5658,5196.7762,7245.4221,8897.8608,2443.6543,2391.2565,2304.2687,2399.1225,2540.8713,2862.3616,,
2018-3-21,4637.5886,5180.2735,7185.3948,8834.918,2419.4696,2377.3773,2282.2733,2383.0798,2494.0469,2819.8651,,
2018-3-22,4589.622,5118.7988,7140.8715,8784.2759,2410.1468,2367.6636,2282.7965,2383.9538,2481.5241,2796.3995,,
2018-3-23,4459.0216,5004.6666,6783.1027,8322.7217,2278.5738,2235.6377,2146.8773,2251.4505,2356.434,2664.4153,,
2018-3-26,4431.4021,4896.457,6905.6247,8425.8209,2322.5936,2251.26,2183.8432,2271.243,2423.5238,2724.1612,,
2018-3-27,4459.9054,4904.7256,7068.6819,8560.7651,2378.1775,2284.1461,2246.5415,2319.7641,2516.2022,2816.4348,,
2018-3-28,4366.7035,4821.5386,6992.5209,8440.6054,2362.4995,2255.8444,2241.9496,2292.4284,2494.3125,2800.9903,,
2018-3-29,4409.3005,4924.6942,7058.7762,8589.5058,2382.3046,2296.7681,2262.7526,2322.5159,2505.2256,2820.4653,,
2018-3-30,4405.0513,4893.7318,7153.2721,8631.5696,2418.9304,2305.9001,2303.9604,2339.3826,2584.1099,2895.0694,,
2018-4-2,4366.4145,4855.8644,7145.1459,8613.292,2425.3351,2308.6396,2315.8995,2335.8783,2582.3757,2906.2853,,
2018-4-3,4334.6459,4826.6397,7050.485,8522.3775,2396.8924,2282.2721,2294.6654,2312.0431,2544.1647,2869.3461,,
2018-4-4,4333.6905,4834.3028,6984.069,8489.1817,2372.8835,2262.3491,2286.7078,2306.5266,2499.2286,2829.2435,,
2018-4-9,4335.7316,4828.2724,6991.2164,8461.6061,2379.86,2261.8675,2288.341,2308.6928,2506.1679,2829.4639,,
2018-4-10,4436.088,4953.4554,7040.3401,8608.9493,2387.6271,2289.4425,2283.8617,2324.4536,2494.5083,2816.2034,,
2018-4-11,4447.0474,4977.57,7069.0583,8653.6522,2400.9279,2298.6335,2303.3953,2338.8322,2493.2973,2824.1431,,
2018-4-12,4399.3328,4915.6373,7030.2852,8586.128,2387.6106,2280.8916,2289.5893,2323.7219,2476.637,2810.6832,,
2018-4-13,4362.404,4880.215,7002.3514,8541.8213,2391.4341,2275.4408,2285.5204,2316.4635,2480.7317,2810.4835,,
2018-4-16,4277.468,4764.897,6951.0177,8438.2563,2390.9204,2253.6407,2277.0635,2296.3688,2501.0195,2820.1193,,
2018-4-17,4194.9652,4717.9982,6778.988,8297.8166,2335.645,2211.1387,2215.1448,2250.3404,2423.894,2749.4074,,
2018-4-18,4206.2758,4742.3113,6873.5336,8364.0678,2374.2235,2226.5562,2243.8941,2267.6637,2480.0976,2806.5706,,
2018-4-19,4264.7404,4800.7587,6914.8024,8435.4878,2382.1478,2239.9998,2247.1238,2276.5284,2481.4205,2798.2652,,
2018-4-20,4226.6562,4755.8498,6770.8678,8239.7027,2331.0946,2185.2686,2191.8956,2226.2103,2422.6982,2749.8492,,
2018-4-23,4234.9283,4781.1458,6682.9613,8226.0398,2304.3917,2175.8996,2173.425,2215.7305,2374.3411,2704.3369,,
2018-4-24,4326.2228,4881.3763,6871.8475,8420.6784,2359.6526,2223.6399,2228.8694,2258.0828,2449.7626,2776.7229,,
2018-4-25,4305.7689,4840.4287,6882.6505,8403.1549,2368.0639,2223.3897,2239.4734,2258.5211,2458.2163,2793.9066,,
2018-4-26,4222.6746,4762.2912,6748.2135,8266.5181,2321.8843,2185.5253,2193.8797,2215.323,2402.7225,2740.1211,,
2018-4-27,4213.6019,4736.0344,6769.7274,8267.4788,2322.4894,2185.7627,2201.8317,2218.7377,2431.5221,2770.3297,,
2018-5-2,4215.4734,4735.8134,6795.4413,8312.5149,2306.7136,2188.8237,2192.959,2216.2101,2413.2942,2754.8326,,
2018-5-3,4229.2774,4756.6861,6883.6991,8375.3428,2329.1312,2205.1243,2217.5249,2232.7772,2458.5283,2793.4232,,
2018-5-4,4198.7052,4725.4846,6870.0677,8394.0771,2320.0022,2204.5917,2210.2469,2235.4591,2436.5231,2775.0101,,
2018-5-7,4270.6806,4784.7819,7004.4375,8564.5364,2364.5299,2239.6376,2258.0711,2277.7404,2493.1872,2838.0017,,
2018-5-8,4334.5696,4858.6645,7017.0607,8608.8583,2371.8975,2249.5172,2267.4928,2291.4592,2500.2892,2846.4562,,
2018-5-9,4328.8173,4853.4709,6995.7977,8587.9353,2367.6552,2244.56,2268.0103,2293.369,2499.4914,2841.029,,
2018-5-10,4362.1953,4867.3766,7004.5487,8634.3205,2382.4453,2256.9099,2283.6372,2298.013,2501.4028,2847.027,,
2018-5-11,4352.1397,4856.5299,6946.2579,8576.2591,2363.644,2243.2355,2253.3024,2282.3035,2466.4367,2810.8902,,
2018-5-14,4409.087,4906.4737,6905.3279,8566.3018,2343.9306,2234.2963,2236.18,2268.828,2462.1936,2811.9944,,
2018-5-15,4426.0533,4906.8425,6982.3933,8639.7872,2369.5208,2247.2616,2261.4228,2290.1539,2493.9224,2839.3504,,
2018-5-16,4391.9999,4854.3855,6964.0491,8619.6668,2354.5468,2242.9458,2249.0234,2287.771,2465.362,2821.86,,
2018-5-17,4353.4631,4824.8475,6927.0305,8596.4936,2343.3689,2241.2589,2249.9666,2294.0919,2447.6801,2805.8373,,
2018-5-18,4398.2945,4885.3923,6956.6509,8646.6736,2352.5297,2257.0643,2260.7573,2314.4066,2454.7539,2811.9426,,
2018-5-21,4417.6468,4891.7441,7052.9167,8756.2026,2384.2853,2280.9352,2291.0983,2346.7766,2496.3615,2834.3347,,
2018-5-22,4400.6868,4847.4522,7067.8617,8785.1156,2388.2649,2280.3081,2297.8666,2353.7076,2506.2099,2844.6754,,
2018-5-23,4336.6802,4778.5542,6962.0832,8640.9084,2352.9964,2244.8242,2274.6656,2324.3785,2460.6166,2797.6941,,
2018-5-24,4298.6033,4742.5585,6914.6424,8603.164,2341.5349,2240.7602,2272.8499,2322.434,2444.3515,2784.4732,,
2018-5-25,4290.4199,4741.0475,6798.3622,8536.944,2296.4612,2217.3107,2249.4272,2297.3499,2394.303,2749.8368,,
2018-5-28,4326.9096,4763.5932,6755.8587,8532.7746,2270.9877,2209.272,2232.246,2284.7369,2375.4245,2746.7425,,
2018-5-29,4280.8787,4750.5411,6691.5444,8451.237,2260.9836,2205.0547,2207.4423,2277.5829,2354.5536,2717.6904,,
2018-5-30,4198.8059,4655.8327,6514.658,8238.9967,2184.2438,2132.8866,2120.1539,2201.3997,2285.8214,2647.7979,,
2018-5-31,4287.2355,4756.8664,6588.5497,8386.3703,2209.2687,2167.0886,2156.4023,2251.3758,2303.9619,2680.8181,,
2018-6-1,4242.4739,4734.2634,6514.9118,8302.7853,2184.0856,2157.5583,2136.0873,2234.466,2275.0528,2647.0886,,
2018-6-4,4301.4099,4812.5576,6516.895,8314.6619,2169.1408,2155.3937,2131.7829,2241.6966,2268.5996,2624.5448,,
2018-6-5,4354.877,4839.3791,6629.6505,8408.1463,2204.023,2173.414,2171.8679,2275.0169,2316.9107,2677.4947,,
2018-6-6,4336.5923,4819.1435,6612.0634,8391.9604,2200.0823,2172.827,2184.9657,2277.2784,2300.8872,2667.0031,,
2018-6-7,4332.0374,4822.0598,6557.0835,8368.1687,2183.0486,2165.1096,2168.8176,2264.3638,2278.9385,2646.5377,,
2018-6-8,4282.6812,4754.2167,6490.4704,8247.7451,2158.674,2135.7551,2149.7468,2229.6388,2252.2451,2612.7276,,
2018-6-11,4288.4673,4783.4436,6460.4913,8216.1919,2140.8033,2131.6649,2130.0621,2213.685,2228.2292,2574.7558,,
2018-6-12,4343.1658,4828.8224,6524.3082,8333.3835,2162.3124,2152.5297,2144.8822,2227.8429,2257.0214,2604.2401,,
2018-6-13,4304.7835,4812.7857,6437.4113,8234.8704,2131.2024,2129.0584,2106.7005,2190.1793,2221.0446,2564.6646,,
2018-6-14,4284.5871,4809.8615,6419.4745,8209.8458,2123.0506,2135.2012,2098.7526,2182.1936,2206.6783,2534.8309,,
2018-6-15,4271.7266,4830.3161,6305.1339,8108.518,2079.3536,2111.741,2045.5284,2137.536,2162.0638,2483.4316,,
2018-6-19,4131.3468,4726.1,5963.9927,7588.1452,1951.0033,1962.1378,1903.6785,1990.2306,2046.4481,2342.4456,,
2018-6-20,4169.852,4714.8604,6042.4154,7689.0299,1979.2202,1998.4173,1939.7383,2022.7711,2064.3836,2353.0638,,
2018-6-21,4130.6129,4695.1237,5936.0267,7596.6842,1937.9477,1981.6739,1895.7999,1985.6957,2004.8888,2293.6404,,
2018-6-22,4154.9119,4690.9536,6009.8416,7681.8502,1970.4724,2010.139,1929.6178,2014.1135,2047.3138,2337.5515,,
2018-6-25,4096.9776,4597.0259,5966.7311,7616.3938,1962.1084,1986.1829,1932.0845,2005.367,2028.8672,2313.9609,,
2018-6-26,4054.4509,4521.3377,5996.3552,7606.5511,1978.0179,1971.4401,1954.4447,2010.0018,2067.5215,2348.1421,,
2018-6-27,3958.4974,4434.4683,5927.8809,7526.9009,1956.8755,1952.3925,1939.7988,1996.8925,2049.8958,2331.6431,,
2018-6-28,3904.1342,4387.4771,5882.4485,7441.2805,1937.8495,1931.881,1910.0001,1970.8513,2040.1775,2324.5362,,
2018-6-29,4018.0438,4479.7626,6092.5973,7636.0841,1998.3487,1969.6951,1970.6605,2018.0356,2122.4284,2415.7775,,
2018-7-2,3883.0133,4303.5801,5976.5661,7478.0402,1978.1189,1926.3882,1947.6879,1992.2756,2099.6055,2383.2113,,
2018-7-3,3869.7189,4313.4278,6014.0907,7535.1895,1994.6587,1930.1717,1976.3052,2011.5558,2121.9294,2421.7934,,
2018-7-4,3796.5844,4267.0998,5921.1523,7441.1434,1957.9853,1912.8716,1930.8425,1973.6972,2061.3529,2364.4877,,
2018-7-5,3777.347,4273.225,5739.3526,7236.5863,1915.3139,1853.9989,1870.6782,1919.711,2022.7848,2311.4152,,
2018-7-6,3811.315,4305.4928,5757.2268,7244.8307,1927.9374,1857.1382,1872.1065,1921.7632,2034.1177,2316.5979,,
2018-7-9,3929.3105,4432.2073,5910.6376,7432.4622,1971.5192,1903.4658,1915.3093,1966.1688,2083.9933,2378.5012,,
2018-7-10,3941.6736,4431.0518,5946.119,7497.5467,1985.7219,1921.7809,1934.6082,1985.5932,2101.4009,2393.6693,,
2018-7-11,3884.5068,4356.6751,5847.2225,7384.0785,1945.0904,1878.4281,1897.5316,1946.5883,2058.5858,2344.9786,,
2018-7-12,3960.0975,4423.3501,6010.9014,7553.9641,2000.7999,1919.9184,1946.827,1989.5752,2122.806,2415.153,,
2018-7-13,3987.8454,4418.9674,6057.0889,7590.1955,2013.6263,1927.8408,1953.8576,1996.9721,2123.9788,2416.945,,
2018-7-16,3965.0067,4363.2649,6035.6826,7561.295,2016.2137,1928.1038,1954.1853,2000.0367,2120.487,2406.0552,,
2018-7-17,3940.3426,4334.1801,6024.9094,7532.9366,2017.1878,1923.0266,1961.8744,2001.1515,2126.9067,2412.1787,,
2018-7-18,3917.6767,4315.7236,5959.5114,7499.0209,2003.344,1916.4727,1947.3362,1996.7464,2108.5105,2386.3696,,
2018-7-19,3932.1005,4328.1333,5912.0186,7472.9784,1980.8852,1907.4931,1930.498,1981.1218,2085.485,2374.0272,,
2018-7-20,4002.5359,4439.2272,5979.3471,7556.8626,2002.9429,1931.0453,1947.9341,1996.7926,2116.2346,2403.0293,,
2018-7-23,4028.5315,4507.9175,6017.6905,7641.2382,2020.0818,1968.1219,1958.602,2019.1158,2141.7594,2437.7051,,
2018-7-24,4088.816,4574.7766,6110.9631,7810.574,2045.1422,2015.2866,1989.0903,2057.5897,2156.2242,2460.5886,,
2018-7-25,4093.5126,4569.1221,6112.6284,7802.4688,2044.384,2018.6171,1985.3507,2056.2758,2152.692,2462.6019,,
