开始日期,2010-01-01,,,,
截止日期,当前日期,,,,
收盘价,close,,,,
日期,稳定(风格.中信),成长(风格.中信),金融(风格.中信),周期(风格.中信),消费(风格.中信)
Date,CI005921.WI,CI005920.WI,CI005917.WI,CI005918.WI,CI005919.WI
2019-09-24,2396.7124,5009.9321,7403.4962,3109.7372,9048.4854
2019-09-25,2368.6328,4889.9874,7392.756,3062.2468,8959.8379
2019-09-26,2348.8785,4729.9116,7400.2828,2996.633,8802.6011
2019-09-27,2346.2979,4791.684,7406.1689,3009.4759,8843.1176
2019-09-30,2333.7627,4712.789,7309.0529,2983.9832,8792.7688
2019-10-08,2341.8536,4676.5386,7378.2851,2981.7562,8889.9366
2019-10-09,2349.509,4712.9813,7446.722,3005.1973,8847.6793
2019-10-10,2362.7737,4795.5527,7464.7947,3038.9807,8978.864
2019-10-11,2373.8209,4798.7878,7588.9463,3046.0231,9012.4427
2019-10-14,2387.8324,4877.7155,7711.403,3085.7423,9076.9384
2019-10-15,2372.0887,4781.9437,7683.0441,3047.5299,9103.0203
2019-10-16,2363.6189,4762.6996,7673.8777,3028.066,9039.8393
2019-10-17,2368.7378,4771.421,7666.5846,3020.3793,9037.806
2019-10-18,2338.9248,4706.3817,7522.2026,2983.1565,8968.4994
2019-10-21,2329.9132,4685.8385,7569.3506,2970.3441,8962.558
2019-10-22,2336.0439,4755.0221,7571.91,2994.7291,9035.485
2019-10-23,2327.3539,4722.9547,7530.8968,2975.2417,8959.3551
2019-10-24,2320.8287,4714.3261,7584.0386,2969.6643,8899.5308
2019-10-25,2328.1902,4752.9149,7578.6954,2989.5013,9030.9409
2019-10-28,2340.2561,4882.8763,7595.7334,3027.7431,9144.6349
2019-10-29,2310.8285,4792.3014,7524.3058,2989.637,9190.7617
2019-10-30,2302.3598,4739.2299,7484.6561,2966.4454,9116.2271
2019-10-31,2290.8324,4689.6697,7456.1512,2944.8458,9123.295
2019-11-01,2307.3757,4733.5129,7595.1282,2974.7468,9268.7106
2019-11-04,2315.5166,4769.3743,7623.0719,2989.7372,9345.0571
2019-11-05,2327.4926,4787.4478,7690.3191,3002.4066,9377.0192
2019-11-06,2314.2799,4746.731,7665.8163,2985.1295,9292.5513
2019-11-07,2307.6573,4774.5511,7667.6727,2998.3467,9353.0588
2019-11-08,2300.0031,4773.7921,7591.9898,2989.8434,9328.4515
2019-11-11,2256.7202,4662.5244,7464.7196,2923.0754,9133.2178
2019-11-12,2259.5974,4659.9353,7477.6326,2931.1218,9136.4854
2019-11-13,2247.4688,4663.2558,7429.8235,2926.4394,9170.0886
2019-11-14,2249.9841,4708.785,7414.0108,2939.1423,9214.4074
2019-11-15,2225.4863,4663.2831,7381.0495,2910.1571,9115.2563
2019-11-18,2238.4287,4691.5458,7462.9138,2933.0186,9155.6997
2019-11-19,2256.7287,4790.7583,7496.5629,2976.6816,9284.2363
2019-11-20,2241.8315,4754.9403,7387.7653,2960.5873,9241.2585
2019-11-21,2243.0003,4750.2176,7356.0772,2963.9698,9166.4482
2019-11-22,2248.0959,4677.2104,7316.7159,2956.7761,8983.1586
2019-11-25,2283.5916,4608.7927,7400.794,2990.6865,8954.9758
2019-11-26,2283.8747,4631.1674,7371.191,2988.0158,9006.9848
2019-11-27,2270.3781,4643.5611,7350.5496,2984.6833,8964.4526
2019-11-28,2270.104,4633.4852,7317.9294,2968.5512,8951.0596
2019-11-29,2263.7651,4638.9382,7290.2756,2965.2975,8814.5225
2019-12-02,2262.9615,4653.1009,7317.3808,2970.9434,8806.1311
2019-12-03,2266.7135,4686.901,7356.0605,2980.6495,8828.8949
2019-12-04,2260.3735,4697.3903,7322.2226,2978.9386,8863.6366
2019-12-05,2269.0624,4770.3971,7376.7805,3000.8606,8910.9684
2019-12-06,2275.5542,4813.8602,7392.8693,3011.2826,9009.6574
2019-12-09,2287.6101,4825.6301,7392.0783,3026.2607,8957.8158
2019-12-10,2282.2319,4874.8901,7372.4597,3036.0628,8967.6784
2019-12-11,2283.0147,4841.1461,7426.8316,3042.0408,8918.9749
2019-12-12,2279.9303,4844.5882,7402.6127,3032.8934,8883.2722
2019-12-13,2304.2275,4910.712,7591.8605,3064.5083,9029.9173
2019-12-16,2325.3227,5023.4423,7614.3476,3095.9379,9050.2617
2019-12-17,2348.7713,5086.1851,7742.1849,3129.4762,9166.0869
2019-12-18,2334.2841,5090.1065,7748.0612,3126.3686,9136.5079
2019-12-19,2349.2702,5084.8891,7747.6118,3139.8214,9146.6037
2019-12-20,2339.22,5011.7531,7760.9299,3120.568,9113.7857
2019-12-23,2303.1375,4898.4875,7629.7857,3082.7842,9017.3072
2019-12-24,2311.6177,4999.6707,7662.8608,3126.1466,9067.759
2019-12-25,2304.5303,5051.5423,7638.945,3131.4861,9038.3069
2019-12-26,2320.745,5080.2603,7745.7833,3156.9012,9086.7884
2019-12-27,2313.4347,5014.2322,7714.6762,3164.1147,9109.3145
2019-12-30,2335.4077,5045.0898,7849.8913,3204.0775,9218.8904
2019-12-31,2352.4048,5062.1018,7842.9991,3227.4288,9302.137
2020-01-02,2381.8663,5192.6483,7942.4954,3277.3539,9360.0986
2020-01-03,2384.9603,5236.5833,7944.1951,3281.1491,9281.2585
2020-01-06,2378.7833,5299.1867,7892.4943,3293.3254,9251.7627
2020-01-07,2389.4783,5356.8842,7945.0741,3317.9232,9408.2933
2020-01-08,2356.9886,5292.4677,7790.0021,3289.8735,9336.5174
2020-01-09,2375.663,5398.9098,7863.5709,3316.4557,9495.9291
2020-01-10,2368.3222,5386.3249,7844.9185,3304.0256,9527.8544
2020-01-13,2376.7605,5481.1081,7911.7729,3332.5757,9609.4795
2020-01-14,2377.2331,5405.8058,7889.3794,3361.0084,9531.3714
2020-01-15,2357.9942,5423.8875,7806.2831,3334.0005,9527.984
2020-01-16,2345.0647,5432.5604,7759.6907,3319.3681,9505.3722
2020-01-17,2329.7844,5450.2598,7772.9172,3320.6438,9535.8396
2020-01-20,2336.5205,5546.7436,7832.6075,3333.4065,9575.1892
2020-01-21,2307.0397,5495.4746,7690.834,3280.3971,9493.6076
2020-01-22,2300.8269,5540.7887,7713.7611,3284.7663,9420.881
2020-01-23,2241.9688,5344.8329,7476.6822,3176.4994,9136.2901
2020-02-03,2073.786,4893.2582,6882.3373,2889.4543,8576.8066
2020-02-04,2096.3671,4979.668,6984.2797,2903.5548,8804.3649
2020-02-05,2122.8768,5114.0193,7018.9742,2974.6902,9041.3186
2020-02-06,2146.6496,5311.2118,7111.5805,3031.5163,9279.6402
2020-02-07,2162.3589,5421.6729,7091.0033,3036.9516,9238.4784
2020-02-10,2169.2906,5461.2567,7115.0959,3096.4785,9243.3298
2020-02-11,2175.2533,5408.92,7166.7446,3095.8591,9313.1312
2020-02-12,2186.4533,5559.5817,7199.0645,3128.8531,9367.4257
2020-02-13,2168.8658,5504.6541,7153.0099,3109.1462,9252.5829
2020-02-14,2164.9615,5502.5863,7250.0819,3114.5295,9265.5009
2020-02-17,2195.5922,5727.7331,7415.6966,3207.793,9424.1976
2020-02-18,2195.997,5843.3065,7349.9599,3229.0681,9404.283
2020-02-19,2193.2726,5759.3155,7363.0498,3218.6233,9368.2934
2020-02-20,2226.168,5854.8905,7546.359,3276.6774,9536.5581
2020-02-21,2226.1181,5974.8537,7502.1837,3307.6667,9543.6065
2020-02-24,2202.5017,6139.2947,7417.7077,3313.0524,9519.961
2020-02-25,2169.2712,6187.8428,7394.4098,3297.0895,9533.7472
2020-02-26,2174.4069,5962.0022,7399.1864,3271.0567,9395.9313
2020-02-27,2180.2626,5997.8201,7395.7912,3281.1418,9452.1351
2020-02-28,2121.282,5644.3941,7143.3688,3130.0517,9132.6498
2020-03-02,2178.3438,5891.7013,7365.3561,3258.9258,9374.5263
2020-03-03,2202.3965,5981.568,7381.8304,3277.2395,9514.6356
2020-03-04,2221.8983,5957.1851,7506.5575,3301.8629,9566.4881
2020-03-05,2256.0644,6000.6658,7677.7586,3359.4369,9890.8949
2020-03-06,2230.8726,5950.9296,7503.704,3345.7557,9836.4223
2020-03-09,2189.408,5684.8371,7287.0216,3245.0944,9593.8276
2020-03-10,2217.8837,5898.181,7414.2839,3289.4901,9709.0233
2020-03-11,2211.9063,5819.7284,7311.1567,3260.6921,9632.8594
2020-03-12,2181.8535,5724.8567,7231.4779,3187.8365,9377.6944
2020-03-13,2144.306,5705.7622,7142.5193,3145.928,9199.8227
2020-03-16,2101.9892,5386.6303,6873.8127,3028.9503,8877.5896
2020-03-17,2090.3984,5398.3427,6861.2614,3021.7723,8759.5807
2020-03-18,2067.7776,5299.9124,6667.4932,2969.9958,8649.811
2020-03-19,2042.5687,5371.6085,6542.5025,2955.9686,8526.4331
2020-03-20,2069.8583,5410.7715,6670.7732,3003.2627,8726.1712
2020-03-23,2033.1281,5175.8324,6456.9531,2892.7085,8491.1068
2020-03-24,2079.0828,5275.9813,6624.1657,2961.156,8743.1295
2020-03-25,2108.9558,5400.1282,6778.7172,3034.7953,9002.6237
2020-03-26,2088.974,5335.3931,6753.6736,3003.0571,9054.8449
2020-03-27,2092.3729,5279.4403,6778.9353,3008.6404,9055.5947
2020-03-30,2070.141,5113.4076,6731.7264,2974.8705,8960.4741
2020-03-31,2079.032,5112.5441,6681.3065,2980.6328,9125.8313
2020-04-01,2061.6649,5083.0642,6679.9174,2958.8941,9022.5811
2020-04-02,2083.6616,5247.0467,6752.1013,3008.3046,9137.2339
2020-04-03,2079.0645,5191.4023,6695.7787,2987.6237,9190.942
2020-04-07,2102.1242,5375.9843,6796.9741,3078.6668,9442.8784
2020-04-08,2102.3051,5393.6219,6755.2912,3079.2672,9409.5327
2020-04-09,2111.5212,5452.7514,6766.2389,3103.3653,9526.499
2020-04-10,2100.4555,5287.7405,6750.0152,3054.776,9486.5127
2020-04-13,2086.1928,5204.6418,6702.2256,3059.996,9494.967
2020-04-14,2107.1811,5338.8903,6817.2843,3109.6346,9639.0932
2020-04-15,2095.6597,5312.034,6764.2871,3086.5292,9596.2764
2020-04-16,2109.2344,5382.8361,6769.4556,3090.7743,9602.8543
2020-04-17,2111.4745,5394.7285,6829.7444,3093.6133,9611.0988
2020-04-20,2109.3114,5478.8367,6837.8516,3110.8689,9699.6343
2020-04-21,2101.2492,5482.9322,6764.1574,3080.8393,9582.5031
2020-04-22,2112.8433,5527.7463,6774.2286,3097.9056,9777.1893
2020-04-23,2120.5269,5500.3283,6750.612,3089.7221,9797.1898
2020-04-24,2113.0235,5388.5414,6675.022,3058.064,9695.6961
2020-04-27,2110.9538,5388.4152,6741.3027,3043.2978,9749.2485
2020-04-28,2107.8648,5332.6966,6784.1704,2990.1013,9780.6206
2020-04-29,2118.2439,5316.397,6894.0804,2992.2873,9682.9226
2020-04-30,2143.7775,5473.0769,6952.7432,3051.1402,9676.0607
2020-05-06,2133.8944,5598.4828,6904.3823,3092.2833,9815.1567
2020-05-07,2119.5888,5585.1657,6862.6931,3083.4259,9864.8046
2020-05-08,2127.8695,5666.9129,6942.5273,3116.2587,9969.6653
2020-05-11,2125.3946,5659.3445,6950.3071,3119.6834,9910.7402
2020-05-12,2115.9388,5677.6842,6909.615,3111.8837,10007.3307
2020-05-13,2121.236,5694.8371,6904.7253,3118.3543,10114.5831
2020-05-14,2100.5525,5649.7357,6819.4159,3083.1918,10024.1819
2020-05-15,2103.1124,5672.956,6819.8246,3077.3536,9952.6775
2020-05-18,2104.1203,5632.11,6818.884,3089.9182,10100.7321
2020-05-19,2111.5942,5722.9133,6858.6167,3112.2511,10150.6808
2020-05-20,2103.4116,5634.2893,6854.8717,3089.7715,10068.7916
2020-05-21,2089.8161,5545.0865,6815.4709,3057.6671,10116.2686
2020-05-22,2065.8047,5438.6999,6662.5843,3008.2596,9855.5726
2020-05-25,2080.5234,5394.9325,6665.81,3008.748,9973.9021
2020-05-26,2093.4756,5522.8458,6709.6266,3050.4902,10124.9233
2020-05-27,2087.2959,5444.762,6709.1102,3038.4355,10018.9381
2020-05-28,2106.1439,5419.6459,6791.4152,3036.0402,9972.418
2020-05-29,2112.4508,5474.5327,6737.8419,3049.099,10141.0262
2020-06-01,2151.3578,5652.1524,6897.016,3120.2894,10385.8243
2020-06-02,2169.0415,5652.9395,6969.1029,3124.1846,10339.9326
2020-06-03,2160.1069,5639.2768,6959.4687,3136.1519,10337.1844
2020-06-04,2142.6864,5625.5782,6939.5456,3138.863,10430.849
2020-06-05,2150.4663,5647.6377,6959.5984,3146.111,10466.6261
2020-06-08,2158.7909,5638.3326,6994.906,3159.5893,10450.5727
2020-06-09,2170.6247,5669.9845,7012.3308,3176.9998,10559.97
2020-06-10,2154.9292,5681.9771,6953.899,3168.7077,10623.9859
2020-06-11,2138.2393,5694.2651,6874.0833,3161.2189,10490.239
2020-06-12,2127.4094,5696.828,6862.2057,3153.7349,10600.9369
2020-06-15,2099.0146,5698.0646,6789.4153,3127.7895,10570.8342
2020-06-16,2127.9756,5804.3071,6866.7117,3181.1109,10739.7972
2020-06-17,2130.5396,5852.1025,6847.0753,3187.9428,10825.6413
2020-06-18,2148.4269,5848.4999,6864.5486,3195.5869,10770.7548
2020-06-19,2155.6824,5894.351,6930.1002,3209.7346,11001.318
2020-06-22,2152.375,5960.6176,6938.5463,3196.9277,10977.2534
2020-06-23,2160.8434,6005.3073,6916.9296,3190.5221,11112.3596
2020-06-24,2171.449,5996.0232,6975.6869,3189.0644,11101.2237
2020-06-29,2159.5586,5984.7937,6881.166,3174.1628,11147.7216
2020-06-30,2171.0267,6111.2415,6960.3135,3209.7609,11289.0307
2020-07-01,2192.2406,6090.7833,7149.545,3236.4309,11435.0566
2020-07-02,2221.607,6144.685,7422.9755,3284.4027,11524.1133
2020-07-03,2244.2232,6213.007,7700.1373,3341.2977,11602.5999
2020-07-06,2332.6159,6459.6735,8373.9733,3481.4487,11884.2334
2020-07-07,2319.3799,6590.0581,8290.3416,3500.8346,12147.8536
2020-07-08,2341.7735,6783.5808,8480.4544,3562.8527,12199.8246
2020-07-09,2364.548,7016.0676,8472.0888,3652.1203,12499.8708
2020-07-10,2350.0369,6977.8456,8223.6594,3596.7938,12547.6116
2020-07-13,2390.5955,7210.7396,8273.9266,3715.9061,12972.4811
2020-07-14,2388.2594,7157.4485,8176.436,3692.2084,12869.7281
2020-07-15,2365.6222,6956.9158,8009.816,3620.546,12942.0036
2020-07-16,2287.3644,6574.1921,7788.5806,3463.3401,12078.9339
2020-07-17,2291.4984,6605.6213,7705.039,3481.749,12258.564
2020-07-20,2346.7634,6816.7247,8025.149,3636.9471,12343.0445
2020-07-21,2339.0586,6874.5581,7934.2383,3663.5436,12560.1313
2020-07-22,2330.6686,6950.7197,7924.3393,3679.4961,12650.1039
2020-07-23,2314.808,7013.8641,7844.9566,3677.2818,12752.9538
2020-07-24,2252.7362,6676.4922,7557.6627,3539.666,12131.6962
2020-07-27,2258.264,6718.2915,7515.2884,3559.8603,12234.8018
2020-07-28,2272.937,6764.2301,7528.0498,3574.6742,12431.6705
2020-07-29,2296.4542,7006.7596,7686.6086,3651.8516,12707.1002
2020-07-30,2298.5828,7009.6711,7605.7944,3643.2977,12722.3744
2020-07-31,2304.6746,7108.6801,7644.2204,3671.6483,12822.5708
2020-08-03,2335.0427,7374.4454,7753.8418,3761.7332,13009.5767
2020-08-04,2346.5591,7273.0682,7871.3949,3758.0023,12949.0352
2020-08-05,2328.5493,7396.1084,7779.6509,3801.0128,13043.5894
2020-08-06,2314.8956,7355.8236,7884.8256,3822.3293,12839.5761
2020-08-07,2297.3348,7297.8305,7758.3973,3794.4661,12710.1553
2020-08-10,2321.8835,7304.5977,7860.8292,3808.9137,12733.8076
2020-08-11,2309.6553,7153.6276,7772.2972,3748.4685,12645.7454
2020-08-12,2327.1423,6980.8133,7805.0742,3703.3037,12423.2952
2020-08-13,2346.6236,6957.2061,7784.4392,3719.7952,12434.3495
2020-08-14,2360.8639,7055.0109,7905.6009,3738.1352,12581.1124
2020-08-17,2391.5308,7186.763,8174.6672,3819.0696,12763.0279
2020-08-18,2398.9597,7207.2944,8111.2345,3858.6928,12892.0733
2020-08-19,2411.4413,7004.7669,7991.922,3823.521,12745.1137
2020-08-20,2385.5449,6927.6002,7883.2562,3771.2206,12587.0814
2020-08-21,2393.9219,6990.9396,7935.2965,3786.7869,12729.9293
2020-08-24,2389.2316,7098.7816,7883.6196,3815.9001,12863.6442
2020-08-25,2369.3373,7082.9832,7870.4237,3793.0582,12929.595
2020-08-26,2346.0843,6914.6627,7752.9539,3730.3451,12836.7033
2020-08-27,2347.0186,7006.3276,7751.0706,3767.9161,12945.3163
2020-08-28,2367.3357,7119.9263,7920.2369,3818.8774,13275.0479
2020-08-31,2358.4557,7085.2663,7847.2711,3822.4059,13298.0468
2020-09-01,2362.0626,7151.8887,7850.1213,3860.9631,13322.6744
2020-09-02,2353.9341,7193.2982,7819.5998,3859.3037,13359.8373
2020-09-03,2348.6964,7110.1173,7776.221,3837.2423,13289.7443
2020-09-04,2342.8978,7106.123,7735.7576,3822.7944,13052.488
2020-09-07,2326.013,6936.5151,7655.9437,3766.6812,12703.6088
2020-09-08,2358.2803,6967.6594,7790.1264,3796.4971,12653.4047
2020-09-09,2337.3902,6712.9608,7703.4344,3713.4227,12273.7005
2020-09-10,2296.7563,6533.6672,7660.9566,3645.0394,12248.6777
2020-09-11,2303.9506,6672.8788,7647.5291,3681.1096,12431.0752
2020-09-14,2322.1739,6770.7431,7670.6775,3715.9584,12500.7974
2020-09-15,2320.3188,6806.9803,7709.0298,3755.5798,12604.0571
2020-09-16,2319.3356,6743.347,7718.8981,3750.8072,12419.3663
2020-09-17,2315.159,6774.7739,7685.9365,3769.2129,12250.0049
2020-09-18,2352.9672,6864.3669,7957.5122,3821.8041,12430.0859
2020-09-21,2337.5922,6836.636,7894.1902,3803.7345,12331.9489
2020-09-22,2298.3725,6735.792,7815.6213,3728.2315,12270.0348
2020-09-23,2296.3164,6814.3923,7764.9355,3739.9478,12355.5145
2020-09-24,2251.99,6625.4368,7659.0505,3643.2289,12123.8979
2020-09-25,2235.9655,6611.3696,7668.0824,3630.3999,12133.5104
2020-09-28,2228.3472,6568.0751,7687.8324,3606.6257,12059.759
2020-09-29,2231.778,6656.2767,7637.1956,3620.549,12155.8159
2020-09-30,2224.3584,6654.2069,7586.52,3614.5304,12199.3877
2020-10-09,2257.6907,6893.5098,7660.8341,3712.7536,12459.2942
2020-10-12,2299.5417,7115.0186,7892.9026,3818.1654,12853.6701
2020-10-13,2292.1812,7150.0438,7855.4851,3841.5494,12958.0717
2020-10-14,2279.3404,7078.3046,7810.9373,3832.3031,12901.1251
2020-10-15,2267.2233,7007.7553,7850.6909,3812.9646,12826.3036
2020-10-16,2274.2743,6950.0243,7927.3125,3801.9278,12798.8147
2020-10-19,2264.8277,6894.9507,7914.8574,3781.8509,12615.4692
2020-10-20,2268.0019,6984.9769,7881.2938,3819.0046,12798.0041
2020-10-21,2263.9407,6857.6644,7946.1143,3787.4761,12767.1424
2020-10-22,2250.9891,6819.0032,7949.1087,3762.8718,12733.0726
2020-10-23,2241.7306,6676.7526,7950.3446,3716.5688,12452.3352
2020-10-26,2246.6609,6729.648,7797.1764,3719.4337,12412.6666
2020-10-27,2237.3383,6763.651,7757.6743,3729.5781,12497.6563
2020-10-28,2239.3181,6801.2862,7702.5846,3764.2595,12652.3092
2020-10-29,2227.8939,6790.7893,7705.052,3768.5383,12870.4275
2020-10-30,2202.1325,6668.4574,7575.0587,3698.7428,12559.7046
2020-11-02,2204.5216,6718.1662,7540.9908,3736.3963,12622.73
2020-11-03,2233.4061,6838.4174,7671.2401,3784.3407,12762.9982
2020-11-04,2227.2761,6832.5164,7702.9463,3817.8023,12830.9881
2020-11-05,2263.2247,6969.4438,7764.7251,3905.4272,12968.1429
2020-11-06,2268.7843,6904.0123,7763.1155,3904.9662,12876.1621
2020-11-09,2295.2541,7099.9303,7902.9185,3975.1844,13093.9998
2020-11-10,2285.975,7004.5223,7888.5096,3946.9564,13020.1165
2020-11-11,2306.1083,6810.0244,7893.6747,3924.5893,12877.7841
2020-11-12,2295.4153,6837.1428,7817.4978,3946.0955,12960.1952
2020-11-13,2272.2011,6848.8203,7683.66,3941.6424,12845.1184
2020-11-16,2298.9664,6850.4908,7766.1,4020.094,13015.3133
2020-11-17,2299.7268,6761.4014,7845.0929,4009.9817,12887.8345
2020-11-18,2309.0051,6731.3111,7964.4033,4023.8796,12763.6178
2020-11-19,2300.8888,6797.9588,7996.2681,4006.7669,12925.1088
2020-11-20,2304.543,6834.9871,7956.6901,4073.997,12979.8443
2020-11-23,2324.0387,6855.2254,8090.6921,4137.688,13047.5517
2020-11-24,2319.3808,6866.8605,8026.4979,4135.525,12942.3439
2020-11-25,2298.5181,6767.317,7997.2481,4057.8093,12655.4733
2020-11-26,2322.5027,6738.3424,8078.958,4021.8946,12635.7045
2020-11-27,2327.0385,6753.9625,8240.8922,4038.5654,12711.7734
2020-11-30,2318.2262,6775.5135,8192.3096,4023.7255,12577.2277
2020-12-01,2335.5447,6894.0327,8412.5371,4087.0067,12777.2458
2020-12-02,2333.9096,6907.6306,8398.3298,4084.6473,12826.6018
2020-12-03,2325.5876,6899.6147,8368.0263,4035.7703,12945.6996
2020-12-04,2313.5431,6924.3878,8273.519,4051.9537,13124.4476
2020-12-07,2286.7801,6926.001,8111.9353,4015.6975,13132.3642
2020-12-08,2276.819,6935.1312,8052.7668,4010.5662,13143.9908
2020-12-09,2254.7734,6807.7879,7966.0458,3946.1192,12951.1075
2020-12-10,2246.7332,6826.6942,7933.5006,3939.9825,13007.7729
2020-12-11,2226.8802,6715.9086,7833.2424,3900.9508,12924.423
2020-12-14,2222.9972,6795.3608,7902.5991,3902.4352,13114.0947
2020-12-15,2217.6454,6832.7514,7845.0885,3917.9798,13155.2028
2020-12-16,2212.619,6778.0621,7837.399,3896.3534,13250.5043
2020-12-17,2230.9714,6828.0193,7941.4513,3943.4637,13442.7552
2020-12-18,2240.8865,6828.3403,7850.1531,3964.2504,13322.5587
2020-12-21,2232.7034,7004.6427,7838.5143,4022.0779,13430.0137
2020-12-22,2185.9798,6861.3701,7644.4462,3910.4855,13395.4491
2020-12-23,2198.0577,6984.7318,7673.1197,3942.9305,13370.4039
2020-12-24,2181.904,6906.7782,7648.16,3917.0975,13246.6224
2020-12-25,2222.2073,6980.8245,7660.1198,3982.7867,13320.8475
2020-12-28,2210.0309,6925.8782,7678.7737,3975.4545,13448.253
2020-12-29,2202.8778,6883.0947,7714.4156,3920.5373,13353.5442
2020-12-30,2202.7969,7000.665,7752.8259,3960.2422,13564.0225
2020-12-31,2212.3156,7158.5339,7902.9986,4009.7718,13771.7138
2021-01-04,2212.7577,7380.3792,7798.3869,4086.1327,13986.6898
2021-01-05,2203.7882,7463.6038,7737.3939,4119.3535,14419.2119
2021-01-06,2221.8058,7415.1557,7832.3723,4125.9076,14496.2254
2021-01-07,2187.1927,7430.0277,7873.036,4172.2961,14577.932
2021-01-08,2197.1572,7431.4152,7890.8706,4174.9199,14380.0313
2021-01-11,2161.7574,7335.4187,7849.1572,4132.5709,14090.9426
2021-01-12,2175.527,7494.4644,8061.3692,4208.8677,14387.828
2021-01-13,2212.9202,7431.0971,7991.9313,4196.0611,14247.97
2021-01-14,2221.1404,7333.3556,7932.6949,4139.6874,14017.2963
2021-01-15,2209.3775,7329.1661,8067.3998,4150.6254,13910.3653
2021-01-18,2208.6586,7491.4938,8168.9583,4209.8663,13946.4186
2021-01-19,2210.409,7375.4026,8196.4599,4169.891,13733.8408
2021-01-20,2189.2895,7497.7384,8105.8982,4222.6661,13906.0736
2021-01-21,2188.6691,7625.6514,8122.1607,4284.405,14168.3425
2021-01-22,2165.8526,7660.1543,7964.106,4286.1775,14310.3732
2021-01-25,2144.9376,7626.5167,7964.4303,4289.5618,14580.6688
2021-01-26,2140.8639,7457.6723,7859.4279,4232.2733,14266.3055
2021-01-27,2149.8989,7514.6448,7899.6531,4248.7973,14135.3701
2021-01-28,2142.8977,7273.4591,7810.8535,4125.871,13848.7407
2021-01-29,2131.2023,7160.7067,7758.47,4094.0569,13838.3052
2021-02-01,2119.1325,7204.2023,7833.8859,4171.8745,13961.1738
2021-02-02,2109.0401,7330.4125,7778.2436,4241.2036,14226.8443
2021-02-03,2074.9197,7217.3219,7787.6247,4224.9482,14242.5357
2021-02-04,2045.7626,7114.6703,7782.5281,4176.6384,14251.3807
2021-02-05,2042.9935,6995.562,7907.0881,4069.0113,14374.4886
2021-02-08,2049.4513,7091.9585,7907.737,4176.1217,14550.3396
2021-02-09,2067.0479,7287.778,7935.3392,4296.3256,14890.8741
2021-02-10,2083.0398,7422.3833,7932.5543,4349.2528,15304.1496
2021-02-18,2114.9893,7440.9969,8093.9554,4448.2843,14878.1355
2021-02-19,2181.8242,7444.8531,8167.2141,4481.907,15042.3316
2021-02-22,2193.5366,7292.5999,8072.3643,4506.5917,14385.8407
2021-02-23,2180.1149,7262.633,8115.0024,4464.4232,14304.6852
2021-02-24,2168.4231,7125.1067,8033.3808,4360.8389,13919.4576
2021-02-25,2193.1159,7068.722,8224.8023,4361.2443,13822.2357
2021-02-26,2167.5606,6963.1418,8006.7816,4256.4338,13575.546
2021-03-01,2185.3803,7175.5891,7985.7416,4374.3098,13750.3772
2021-03-02,2180.2454,7147.8214,7908.9725,4317.6355,13500.421
2021-03-03,2208.1521,7207.7204,8163.2978,4395.2747,13723.6344
2021-03-04,2214.4833,6978.3478,8085.1876,4287.2958,13252.9579
2021-03-05,2221.7262,6998.0377,8047.6796,4255.8248,13292.6866
2021-03-08,2220.8235,6758.7837,7952.5648,4164.4526,12703.1754
2021-03-09,2206.9144,6544.6963,7811.3019,4069.8933,12439.9435
2021-03-10,2185.4596,6544.2289,7757.3714,4066.0279,12605.8311
2021-03-11,2226.0933,6683.9308,7952.0797,4191.3331,12909.9616
2021-03-12,2286.4334,6677.6761,7997.2363,4217.2482,12904.3266
2021-03-15,2299.4774,6512.3888,7987.0179,4190.6789,12553.7268
2021-03-16,2317.9574,6548.6256,8083.9342,4204.4225,12752.3614
2021-03-17,2280.7848,6634.5421,7980.9697,4223.1365,12916.8939
2021-03-18,2280.6244,6659.3481,7967.1574,4263.303,13124.2837
2021-03-19,2273.0826,6544.6135,7785.0265,4182.1791,12868.2374
2021-03-22,2334.9167,6645.6205,7908.5174,4223.1353,12910.5207
2021-03-23,2303.3892,6564.3518,7900.2266,4118.2137,12861.6774
