phase,n_sessions,kind,delta,method,rep,data_seed,p_C1,p_C2,estimate_C1,estimate_C2,reject_any,reject_C2,positive_C1
A,8064,vol_break,0.0,group_t8,301,91732301,0.930272853804053,0.930272853804053,-0.04645841696868595,-0.0539637871269138,False,False,False
A,8064,vol_break,0.0,sn_if,301,91732301,0.5503089938201235,0.6709465810683787,-0.0524034758174321,-0.06953340892476229,False,False,False
A,8064,vol_break,0.0,group_t4,302,91732302,0.4999358151324923,0.25089612576487913,0.08015728445762693,-0.12187165700745667,False,False,False
A,8064,vol_break,0.0,group_t8,302,91732302,0.7477943560126138,0.7477943560126138,0.08211391941265433,-0.11785053343455737,False,False,False
A,8064,vol_break,0.0,sn_if,302,91732302,0.996440071198576,0.35539289214215714,-0.00032203813851373886,-0.13010717966294388,False,False,False
A,8064,vol_break,0.0,group_t4,303,91732303,0.5301665690867063,0.1388503897474916,-0.07355171494437025,-0.10685112204916365,False,False,False
A,8064,vol_break,0.0,group_t8,303,91732303,0.5317152147064221,0.5317152147064221,-0.07323781215055278,-0.10614910349459541,False,False,False
A,8064,vol_break,0.0,sn_if,303,91732303,0.4468710625787484,0.377632447351053,-0.07150483190866938,-0.11890400336399867,False,False,False
A,8064,vol_break,0.0,group_t4,304,91732304,0.06706619035956675,0.2037564608303999,0.13905402858430665,0.12439788702465411,False,False,False
A,8064,vol_break,0.0,group_t8,304,91732304,0.13660435346071625,0.29188493388435965,0.141325917583504,0.12388132249614923,False,False,False
A,8064,vol_break,0.0,sn_if,304,91732304,0.09075818483630327,0.2379752404951901,0.13244322338637884,0.08062335778286817,False,False,False
A,8064,vol_break,0.0,group_t4,305,91732305,0.33730999420815116,0.33730999420815116,-0.21182528529044586,-0.1203877446993726,False,False,False
A,8064,vol_break,0.0,group_t8,305,91732305,0.07730288248935663,0.18734915734807242,-0.21168690320535966,-0.12127772039406058,False,False,False
A,8064,vol_break,0.0,sn_if,305,91732305,0.1732365352692946,0.1732365352692946,-0.1444602503460492,-0.15186698162160267,False,False,False
A,8064,vol_break,0.0,group_t4,306,91732306,0.12738638482372022,0.18510978287128488,-0.2881533746555683,-0.06357926914002032,False,False,False
A,8064,vol_break,0.0,group_t8,306,91732306,0.032005682458574596,0.51913482117659,-0.2853826541549282,-0.06367545870365426,True,False,False
A,8064,vol_break,0.0,sn_if,306,91732306,0.05827883442331153,0.4829103417931641,-0.19391570291174465,-0.06902523129053828,False,False,False
A,8064,vol_break,0.0,group_t4,307,91732307,1.0,1.0,0.11016287856685957,0.06258253038797847,False,False,False
A,8064,vol_break,0.0,group_t8,307,91732307,0.7937085339218358,0.7937085339218358,0.11044516968281017,0.061647502405931254,False,False,False
A,8064,vol_break,0.0,sn_if,307,91732307,0.6397072058558829,0.8172636547269054,0.15493451493867783,0.022847849700896705,False,False,False
A,8064,vol_break,0.0,group_t4,308,91732308,0.9223323817878475,0.9223323817878475,0.03689094656766458,0.05272541939709799,False,False,False
A,8064,vol_break,0.0,group_t8,308,91732308,1.0,1.0,0.039598492492659995,0.047915766419228414,False,False,False
A,8064,vol_break,0.0,sn_if,308,91732308,0.6701465970680587,0.5660286794264114,-0.030695342167710794,0.053862151317461915,False,False,False
A,8064,vol_break,0.0,group_t4,309,91732309,0.7116996490576912,0.9591785468559175,-0.12167770625894521,0.004413088041307314,False,False,False
A,8064,vol_break,0.0,group_t8,309,91732309,0.6132971816203794,0.9112638154670712,-0.11906128739719131,0.010270209295397646,False,False,False
A,8064,vol_break,0.0,sn_if,309,91732309,0.5869482610347793,0.9868402631947361,-0.14739006514398584,-0.0010616036422264608,False,False,False
A,8064,vol_break,0.0,group_t4,310,91732310,0.15779309403293668,0.15779309403293668,0.23561892894402514,-0.20696569519765065,False,False,False
A,8064,vol_break,0.0,group_t8,310,91732310,0.06548405829774767,0.0652605236090116,0.23555420267159144,-0.2066982955992278,False,False,False
A,8064,vol_break,0.0,sn_if,310,91732310,0.1749365012699746,0.004439911201775964,0.14853590019502905,-0.17689454357867215,True,True,False
A,8064,vol_break,0.0,group_t4,311,91732311,1.0,1.0,0.05896834180896875,0.07616838614703801,False,False,False
A,8064,vol_break,0.0,group_t8,311,91732311,1.0,1.0,0.05645162457935117,0.07453123570922812,False,False,False
A,8064,vol_break,0.0,sn_if,311,91732311,0.5593888122237555,0.5593888122237555,0.08256474103703287,0.12639142828569883,False,False,False
A,8064,vol_break,0.0,group_t4,312,91732312,0.5046146531453924,0.5046146531453924,-0.056058590568345015,-0.1616713627449331,False,False,False
A,8064,vol_break,0.0,group_t8,312,91732312,0.7281105794861561,0.7281105794861561,-0.0583557284391918,-0.15433011438969055,False,False,False
A,8064,vol_break,0.0,sn_if,312,91732312,0.879902401951961,0.3216735665286694,-0.01623785837822428,-0.10885543622036492,False,False,False
A,8064,vol_break,0.0,group_t4,313,91732313,0.9616716283875919,0.16302580356875132,0.004142314020682944,0.189857441191348,False,False,False
A,8064,vol_break,0.0,group_t8,313,91732313,0.9755858004830995,0.02634935078059917,0.0032123745035278067,0.19069560484800901,True,True,False
A,8064,vol_break,0.0,sn_if,313,91732313,0.35927281454370913,0.2381152376952461,0.049319989513597895,0.10863314388971765,False,False,False
A,8064,vol_break,0.0,group_t4,314,91732314,0.2535249194551103,0.6045482674041901,0.09909186016073568,-0.09077758090677393,False,False,False
A,8064,vol_break,0.0,group_t8,314,91732314,0.3354143313575986,0.5193479497756713,0.09792903836312924,-0.0894233932440309,False,False,False
A,8064,vol_break,0.0,sn_if,314,91732314,0.29387412251754963,0.4860702785944281,0.12342126240341839,-0.07591486828136501,False,False,False
A,8064,vol_break,0.0,group_t4,315,91732315,0.12370011771919874,0.6896576080898449,-0.18148712784046303,-0.07610914953971458,False,False,False
A,8064,vol_break,0.0,group_t8,315,91732315,0.20560654096204806,0.6355039511318255,-0.17771169748879878,-0.0786986898972799,False,False,False
A,8064,vol_break,0.0,sn_if,315,91732315,0.04607907841843163,0.9486810263794724,-0.2016611968935603,-0.014497075387024855,True,False,False
A,8064,vol_break,0.0,group_t4,316,91732316,1.0,1.0,-0.02866088302446166,0.008050624419989834,False,False,False
A,8064,vol_break,0.0,group_t8,316,91732316,1.0,1.0,-0.027138912109825587,0.009492267503313799,False,False,False
A,8064,vol_break,0.0,sn_if,316,91732316,1.0,1.0,-0.007505709048359843,0.032615190742689926,False,False,False
A,8064,vol_break,0.0,group_t4,317,91732317,1.0,1.0,-0.0032705376963799784,-0.01844743563214024,False,False,False
A,8064,vol_break,0.0,group_t8,317,91732317,1.0,1.0,-0.0030216723535631956,-0.017169060478663782,False,False,False
A,8064,vol_break,0.0,sn_if,317,91732317,0.9300213995720086,0.9300213995720086,0.03950553295213449,-0.051127920889350975,False,False,False
A,8064,vol_break,0.0,group_t4,318,91732318,0.2661724202923443,0.2661724202923443,-0.2147152288603369,-0.104395632509028,False,False,False
A,8064,vol_break,0.0,group_t8,318,91732318,0.27191861169436043,0.37170191413657216,-0.2153283475124622,-0.1061745465699801,False,False,False
A,8064,vol_break,0.0,sn_if,318,91732318,0.1395972080558389,0.5908081838363233,-0.18508124349877458,-0.04611004403050717,False,False,False
A,8064,vol_break,0.0,group_t4,319,91732319,0.8366759392187644,0.7187679842077626,-0.023837661181747044,0.07311817814723715,False,False,False
A,8064,vol_break,0.0,group_t8,319,91732319,0.8229504313794795,0.3930434251946052,-0.026145218239499245,0.0753269679755906,False,False,False
A,8064,vol_break,0.0,sn_if,319,91732319,0.6690066198676027,0.47195056098878024,-0.0438796298990492,0.07396015228830774,False,False,False
A,8064,vol_break,0.0,group_t4,320,91732320,1.0,1.0,-0.014789377960554101,0.03738598000701278,False,False,False
A,8064,vol_break,0.0,group_t8,320,91732320,1.0,1.0,-0.00963407037891411,0.037192166612600074,False,False,False
A,8064,vol_break,0.0,sn_if,320,91732320,0.7988640227195456,0.6896662066758665,0.01694657402552624,0.09655614676029872,False,False,False
A,8064,vol_break,0.0,group_t4,321,91732321,0.9521190048128263,0.9886312899113149,0.0697443389709152,0.0015963772408191523,False,False,False
A,8064,vol_break,0.0,group_t8,321,91732321,0.5859474627880755,0.9825578076422331,0.07365183804109017,-0.0019985712068898223,False,False,False
A,8064,vol_break,0.0,sn_if,321,91732321,0.5611087778244435,0.5611087778244435,0.10897382330028604,0.07172805201762847,False,False,False
A,8064,vol_break,0.0,group_t4,322,91732322,0.6247708976340414,0.31931744097830533,0.0574219803102614,-0.1550939244940714,False,False,False
A,8064,vol_break,0.0,group_t8,322,91732322,0.5872373570915362,0.09841749722960938,0.060371473383275344,-0.15254799805279057,False,False,False
A,8064,vol_break,0.0,sn_if,322,91732322,0.9500009999800004,0.7617847643047139,-0.0058990046353683545,-0.10685421197904371,False,False,False
A,8064,vol_break,0.0,group_t4,323,91732323,1.0,1.0,0.018810111427748744,0.024019637042162763,False,False,False
A,8064,vol_break,0.0,group_t8,323,91732323,1.0,1.0,0.022408163257061166,0.021277188093096117,False,False,False
A,8064,vol_break,0.0,sn_if,323,91732323,1.0,1.0,0.03542242535812745,-0.03375586520539453,False,False,False
A,8064,vol_break,0.0,group_t4,324,91732324,0.13700787838696002,0.13700787838696002,-0.19322669880652843,0.1425280821198175,False,False,False
A,8064,vol_break,0.0,group_t8,324,91732324,0.14581937177097096,0.14581937177097096,-0.19358060649041808,0.14288258502237977,False,False,False
A,8064,vol_break,0.0,sn_if,324,91732324,0.20423591528169435,0.23009539809203816,-0.15977440346404176,0.0957101378465968,False,False,False
A,8064,vol_break,0.0,group_t4,325,91732325,1.0,1.0,-0.09667852590343287,-0.020174299931860207,False,False,False
A,8064,vol_break,0.0,group_t8,325,91732325,0.9780852879676274,0.9780852879676274,-0.09540916170048705,-0.019872807095006412,False,False,False
A,8064,vol_break,0.0,sn_if,325,91732325,0.18419631607367853,0.9863802723945521,-0.18375786877829509,-0.0013719692393031058,False,False,False
A,8064,vol_break,0.0,group_t4,326,91732326,0.4803269798775482,0.38915090054058243,-0.08130371835247877,-0.21611918682306583,False,False,False
A,8064,vol_break,0.0,group_t8,326,91732326,0.37745584170199104,0.23573336020671803,-0.08577846057278907,-0.21333820162367034,False,False,False
A,8064,vol_break,0.0,sn_if,326,91732326,0.2381152376952461,0.2381152376952461,-0.11440706486599592,-0.17363767750542025,False,False,False
A,8064,vol_break,0.0,group_t4,327,91732327,0.7846860447539004,0.7846860447539004,0.05459306307020838,0.10453089932056195,False,False,False
A,8064,vol_break,0.0,group_t8,327,91732327,0.7910315281652612,0.7910315281652612,0.053391047981513125,0.10109724708536383,False,False,False
A,8064,vol_break,0.0,sn_if,327,91732327,0.7592648147037059,0.6125477490450191,-0.04382836238382687,0.10236093014321707,False,False,False
A,8064,vol_break,0.0,group_t4,328,91732328,0.15070703875089003,0.37649142752625187,-0.18501283786733524,-0.1566643139042538,False,False,False
A,8064,vol_break,0.0,group_t8,328,91732328,0.17200301281744693,0.2829393422022664,-0.18305181221951966,-0.15892663643900945,False,False,False
A,8064,vol_break,0.0,sn_if,328,91732328,0.12887742245155098,0.12887742245155098,-0.19779610466529218,-0.20673883342735827,False,False,False
A,8064,vol_break,0.0,group_t4,329,91732329,1.0,1.0,-0.03407378687867413,0.03866044110574028,False,False,False
A,8064,vol_break,0.0,group_t8,329,91732329,1.0,1.0,-0.03418797687570885,0.03910837419699035,False,False,False
A,8064,vol_break,0.0,sn_if,329,91732329,0.8899022019559609,0.988220235595288,-0.051432064164649516,-0.0016184253537401272,False,False,False
A,8064,vol_break,0.0,group_t4,330,91732330,0.516019548629108,0.516019548629108,-0.09331783933544319,-0.18498303743727673,False,False,False
A,8064,vol_break,0.0,group_t8,330,91732330,0.4165546304352767,0.36321469612590135,-0.09468166200103623,-0.18056415360617384,False,False,False
A,8064,vol_break,0.0,sn_if,330,91732330,0.2594748105037899,0.2587148257034859,-0.09649257498177555,-0.09512062601078808,False,False,False
A,8064,vol_break,0.0,group_t4,331,91732331,0.8707894266380782,0.740932923824122,-0.015537787028538474,0.1500795970228006,False,False,False
A,8064,vol_break,0.0,group_t8,331,91732331,0.8795951134769764,0.562653351440342,-0.014405204967750773,0.1565933625981223,False,False,False
A,8064,vol_break,0.0,sn_if,331,91732331,1.0,1.0,-0.02304512170349096,0.014634183925291346,False,False,False
A,8064,vol_break,0.0,group_t4,332,91732332,0.7348992591303068,0.7348992591303068,0.16561037896865524,0.05820035345527763,False,False,False
A,8064,vol_break,0.0,group_t8,332,91732332,0.32924487929772805,0.7197583744535136,0.16453358956598024,0.0597726608032985,False,False,False
A,8064,vol_break,0.0,sn_if,332,91732332,0.9615007699846003,0.9615007699846003,0.09992978370395333,0.10849855984512935,False,False,False
A,8064,vol_break,0.0,group_t4,333,91732333,0.992961817978337,0.8503279639426312,0.0006920972751287696,-0.06141712792584417,False,False,False
A,8064,vol_break,0.0,group_t8,333,91732333,1.0,1.0,0.002838164598356646,-0.06202334145032239,False,False,False
A,8064,vol_break,0.0,sn_if,333,91732333,0.7842243155136898,0.6602267954640907,-0.026282804933790815,-0.07884758162905559,False,False,False
A,8064,vol_break,0.0,group_t4,334,91732334,0.6045931941445492,0.31499475040463865,0.11403295943470199,0.10598501739973165,False,False,False
A,8064,vol_break,0.0,group_t8,334,91732334,0.4211913920490669,0.4211913920490669,0.11479905767705945,0.10578715786317851,False,False,False
A,8064,vol_break,0.0,sn_if,334,91732334,0.30849383012339754,0.08463830723385532,0.22296016584792633,0.1224049748528232,False,False,False
A,8064,vol_break,0.0,group_t4,335,91732335,0.9110306254770458,0.3651870114152624,-0.019334871007583382,-0.15730200203284328,False,False,False
A,8064,vol_break,0.0,group_t8,335,91732335,0.9070837770516053,0.4142669430695887,-0.0193411793644874,-0.15859532002106796,False,False,False
A,8064,vol_break,0.0,sn_if,335,91732335,0.9168016639667207,0.7087858242835143,0.009995811864454085,-0.08621993477238715,False,False,False
A,8064,vol_break,0.0,group_t4,336,91732336,1.0,1.0,0.08174807427314405,0.0059050570085802945,False,False,False
A,8064,vol_break,0.0,group_t8,336,91732336,1.0,1.0,0.08089368645344562,0.005893533802897893,False,False,False
A,8064,vol_break,0.0,sn_if,336,91732336,0.8443031139377213,0.6606667866642667,-0.01499623789261978,0.07956647316642024,False,False,False
A,8064,vol_break,0.0,group_t4,337,91732337,0.9325327403911072,0.420948734712284,0.009088214061559394,0.1915055366797882,False,False,False
A,8064,vol_break,0.0,group_t8,337,91732337,0.9793851243842059,0.23871830805548608,0.0037702215973183517,0.19164272014565698,False,False,False
A,8064,vol_break,0.0,sn_if,337,91732337,0.4667906641867163,0.09663806723865523,0.04965912485325236,0.19508165994209606,False,False,False
A,8064,vol_break,0.0,group_t4,338,91732338,0.5852819812531771,0.5852819812531771,0.08062006299915983,-0.1622506702056135,False,False,False
A,8064,vol_break,0.0,group_t8,338,91732338,0.3459213284109417,0.3459213284109417,0.08158337803542727,-0.1587200036251816,False,False,False
A,8064,vol_break,0.0,sn_if,338,91732338,0.6757264854702906,0.11091778164436711,0.0345971357803499,-0.18349575706415472,False,False,False
A,8064,vol_break,0.0,group_t4,339,91732339,0.47764875259607015,0.03552787056756056,0.17693381760598614,0.13768050261728038,True,True,False
A,8064,vol_break,0.0,group_t8,339,91732339,0.34537426348420136,0.10911065509081523,0.17952345778544526,0.13849132288557453,False,False,False
A,8064,vol_break,0.0,sn_if,339,91732339,0.6625067498650027,0.13683726325473491,0.06434188037959666,0.10958305004949759,False,False,False
A,8064,vol_break,0.0,group_t4,340,91732340,0.3377685224502571,0.9037328161072654,-0.21449802449236566,-0.01922189997809226,False,False,False
A,8064,vol_break,0.0,group_t8,340,91732340,0.15170993131711555,0.897833335896781,-0.21311196525469722,-0.01944001984666214,False,False,False
A,8064,vol_break,0.0,sn_if,340,91732340,0.39363212735745284,0.7777244455110898,-0.10103829109751045,-0.022334690238547616,False,False,False
A,8064,vol_break,0.0,group_t4,341,91732341,1.0,1.0,0.05890126437789528,-0.06362134224505425,False,False,False
A,8064,vol_break,0.0,group_t8,341,91732341,0.9003619438627931,0.9003619438627931,0.0593538614514935,-0.06546417789893642,False,False,False
A,8064,vol_break,0.0,sn_if,341,91732341,1.0,1.0,0.0052712860019659274,0.038830144572220636,False,False,False
A,8064,vol_break,0.0,group_t4,342,91732342,0.15426252705386684,0.1754658021488041,0.15529785129781326,0.2893808844995489,False,False,False
A,8064,vol_break,0.0,group_t8,342,91732342,0.28837183851970566,0.09500545311640703,0.15825042826491859,0.2901521811591455,False,False,False
A,8064,vol_break,0.0,sn_if,342,91732342,0.2672346553068939,0.2672346553068939,0.1377950876220519,0.16891924476761194,False,False,False
