,g1_growth,g1_value,g2_growth,g2_value,g3_growth,g3_value,g4_growth,g4_value,g5_growth,g5_value
2025-11-12,0.000915995415004542,5.234456215163277e-05,-0.007560186855675761,-0.009314086008065091,-0.005993219163028691,-0.0057575238738792976,-0.007845903217301638,-0.005615352847128648,-0.005511501978666258,-0.004678426912899316
2025-11-13,0.009344769038525302,0.003913360778553795,0.01057301353755525,0.015818447663721192,0.012911407000280218,0.013313522765170185,0.012195615349259104,0.013150452325365394,0.010411530443108531,0.01545586127401162
2025-11-14,-0.02421507896519748,-0.008107082834182943,-0.01766481132726422,-0.009250176576408309,-0.01897011083655184,-0.00776081297257534,-0.0155431606329198,-0.0019310668072558548,-0.002027116436013834,-0.0008701753174798976
2025-11-17,-0.0039454885123907804,-0.004376166056120615,-0.005176379706527126,-0.006205927073316296,0.0016123343614450492,0.002721769564594791,0.0033134480755364934,0.0008587419800134405,0.007765745045007618,0.002781111771626947
2025-11-18,-0.005477523403316574,-0.008191713794283316,-0.002995535478282464,-0.020418479399575057,-0.005554396160650845,-0.018616079340865534,-0.0040753291534182485,-0.016834996212660047,-0.009717390024817023,-0.01932784203375276
2025-11-19,0.0029263496805918728,0.008054858865227351,-0.004681284313575988,0.0032928084154972012,-0.009239413899918858,-0.0024703995986341356,-0.013347810971321332,-0.00974229314840717,-0.01585413837521293,-0.0152757311446893
2025-11-20,-0.009185161928536065,0.0007381070394056032,-0.007052653391514179,-0.007208303462396235,-0.007598564511116631,-0.004452706267709044,-0.005119388588402754,-0.007101837767019611,-0.007960815893064736,-0.00894351064770602
2025-11-21,-0.027186673770783525,-0.017719580481811454,-0.030094937621454557,-0.03471429809500145,-0.03470359998289775,-0.038109489232792865,-0.0360416128991755,-0.03958019267932852,-0.03904078292187025,-0.04366822888110071
2025-11-24,0.0022331204686497556,-0.007006751498506152,0.0048085162851638965,-0.0010185335743049604,0.015179267395008961,0.001400324910440861,0.01614344340110911,0.00596813802140611,0.023401759559540172,0.01199770251932902
2025-11-25,0.007997431758469852,0.006958182616511464,0.010422813424310102,0.008802335401794764,0.016470829551154094,0.008634408521201066,0.02006400979560115,0.010198656925499299,0.017086876720487296,0.01733116496804761
2025-11-26,0.01862678260068633,-0.004911415176719845,0.012701626566682625,-0.002437619853488492,0.003493534376353579,-0.0016733966984245532,0.0029909862035911957,-0.0015567658176465961,-0.005352075731431886,-0.003770206927600936
2025-11-27,-0.004555907743234505,0.0021778917671291115,-0.0015997661393496124,0.003507337821634723,-0.0038306386085110553,-0.0018148807435599279,0.0029870103134538853,0.0009164982223737754,0.00417782900881906,0.003444363457306804
2025-11-28,0.003524062619206619,-0.003751583481081271,0.011541795217864515,0.0064783480777784175,0.013009852168009517,0.009121616146422243,0.012338074933924244,0.010683767194642915,0.015694598597301927,0.012611558850502764
2025-12-01,0.011320157333607176,0.0064298142137722055,0.011471383238469862,0.010848237245486106,0.010068292523847841,0.009070503112005728,0.009260716821582887,0.004893402256572312,0.005661653361642541,0.005550657536843253
2025-12-02,-0.008188464972276264,-0.0012479884383610222,-0.004919843301197567,-0.006026579945922517,-0.013626728383135174,-0.002636807968379332,-0.00993598857926955,-0.00379332047561889,-0.006788972126090667,-0.0014156217617297216
2025-12-03,-0.008583818141827107,-0.004308128417593423,-0.0032670592069817626,0.00019742025205578072,-0.010789344516557395,-0.0026655448597130735,-0.012679018127522198,-0.004693104366759791,-0.011310368482202914,-0.007471150373620107
2025-12-04,0.00913335980430006,-0.001297650411320863,0.0069321990249532955,-0.0025941209098704937,0.0029170024234785054,-0.0040662006765337134,-0.0016553348533324501,-0.006722475772858066,-0.010875356433981357,-0.013151296590462743
2025-12-05,0.004600326590550986,0.0034366679675879633,0.0096007866305981,0.0110234293944142,0.012671942426721162,0.009488937899921434,0.02003387298024891,0.010855916105491185,0.017300062036031124,0.014285231114059903
2025-12-08,0.01393829543590361,-0.0002542945888228062,0.022358489355192808,0.001918333824920363,0.015513929622043452,0.0027434235874797346,0.023173718305288197,0.005353457281740186,0.016085473353485008,0.009552671390365563
2025-12-09,0.001734318683580505,-0.009646633228837154,0.002612836333006382,-0.01399653595323653,-0.003044482277205921,-0.013052489424488747,-0.0013513052569098267,-0.00790329067295726,-0.004691792260346237,-0.006227471408213461
2025-12-10,-2.9883630690564852e-05,-5.5845743324019e-05,0.005284196662066682,0.00048281619333349923,0.003716857909374034,0.005593697791841295,0.005295566178191391,0.004105765593162557,-0.0006398260385167051,-0.0018801192112672881
2025-12-11,-0.015550109111023738,-0.003652147408233967,-0.012141643968955482,-0.0076321014227715865,-0.012470380792281799,-0.009584556865436628,-0.01696101703089246,-0.015326931715766445,-0.018497567702552432,-0.01554455070162762
2025-12-12,0.005433916021529772,0.0008665379706740041,0.013226131667140416,0.0061038255718492565,0.018213857209624727,0.004731031734481,0.015032414996927417,-0.002245426153739874,0.0034514169654401416,-0.0032658150546015117
